1,21.718477964401245
1,22.217148780822754
1,24.834144115447998
1,22.82563877105713
1,24.940874814987183
2,11.309257984161377
2,11.00729489326477
2,11.166767120361328
2,11.408836126327515
2,11.614051818847656
3,6.8770270347595215
3,7.030896902084351
3,7.441973924636841
3,6.893070936203003
3,7.104305028915405
4,4.736560821533203
4,4.743815898895264
4,4.79302716255188
4,4.833613157272339
4,4.7482311725616455
5,4.006933927536011
5,3.9603497982025146
5,3.976701259613037
5,3.9807679653167725
5,3.982311964035034
6,3.655352830886841
6,3.641526222229004
6,3.600620985031128
6,3.732553005218506
6,3.6164557933807373
7,3.6624021530151367
7,3.6426150798797607
7,3.6757149696350098
7,3.6770691871643066
7,3.705188274383545
8,3.711883783340454
8,3.7221438884735107
8,3.706115245819092
8,3.690195083618164
8,3.7172939777374268
