int1,0.947983980178833
int1,0.03857254981994629
int1,0.062067270278930664
int1,0.04624128341674805
int1,0.05197453498840332
int2,0.03552579879760742
int2,0.05017971992492676
int2,0.0631246566772461
int2,0.06996464729309082
int2,0.04964399337768555
int3,0.03518271446228027
int3,0.03503990173339844
int3,0.04704022407531738
int3,0.044911861419677734
int3,0.03227829933166504
int4,0.04830670356750488
int4,0.04411625862121582
int4,0.0596623420715332
int4,0.04559516906738281
int4,0.04402041435241699
int5,0.0609898567199707
int5,0.06176567077636719
int5,0.04575800895690918
int5,0.04510235786437988
int5,0.47449493408203125
int6,0.9157998561859131
int6,1.158963680267334
int6,0.9052400588989258
int6,0.49948716163635254
int6,1.1487267017364502
int7,1.0836870670318604
int7,2.046851396560669
int7,0.05758333206176758
int7,0.054839372634887695
int7,0.05484509468078613
int8,0.03528881072998047
int8,0.053650856018066406
int8,0.05591535568237305
int8,0.05544614791870117
int8,0.05769991874694824
int9,0.05646872520446777
int9,0.03670692443847656
int9,0.04527926445007324
int9,0.049555063247680664
int9,0.03183913230895996
int10,0.05340743064880371
int10,0.0538487434387207
int10,0.05969738960266113
int10,0.04967927932739258
int10,0.06669974327087402
varchar1,0.07108306884765625
varchar1,0.0549616813659668
varchar1,0.05623888969421387
varchar1,0.08178448677062988
varchar1,0.08195137977600098
varchar2,0.05531740188598633
varchar2,0.055776357650756836
varchar2,0.060379743576049805
varchar2,0.05598568916320801
varchar2,0.055509090423583984
varchar3,0.07337689399719238
varchar3,0.060482025146484375
varchar3,0.05547285079956055
varchar3,0.05548429489135742
varchar3,0.05800342559814453
varchar4,0.05693531036376953
varchar4,0.05592155456542969
varchar4,0.05557513236999512
varchar4,0.07178997993469238
varchar4,0.05645036697387695
varchar5,0.056908369064331055
varchar5,0.055550336837768555
varchar5,0.0783843994140625
varchar5,0.05597066879272461
varchar5,0.05678272247314453
varchar6,0.05837392807006836
varchar6,0.056816816329956055
varchar6,0.05502605438232422
varchar6,0.05544900894165039
varchar6,0.062345266342163086
varchar7,0.05809450149536133
varchar7,0.06168222427368164
varchar7,0.05730175971984863
varchar7,0.05691075325012207
varchar7,0.05776166915893555
varchar8,0.0551762580871582
varchar8,0.05500364303588867
varchar8,0.05693554878234863
varchar8,0.05752420425415039
varchar8,0.055327415466308594
