category,count,columns,distribution,time,L2_TLB_MISS_DATA,L1D_CACHE_MISS_LD,L1D_CACHE_MISS_ST,L1D_TLB_MISS,BRANCH_COND_MISPRED_NONSPEC,BRANCH_MISPRED_NONSPEC
pdq_static,16777216,3,random,503064208,16,841,40,44,0,0
pdq_static,16777216,3,random,503164250,12,900,30,32,0,0
pdq_static,16777216,3,random,503264250,16,884,40,49,0,0
pdq_static,16777216,3,random,503464250,15,854,38,45,0,0
pdq_static,16777216,3,random,503564458,12,870,31,33,0,0
pdq_static,16777216,3,random,503667041,16,882,39,44,0,0
pdq_static,16777216,3,random,503864208,16,888,40,48,0,0
pdq_static,16777216,3,random,503964208,13,903,30,35,0,0
pdq_static,16777216,3,random,504064291,16,891,41,44,0,0
pdq_static,16777216,3,random,504164250,11,903,32,33,0,0
pdq_static,16777216,3,random,504264250,16,886,39,43,0,0
pdq_static,16777216,3,random,504364250,15,884,40,40,0,0
pdq_static,16777216,3,random,504464208,10,903,30,32,0,0
pdq_static,16777216,3,random,504564250,15,889,40,43,0,0
pdq_static,16777216,3,random,504667125,12,900,30,34,0,0
pdq_static,16777216,3,random,504764250,13,860,40,40,0,0
pdq_static,16777216,3,random,504864208,12,893,30,35,0,0
pdq_static,16777216,3,random,504964250,16,888,40,46,0,0
pdq_static,16777216,3,random,505064250,10,899,32,29,0,0
pdq_static,16777216,3,random,505164333,14,818,40,43,0,0
pdq_static,16777216,3,random,505364375,15,884,39,39,0,0
pdq_static,16777216,3,random,505464416,12,897,30,33,0,0
pdq_static,16777216,3,random,505564541,16,887,41,42,0,0
pdq_static,16777216,3,random,505664375,12,894,32,30,0,0
pdq_static,16777216,3,random,505764375,16,888,38,46,0,0
pdq_static,16777216,3,random,505964458,12,901,30,34,0,0
pdq_static,16777216,3,random,506064500,15,882,40,43,0,0
pdq_static,16777216,3,random,506164458,12,899,30,35,0,0
pdq_static,16777216,3,random,506464375,16,890,41,45,0,0
pdq_static,16777216,3,random,506564458,16,886,36,46,0,0
pdq_static,16777216,3,random,506664416,12,885,39,52,0,0
pdq_static,16777216,3,random,506864375,10,899,31,29,0,0
pdq_static,16777216,3,random,507064375,11,901,31,31,0,0
pdq_static,16777216,3,random,507164458,15,843,44,46,0,0
pdq_static,16777216,3,random,507264416,9,886,30,27,0,0
pdq_static,16777216,3,random,507364416,13,869,42,40,0,0
pdq_static,16777216,3,random,507464458,13,895,30,32,0,0
pdq_static,16777216,3,random,507564416,13,877,42,40,0,0
pdq_static,16777216,3,random,507664375,13,890,34,37,0,0
pdq_static,16777216,3,random,507764416,15,876,41,42,0,0
pdq_static,16777216,3,random,507864375,10,893,31,33,0,0
pdq_static,16777216,3,random,507964416,13,874,40,38,0,0
pdq_static,16777216,3,random,508064375,12,890,31,30,0,0
pdq_static,16777216,3,random,508164375,17,874,41,47,0,0
pdq_static,16777216,3,random,508264458,12,892,32,37,0,0
pdq_static,16777216,3,random,508464291,12,889,32,32,0,0
pdq_static,16777216,3,random,508564791,16,884,39,46,0,0
pdq_static,16777216,3,random,508664291,15,878,42,45,0,0
pdq_static,16777216,3,random,508764291,12,897,31,36,0,0
pdq_static,16777216,3,random,508864333,16,880,41,43,0,0
pdq_static,16777216,3,random,508964416,10,902,28,32,0,0
pdq_static,16777216,3,random,509064333,15,889,41,43,0,0
pdq_static,16777216,3,random,509264291,13,879,41,40,0,0
pdq_static,16777216,3,random,509364375,11,895,33,32,0,0
pdq_static,16777216,3,random,509567291,10,894,32,30,0,0
pdq_static,16777216,3,random,509664333,10,641,27,31,0,0
pdq_static,16777216,3,random,509764375,15,883,41,45,0,0
pdq_static,16777216,3,random,509867333,11,890,30,31,0,0
pdq_static,16777216,3,random,509964208,16,855,40,46,0,0
pdq_static,16777216,3,random,510064375,12,859,33,36,0,0
pdq_static,16777216,3,random,510164333,15,886,40,44,0,0
pdq_static,16777216,3,random,510267375,12,907,31,35,0,0
pdq_static,16777216,3,random,510364208,12,819,32,32,0,0
pdq_static,16777216,3,random,510464250,16,888,38,42,0,0
pdq_static,16777216,3,random,510564291,16,888,40,42,0,0
pdq_static,16777216,3,random,510764208,15,857,38,42,0,0
pdq_static,16777216,3,random,510864250,12,903,31,32,0,0
pdq_static,16777216,3,random,510964208,16,884,41,48,0,0
pdq_static,16777216,3,random,511064250,12,905,30,30,0,0
pdq_static,16777216,3,random,511164250,17,883,40,46,0,0
pdq_static,16777216,3,random,511264250,12,896,30,33,0,0
pdq_static,16777216,3,random,511464166,12,887,32,35,0,0
pdq_static,16777216,3,random,511564250,16,878,39,46,0,0
pdq_static,16777216,3,random,511664250,13,893,32,33,0,0
pdq_static,16777216,3,random,511764250,13,887,38,43,0,0
pdq_static,16777216,3,random,511864208,12,853,35,33,0,0
pdq_static,16777216,3,random,511964250,15,769,40,45,0,0
pdq_static,16777216,3,random,512064458,12,905,31,33,0,0
pdq_static,16777216,3,random,512164416,15,872,41,43,0,0
pdq_static,16777216,3,random,512264416,10,902,32,30,0,0
pdq_static,16777216,3,random,512464166,11,880,30,30,0,0
pdq_static,16777216,3,random,512567083,13,886,38,38,0,0
pdq_static,16777216,3,random,512664250,12,871,30,33,0,0
pdq_static,16777216,3,random,512864250,12,901,32,32,0,0
pdq_static,16777216,3,random,512964250,16,887,38,47,0,0
pdq_static,16777216,3,random,513064166,16,884,32,41,0,0
pdq_static,16777216,3,random,513164250,13,906,38,49,0,0
pdq_static,16777216,3,random,513664416,14,809,44,40,0,0
pdq_static,16777216,3,random,513764375,11,897,31,34,0,0
pdq_static,16777216,3,random,513864458,15,882,41,44,0,0
pdq_static,16777216,3,random,513964458,11,890,30,33,0,0
pdq_static,16777216,3,random,514164291,10,902,30,29,0,0
pdq_static,16777216,3,random,514464250,11,823,38,40,0,0
pdq_static,16777216,3,random,514567000,12,895,30,34,0,0
pdq_static,16777216,3,random,514664208,13,854,40,39,0,0
pdq_static,16777216,3,random,514764250,11,900,30,29,0,0
pdq_static,16777216,3,random,514964166,11,892,32,33,0,0
pdq_static,16777216,3,random,515067000,16,889,38,44,0,0
pdq_static,16777216,3,random,515164208,10,871,32,32,0,0
pdq_static,16777216,3,random,515264250,15,889,38,44,0,0
pdq_static,16777216,3,random,515364250,16,884,40,42,0,0
pdq_static,16777216,3,random,515464208,12,897,30,36,0,0
pdq_static,16777216,3,random,515564208,16,883,40,41,0,0
pdq_static,16777216,3,random,515664208,12,894,30,38,0,0
pdq_static,16777216,3,random,515767000,16,878,40,43,0,0
pdq_static,16777216,3,random,515864375,12,811,30,32,0,0
pdq_static,16777216,3,random,515964333,16,888,32,44,0,0
pdq_static,16777216,3,random,516064375,12,896,38,32,0,0
pdq_static,16777216,3,random,516264458,10,899,28,33,0,0
pdq_static,16777216,3,random,516364333,13,878,41,39,0,0
pdq_static,16777216,3,random,516464291,9,898,30,29,0,0
pdq_static,16777216,3,random,516564458,16,887,40,45,0,0
pdq_static,16777216,3,random,516764416,15,790,38,45,0,0
pdq_static,16777216,3,random,516864375,11,876,32,32,0,0
pdq_static,16777216,3,random,516964333,11,855,32,31,0,0
pdq_static,16777216,3,random,517064416,14,884,38,43,0,0
pdq_static,16777216,3,random,517164458,17,882,41,46,0,0
pdq_static,16777216,3,random,517364416,16,885,40,44,0,0
pdq_static,16777216,3,random,517464333,11,897,30,32,0,0
pdq_static,16777216,3,random,517564375,16,876,40,42,0,0
pdq_static,16777216,3,random,517764375,16,883,40,52,0,0
pdq_static,16777216,3,random,517864291,13,896,33,38,0,0
pdq_static,16777216,3,random,517964375,16,885,38,45,0,0
pdq_static,16777216,3,random,518064416,15,891,31,46,0,0
pdq_static,16777216,3,random,518164333,14,897,46,55,0,0
pdq_static,16777216,3,random,518264333,16,881,41,47,0,0
pdq_static,16777216,3,random,518464416,16,877,41,46,0,0
pdq_static,16777216,3,random,518664416,17,892,40,43,0,0
pdq_static,16777216,3,random,518764416,13,896,31,31,0,0
pdq_static,16777216,3,random,518866916,16,889,38,46,0,0
pdq_static,16777216,3,random,518964333,11,808,34,34,0,0
pdq_static,16777216,3,random,519067125,13,885,40,41,0,0
pdq_static,16777216,3,random,519264208,14,884,40,42,0,0
pdq_static,16777216,3,random,519364250,11,874,30,32,0,0
pdq_static,16777216,3,random,519664250,15,879,40,43,0,0
pdq_static,16777216,3,random,519864250,15,886,38,43,0,0
pdq_static,16777216,3,random,519964250,16,894,32,42,0,0
pdq_static,16777216,3,random,520072500,13,875,37,51,0,0
pdq_static,16777216,3,random,520164458,11,819,36,31,0,0
pdq_static,16777216,3,random,520264458,17,881,40,44,0,0
pdq_static,16777216,3,random,520364375,12,895,32,30,0,0
pdq_static,16777216,3,random,520567125,12,900,32,37,0,0
pdq_static,16777216,3,random,520664208,16,857,38,47,0,0
pdq_static,16777216,3,random,520764250,12,898,32,38,0,0
pdq_static,16777216,3,random,520864250,14,886,38,43,0,0
pdq_static,16777216,3,random,520964250,13,884,40,38,0,0
pdq_static,16777216,3,random,521064250,11,903,30,33,0,0
pdq_static,16777216,3,random,521264250,11,893,31,33,0,0
pdq_static,16777216,3,random,521364250,14,863,40,41,0,0
pdq_static,16777216,3,random,521464250,12,900,30,37,0,0
pdq_static,16777216,3,random,521564208,14,888,40,40,0,0
pdq_static,16777216,3,random,521664250,9,859,28,28,0,0
pdq_static,16777216,3,random,521764250,16,884,40,47,0,0
pdq_static,16777216,3,random,521864250,11,850,33,32,0,0
pdq_static,16777216,3,random,521964250,15,882,40,45,0,0
pdq_static,16777216,3,random,522064208,9,901,30,27,0,0
pdq_static,16777216,3,random,522464458,11,899,32,34,0,0
pdq_static,16777216,3,random,522564208,16,883,38,42,0,0
pdq_static,16777216,3,random,522764208,12,899,30,34,0,0
pdq_static,16777216,3,random,522864250,16,887,40,46,0,0
pdq_static,16777216,3,random,522964250,12,880,30,32,0,0
pdq_static,16777216,3,random,523164250,12,906,30,32,0,0
pdq_static,16777216,3,random,523264250,16,883,40,46,0,0
pdq_static,16777216,3,random,523364250,12,889,30,33,0,0
pdq_static,16777216,3,random,523464208,14,867,39,43,0,0
pdq_static,16777216,3,random,523564250,10,899,32,32,0,0
pdq_static,16777216,3,random,523664250,15,888,38,43,0,0
pdq_static,16777216,3,random,523764208,15,883,40,42,0,0
pdq_static,16777216,3,random,523864250,9,768,30,28,0,0
pdq_static,16777216,3,random,523964250,11,899,30,32,0,0
pdq_static,16777216,3,random,524064250,13,888,40,40,0,0
pdq_static,16777216,3,random,524264208,14,888,40,42,0,0
pdq_static,16777216,3,random,524364500,12,898,32,35,0,0
pdq_static,16777216,3,random,524464375,17,884,39,48,0,0
pdq_static,16777216,3,random,524564291,16,883,32,45,0,0
pdq_static,16777216,3,random,524664416,12,900,39,32,0,0
pdq_static,16777216,3,random,524767166,16,885,40,49,0,0
pdq_static,16777216,3,random,524864208,12,865,30,33,0,0
pdq_static,16777216,3,random,524964250,16,883,40,44,0,0
pdq_static,16777216,3,random,525064250,12,897,30,30,0,0
pdq_static,16777216,3,random,525264375,12,837,32,34,0,0
pdq_static,16777216,3,random,525364416,16,886,39,46,0,0
pdq_static,16777216,3,random,525564416,17,885,40,42,0,0
pdq_static,16777216,3,random,525664500,14,903,30,33,0,0
pdq_static,16777216,3,random,525764333,17,885,41,46,0,0
pdq_static,16777216,3,random,525864333,12,900,30,31,0,0
pdq_static,16777216,3,random,525964375,16,888,41,47,0,0
pdq_static,16777216,3,random,526064458,16,891,32,41,0,0
pdq_static,16777216,3,random,526164416,13,896,37,54,0,0
pdq_static,16777216,3,random,526264416,16,885,41,47,0,0
pdq_static,16777216,3,random,526364416,11,900,30,32,0,0
pdq_static,16777216,3,random,526464458,14,884,42,43,0,0
pdq_static,16777216,3,random,526664375,14,843,40,42,0,0
pdq_static,16777216,3,random,526764416,12,886,30,35,0,0
pdq_static,16777216,3,random,526864333,16,886,42,45,0,0
pdq_static,16777216,3,random,526964416,12,903,31,35,0,0
pdq_static,16777216,3,random,527064458,16,884,42,45,0,0
pdq_static,16777216,3,random,527164541,11,900,30,31,0,0
pdq_static,16777216,3,random,527264333,16,883,38,44,0,0
pdq_static,16777216,3,random,527464375,12,900,30,38,0,0
pdq_static,16777216,3,random,527864416,12,898,30,30,0,0
pdq_static,16777216,3,random,527967041,16,883,40,39,0,0
pdq_static,16777216,3,random,528164250,16,885,40,45,0,0
pdq_static,16777216,3,random,528264250,10,897,32,32,0,0
pdq_static,16777216,3,random,528364291,15,882,38,43,0,0
pdq_static,16777216,3,random,528467083,14,872,40,42,0,0
pdq_static,16777216,3,random,528564208,11,873,30,33,0,0
pdq_static,16777216,3,random,528764208,10,906,30,32,0,0
pdq_static,16777216,3,random,528964208,11,909,37,64,8,8
pdq_static,16777216,3,random,529064250,13,879,40,40,0,0
pdq_static,16777216,3,random,529164208,10,898,30,30,0,0
pdq_static,16777216,3,random,529264250,14,881,41,44,0,0
pdq_static,16777216,3,random,529364250,9,898,30,28,0,0
pdq_static,16777216,3,random,529564250,11,898,32,29,0,0
pdq_static,16777216,3,random,529664250,14,884,38,44,0,0
pdq_static,16777216,3,random,529764125,16,882,32,42,0,0
pdq_static,16777216,3,random,529864208,13,901,38,55,0,0
pdq_static,16777216,3,random,529964208,16,887,40,47,0,0
pdq_static,16777216,3,random,530064208,12,904,30,33,0,0
pdq_static,16777216,3,random,530164250,16,887,40,48,0,0
pdq_static,16777216,3,random,530264250,12,868,30,34,0,0
pdq_static,16777216,3,random,530664250,12,875,30,31,0,0
pdq_static,16777216,3,random,530764250,13,886,38,39,0,0
pdq_static,16777216,3,random,530864250,10,901,30,29,0,0
pdq_static,16777216,3,random,530964166,15,782,32,44,0,0
pdq_static,16777216,3,random,531064208,14,888,47,58,0,0
pdq_static,16777216,3,random,531264208,10,895,30,32,0,0
pdq_static,16777216,3,random,531364250,15,880,40,43,0,0
pdq_static,16777216,3,random,531464250,12,896,30,35,0,0
pdq_static,16777216,3,random,531564250,15,876,41,43,0,0
pdq_static,16777216,3,random,531664208,11,891,30,29,0,0
pdq_static,16777216,3,random,531864208,12,858,33,32,0,0
pdq_static,16777216,3,random,531964250,17,883,40,45,0,0
pdq_static,16777216,3,random,532164250,16,877,40,43,0,0
pdq_static,16777216,3,random,532264250,12,894,32,37,0,0
pdq_static,16777216,3,random,532364458,16,889,38,47,0,0
pdq_static,16777216,3,random,532467041,16,885,33,41,0,0
pdq_static,16777216,3,random,532564166,12,869,35,52,0,0
pdq_static,16777216,3,random,532664166,16,886,32,48,0,0
pdq_static,16777216,3,random,532764416,13,894,37,52,0,0
pdq_static,16777216,3,random,532864416,16,885,41,43,0,0
pdq_static,16777216,3,random,533064250,16,886,40,45,0,0
pdq_static,16777216,3,random,533164208,13,899,30,36,0,0
pdq_static,16777216,3,random,533264250,16,879,40,41,0,0
pdq_static,16777216,3,random,533364250,12,893,30,34,0,0
pdq_static,16777216,3,random,533564250,10,893,32,33,0,0
pdq_static,16777216,3,random,533664250,15,885,42,44,0,0
pdq_static,16777216,3,random,533764291,14,877,32,43,0,0
pdq_static,16777216,3,random,533864375,10,904,38,29,0,0
pdq_static,16777216,3,random,533966875,15,874,40,45,0,0
pdq_static,16777216,3,random,534064250,10,875,30,32,0,0
pdq_static,16777216,3,random,534164375,10,821,34,31,0,0
pdq_static,16777216,3,random,534264375,13,880,41,40,0,0
pdq_static,16777216,3,random,534364416,10,897,31,29,0,0
pdq_static,16777216,3,random,534464416,16,884,39,40,0,0
pdq_static,16777216,3,random,534664333,13,901,30,33,0,0
pdq_static,16777216,3,random,534864375,12,902,31,32,0,0
pdq_static,16777216,3,random,534964416,16,885,41,44,0,0
pdq_static,16777216,3,random,535064333,12,904,30,37,0,0
pdq_static,16777216,3,random,535264250,12,854,30,37,0,0
pdq_static,16777216,3,random,535364250,13,884,40,41,0,0
pdq_static,16777216,3,random,535464208,11,894,32,29,0,0
pdq_static,16777216,3,random,535566958,12,882,38,39,0,0
pdq_static,16777216,3,random,535664208,10,868,31,30,0,0
pdq_static,16777216,3,random,535764375,16,815,40,45,0,0
pdq_static,16777216,3,random,535864208,12,898,30,34,0,0
pdq_static,16777216,3,random,535964166,12,785,34,34,0,0
pdq_static,16777216,3,random,536064458,14,888,40,43,0,0
pdq_static,16777216,3,random,536164416,10,897,31,30,0,0
pdq_static,16777216,3,random,536264500,13,862,39,41,0,0
pdq_static,16777216,3,random,536367000,13,888,32,34,0,0
pdq_static,16777216,3,random,536464208,14,848,38,43,0,0
pdq_static,16777216,3,random,536564208,9,887,31,29,0,0
pdq_static,16777216,3,random,536764250,11,892,32,34,0,0
pdq_static,16777216,3,random,536864250,13,879,38,39,0,0
pdq_static,16777216,3,random,536964333,9,831,33,30,0,0
pdq_static,16777216,3,random,537164166,13,868,30,33,0,0
pdq_static,16777216,3,random,537364208,12,899,30,30,0,0
pdq_static,16777216,3,random,537564208,12,891,32,31,0,0
pdq_static,16777216,3,random,537664250,16,828,38,44,0,0
pdq_static,16777216,3,random,538064250,15,890,37,46,0,0
pdq_static,16777216,3,random,538164250,10,814,25,30,0,0
pdq_static,16777216,3,random,538264458,14,885,41,42,0,0
pdq_static,16777216,3,random,538464250,14,887,40,44,0,0
pdq_static,16777216,3,random,538564250,13,892,32,41,0,0
pdq_static,16777216,3,random,538664166,12,893,38,51,0,0
pdq_static,16777216,3,random,538764208,15,880,40,46,0,0
pdq_static,16777216,3,random,538964208,15,886,40,42,0,0
pdq_static,16777216,3,random,539064250,12,904,30,35,0,0
pdq_static,16777216,3,random,539264250,12,901,32,31,0,0
pdq_static,16777216,3,random,539364250,16,878,38,46,0,0
pdq_static,16777216,3,random,539464250,12,877,32,30,0,0
pdq_static,16777216,3,random,539564208,16,858,38,44,0,0
pdq_static,16777216,3,random,539864208,15,890,30,41,0,0
pdq_static,16777216,3,random,539964208,13,888,38,50,0,0
pdq_static,16777216,3,random,540164250,12,897,30,35,0,0
pdq_static,16777216,3,random,540464375,16,881,40,48,0,0
pdq_static,16777216,3,random,540664333,16,876,40,46,0,0
pdq_static,16777216,3,random,540764375,13,890,32,39,0,0
pdq_static,16777216,3,random,540864375,13,883,38,40,0,0
pdq_static,16777216,3,random,540964208,14,883,34,43,0,0
pdq_static,16777216,3,random,541064458,11,900,37,52,0,0
pdq_static,16777216,3,random,541164416,14,881,42,40,0,0
pdq_static,16777216,3,random,541264375,9,898,30,30,0,0
pdq_static,16777216,3,random,541364375,15,825,43,41,0,0
pdq_static,16777216,3,random,541464458,11,810,32,35,0,0
pdq_static,16777216,3,random,541564541,12,851,32,29,0,0
pdq_static,16777216,3,random,541664375,14,884,43,41,0,0
pdq_static,16777216,3,random,541864333,16,839,44,45,0,0
pdq_static,16777216,3,random,541964416,12,810,34,34,0,0
pdq_static,16777216,3,random,542064333,12,899,32,35,0,0
pdq_static,16777216,3,random,542164375,16,888,38,43,0,0
pdq_static,16777216,3,random,542264541,16,888,43,43,0,0
pdq_static,16777216,3,random,542364500,12,898,35,30,0,0
pdq_static,16777216,3,random,542464416,16,885,46,43,0,0
pdq_static,16777216,3,random,542564500,11,900,35,30,0,0
pdq_static,16777216,3,random,542664416,15,884,47,45,0,0
pdq_static,16777216,3,random,542764416,12,898,33,31,0,0
pdq_static,16777216,3,random,542864375,15,882,44,46,0,0
pdq_static,16777216,3,random,542964333,11,894,35,30,0,0
pdq_static,16777216,3,random,543064333,13,872,42,41,0,0
pdq_static,16777216,3,random,543164291,12,882,37,37,0,0
pdq_static,16777216,3,random,543264416,12,890,44,53,0,0
pdq_static,16777216,3,random,543364458,13,882,45,39,0,0
pdq_static,16777216,3,random,543464375,11,874,31,33,0,0
pdq_static,16777216,3,random,543564500,14,865,38,43,0,0
pdq_static,16777216,3,random,543664375,14,878,44,52,0,0
pdq_static,16777216,3,random,543764458,15,875,37,45,0,0
pdq_static,16777216,3,random,543864375,11,882,45,51,0,0
pdq_static,16777216,3,random,543964458,15,872,36,44,0,0
pdq_static,16777216,3,random,544064541,12,880,45,34,0,0
pdq_static,16777216,3,random,544164541,12,871,37,38,0,0
pdq_static,16777216,3,random,544264458,13,882,43,56,0,0
pdq_static,16777216,3,random,544364375,16,871,37,46,0,0
pdq_static,16777216,3,random,544464458,13,896,34,33,0,0
pdq_static,16777216,3,random,544564416,16,870,47,49,0,0
pdq_static,16777216,3,random,544664416,12,891,35,30,0,0
pdq_static,16777216,3,random,544764375,16,874,45,46,0,0
pdq_static,16777216,3,random,544864375,12,882,33,33,0,0
pdq_static,16777216,3,random,544964416,16,874,44,42,0,0
pdq_static,16777216,3,random,545164416,16,872,45,43,0,0
pdq_static,16777216,3,random,545264416,12,798,36,32,0,0
pdq_static,16777216,3,random,545364500,9,891,33,31,0,0
pdq_static,16777216,3,random,545464458,13,882,44,39,0,0
pdq_static,16777216,3,random,545564416,11,893,38,33,0,0
pdq_static,16777216,3,random,545664458,15,879,44,43,0,0
pdq_static,16777216,3,random,545764375,15,876,47,44,0,0
pdq_static,16777216,3,random,545864333,12,900,34,35,0,0
pdq_static,16777216,3,random,545964375,13,879,45,41,0,0
pdq_static,16777216,3,random,546064458,11,896,34,33,0,0
pdq_static,16777216,3,random,546164375,15,877,44,42,0,0
pdq_static,16777216,3,random,546264333,12,896,34,29,0,0
pdq_static,16777216,3,random,546364333,16,875,44,44,0,0
pdq_static,16777216,3,random,546464333,12,888,33,32,0,0
pdq_static,16777216,3,random,546564375,16,873,44,40,0,0
pdq_static,16777216,3,random,546664458,12,885,34,34,0,0
pdq_static,16777216,3,random,546764458,17,875,48,49,0,0
pdq_static,16777216,3,random,546864375,12,891,34,34,0,0
pdq_static,16777216,3,random,546964333,16,871,44,48,0,0
pdq_static,16777216,3,random,547064500,12,889,37,37,0,0
pdq_static,16777216,3,random,547164458,15,873,42,49,0,0
pdq_static,16777216,3,random,547264500,12,887,35,38,0,0
pdq_static,16777216,3,random,547364500,16,880,44,46,0,0
pdq_static,16777216,3,random,547464458,12,888,37,36,0,0
pdq_static,16777216,3,random,547567125,16,873,42,46,0,0
pdq_static,16777216,3,random,547664208,12,861,34,32,0,0
pdq_static,16777216,3,random,547764250,16,881,42,43,0,0
pdq_static,16777216,3,random,547864250,14,889,35,33,0,0
pdq_static,16777216,3,random,547967125,16,883,42,43,0,0
pdq_static,16777216,3,random,548064500,11,864,35,32,0,0
pdq_static,16777216,3,random,548164458,14,880,42,43,0,0
pdq_static,16777216,3,random,548267000,14,885,35,42,0,0
pdq_static,16777216,3,random,548364208,11,857,42,50,0,0
pdq_static,16777216,3,random,548464208,11,894,36,31,0,0
pdq_static,16777216,3,random,548564250,13,865,42,41,0,0
pdq_static,16777216,3,random,548664250,10,867,33,31,0,0
pdq_static,16777216,3,random,548764250,13,876,46,41,0,0
pdq_static,16777216,3,random,548864250,11,874,34,32,0,0
pdq_static,16777216,3,random,548964250,14,878,42,44,0,0
pdq_static,16777216,3,random,549064416,12,894,36,30,0,0
pdq_static,16777216,3,random,549167125,15,873,44,41,0,0
pdq_static,16777216,3,random,549264208,12,866,34,32,0,0
pdq_static,16777216,3,random,549467041,12,887,35,37,0,0
pdq_static,16777216,3,random,549564208,16,846,42,48,0,0
pdq_static,16777216,3,random,549664250,12,887,33,37,0,0
pdq_static,16777216,3,random,549764416,12,768,35,33,0,0
pdq_static,16777216,3,random,549864500,15,872,45,44,0,0
pdq_static,16777216,3,random,549964500,9,888,35,29,0,0
pdq_static,16777216,3,random,550067125,13,874,43,37,0,0
pdq_static,16777216,3,random,550164250,9,863,33,30,0,0
pdq_static,16777216,3,random,550264250,16,868,45,44,0,0
pdq_static,16777216,3,random,550364250,12,882,33,34,0,0
pdq_static,16777216,3,random,550467125,14,868,44,41,0,0
pdq_static,16777216,3,random,550564208,9,863,33,28,0,0
pdq_static,16777216,3,random,550664250,12,872,44,39,0,0
pdq_static,16777216,3,random,550764250,11,887,33,27,0,0
pdq_static,16777216,3,random,550864250,13,846,43,43,0,0
pdq_static,16777216,3,random,550964250,11,885,33,32,0,0
pdq_static,16777216,3,random,551064250,14,869,44,43,0,0
pdq_static,16777216,3,random,551164250,12,885,33,32,0,0
pdq_static,16777216,3,random,551264250,16,867,44,45,0,0
pdq_static,16777216,3,random,551364250,12,878,34,30,0,0
pdq_static,16777216,3,random,551464250,16,859,47,43,0,0
pdq_static,16777216,3,random,551564208,10,886,33,32,0,0
pdq_static,16777216,3,random,551664250,19,870,44,49,0,0
pdq_static,16777216,3,random,551764208,14,889,33,32,0,0
pdq_static,16777216,3,random,551864458,16,839,37,42,0,0
pdq_static,16777216,3,random,551967083,13,882,42,50,0,0
pdq_static,16777216,3,random,552064208,12,864,35,30,0,0
pdq_static,16777216,3,random,552164250,16,866,44,42,0,0
pdq_static,16777216,3,random,552264250,12,889,36,33,0,0
pdq_static,16777216,3,random,552364208,18,867,43,52,0,0
pdq_static,16777216,3,random,552464208,12,778,32,30,0,0
pdq_static,16777216,3,random,552564250,16,872,44,46,0,0
pdq_static,16777216,3,random,552664291,12,899,31,33,0,0
pdq_static,16777216,3,random,552764250,14,879,44,41,0,0
pdq_static,16777216,3,random,552864250,13,895,34,35,0,0
pdq_static,16777216,3,random,552964208,14,878,45,42,0,0
pdq_static,16777216,3,random,553164250,14,882,44,41,0,0
pdq_static,16777216,3,random,553264250,12,896,34,32,0,0
pdq_static,16777216,3,random,553364250,12,878,44,38,0,0
pdq_static,16777216,3,random,553464250,11,893,35,30,0,0
pdq_static,16777216,3,random,553564250,14,882,42,42,0,0
pdq_static,16777216,3,random,553664250,15,891,35,39,0,0
pdq_static,16777216,3,random,553764250,14,884,42,56,0,0
pdq_static,16777216,3,random,553864416,16,878,44,48,0,0
pdq_static,16777216,3,random,553967125,12,891,33,37,0,0
pdq_static,16777216,3,random,554064250,13,852,35,35,0,0
pdq_static,16777216,3,random,554164250,15,882,44,40,0,0
pdq_static,16777216,3,random,554264166,18,871,35,42,0,0
pdq_static,16777216,3,random,554364208,12,893,36,30,0,0
pdq_static,16777216,3,random,554464208,15,875,42,43,0,0
pdq_static,16777216,3,random,554564208,12,895,34,34,0,0
pdq_static,16777216,3,random,554664250,16,879,45,45,0,0
pdq_static,16777216,3,random,554764208,12,895,34,36,0,0
pdq_static,16777216,3,random,554864250,16,885,44,45,0,0
pdq_static,16777216,3,random,554964208,11,894,33,34,0,0
pdq_static,16777216,3,random,555064208,16,880,44,49,0,0
pdq_static,16777216,3,random,555164208,12,898,33,35,0,0
pdq_static,16777216,3,random,555267000,16,882,45,48,0,0
pdq_static,16777216,3,random,555364291,11,871,33,30,0,0
pdq_static,16777216,3,random,555467125,14,885,44,42,0,0
pdq_static,16777216,3,random,555564208,11,868,33,32,0,0
pdq_static,16777216,3,random,555664250,14,880,45,44,0,0
pdq_static,16777216,3,random,555764250,10,894,35,29,0,0
pdq_static,16777216,3,random,555864416,13,875,43,41,0,0
pdq_static,16777216,3,random,555964333,16,887,36,44,0,0
pdq_static,16777216,3,random,556064458,12,898,42,54,0,0
pdq_static,16777216,3,random,556164208,15,886,46,43,0,0
pdq_static,16777216,3,random,556264333,10,879,33,31,0,0
pdq_static,16777216,3,random,556364500,16,883,44,48,0,0
pdq_static,16777216,3,random,556464458,13,893,34,38,0,0
pdq_static,16777216,3,random,556564458,12,792,39,37,0,0
pdq_static,16777216,3,random,556664541,16,880,45,46,0,0
pdq_static,16777216,3,random,556764500,12,887,36,35,0,0
pdq_static,16777216,3,random,556864416,16,881,42,42,0,0
pdq_static,16777216,3,random,556979875,13,883,35,33,0,0
pdq_static,16777216,3,random,557064416,12,749,36,33,0,0
pdq_static,16777216,3,random,557164500,16,885,46,41,0,0
pdq_static,16777216,3,random,557264500,10,832,37,32,0,0
pdq_static,16777216,3,random,557367125,13,871,45,40,0,0
pdq_static,16777216,3,random,557464208,11,868,34,32,0,0
