mem	1	0.05296015739440918
mem	1	0.05107617378234863
mem	1	0.04974508285522461
mem	1	0.05326986312866211
mem	1	0.055480003356933594
mem	2	0.01288294792175293
mem	2	0.012742280960083008
mem	2	0.012256860733032227
mem	2	0.012334108352661133
mem	2	0.013700008392333984
mem	3	0.027920246124267578
mem	3	0.028737783432006836
mem	3	0.02752995491027832
mem	3	0.026450157165527344
mem	3	0.026993989944458008
mem	4	0.04489493370056152
mem	4	0.04276919364929199
mem	4	0.04570508003234863
mem	4	0.042420148849487305
mem	4	0.042038679122924805
mem	5	0.02239370346069336
mem	5	0.022966861724853516
mem	5	0.022387266159057617
mem	5	0.021738767623901367
mem	5	0.02184581756591797
mem	6	0.008978128433227539
mem	6	0.008879899978637695
mem	6	0.00869607925415039
mem	6	0.00861811637878418
mem	6	0.008613109588623047
mem	7	0.040608882904052734
mem	7	0.04129481315612793
mem	7	0.04122304916381836
mem	7	0.04252290725708008
mem	7	0.04617118835449219
mem	8	0.02787017822265625
mem	8	0.02576589584350586
mem	8	0.029259920120239258
mem	8	0.027647018432617188
mem	8	0.027751922607421875
mem	9	0.3277890682220459
mem	9	0.3054680824279785
mem	9	0.32784605026245117
mem	9	0.3370938301086426
mem	9	0.31090879440307617
mem	10	0.04408097267150879
mem	10	0.04395914077758789
mem	10	0.04315924644470215
mem	10	0.04333090782165527
mem	10	0.04491472244262695
mem	11	0.006759166717529297
mem	11	0.006372928619384766
mem	11	0.006458759307861328
mem	11	0.0058460235595703125
mem	11	0.005983114242553711
mem	12	0.04774212837219238
mem	12	0.05586528778076172
mem	12	0.06015777587890625
mem	12	0.05234217643737793
mem	12	0.056612253189086914
mem	13	0.05787205696105957
mem	13	0.04249310493469238
mem	13	0.04248809814453125
mem	13	0.04687690734863281
mem	13	0.04016518592834473
mem	14	0.014310121536254883
mem	14	0.011566877365112305
mem	14	0.010863065719604492
mem	14	0.01222991943359375
mem	14	0.012548208236694336
mem	15	0.03605008125305176
mem	15	0.0371551513671875
mem	15	0.0360720157623291
mem	15	0.03644108772277832
mem	15	0.03696012496948242
mem	16	0.030167818069458008
mem	16	0.03017711639404297
mem	16	0.030219078063964844
mem	16	0.03393197059631348
mem	16	0.03132915496826172
mem	17	0.09018683433532715
mem	17	0.09072208404541016
mem	17	0.08779597282409668
mem	17	0.0834817886352539
mem	17	0.08378195762634277
mem	18	0.09617900848388672
mem	18	0.10185885429382324
mem	18	0.13411712646484375
mem	18	0.10902094841003418
mem	18	0.0971977710723877
mem	19	0.04277992248535156
mem	19	0.040762901306152344
mem	19	0.041277170181274414
mem	19	0.04008126258850098
mem	19	0.04043698310852051
mem	20	0.06295990943908691
mem	20	0.06185483932495117
mem	20	0.06156516075134277
mem	20	0.06032705307006836
mem	20	0.060793161392211914
mem	21	0.1424098014831543
mem	21	0.14528179168701172
mem	21	0.1572108268737793
mem	21	0.1537332534790039
mem	21	0.1374518871307373
mem	22	0.026111841201782227
mem	22	0.02013683319091797
mem	22	0.027397871017456055
mem	22	0.017856121063232422
mem	22	0.019706010818481445
ooc	1	0.04719996452331543
ooc	1	0.047469139099121094
ooc	1	0.04764389991760254
ooc	1	0.04823708534240723
ooc	1	0.04735994338989258
ooc	2	0.0946509838104248
ooc	2	0.10018301010131836
ooc	2	0.0941319465637207
ooc	2	0.11582493782043457
ooc	2	0.10283923149108887
ooc	3	0.13531494140625
ooc	3	0.12996578216552734
ooc	3	0.10177183151245117
ooc	3	0.1253039836883545
ooc	3	0.09698486328125
ooc	4	0.050048112869262695
ooc	4	0.0566258430480957
ooc	4	0.06071305274963379
ooc	4	0.05303502082824707
ooc	4	0.05195188522338867
ooc	5	0.20746803283691406
ooc	5	0.17761707305908203
ooc	5	0.238908052444458
ooc	5	0.21454811096191406
ooc	5	0.1897590160369873
ooc	6	0.01452493667602539
ooc	6	0.009081125259399414
ooc	6	0.008534908294677734
ooc	6	0.008692026138305664
ooc	6	0.008864641189575195
ooc	7	0.30657410621643066
ooc	7	0.2348780632019043
ooc	7	0.2286379337310791
ooc	7	0.2517087459564209
ooc	7	0.2349081039428711
ooc	8	0.27536988258361816
ooc	8	0.283189058303833
ooc	8	0.3320119380950928
ooc	8	0.223524808883667
ooc	8	0.22584199905395508
ooc	9	1.207580804824829
ooc	9	1.2142398357391357
ooc	9	1.2081799507141113
ooc	9	1.142625093460083
ooc	9	1.1826550960540771
ooc	10	0.14272284507751465
ooc	10	0.1232290267944336
ooc	10	0.14839982986450195
ooc	10	0.13980793952941895
ooc	10	0.1493828296661377
ooc	11	0.03845405578613281
ooc	11	0.0342409610748291
ooc	11	0.02334284782409668
ooc	11	0.034123897552490234
ooc	11	0.0329742431640625
ooc	12	0.053501129150390625
ooc	12	0.05485272407531738
ooc	12	0.05327916145324707
ooc	12	0.05547308921813965
ooc	12	0.052143096923828125
ooc	13	0.09799408912658691
ooc	13	0.06028628349304199
ooc	13	0.07254791259765625
ooc	13	0.05922198295593262
ooc	13	0.0708322525024414
ooc	14	0.022466182708740234
ooc	14	0.019770145416259766
ooc	14	0.019752979278564453
ooc	14	0.020222902297973633
ooc	14	0.020660877227783203
ooc	15	0.03877091407775879
ooc	15	0.03698611259460449
ooc	15	0.037744760513305664
ooc	15	0.03953218460083008
ooc	15	0.039215087890625
ooc	16	0.04653596878051758
ooc	16	0.05031609535217285
ooc	16	0.057611942291259766
ooc	16	0.053040266036987305
ooc	16	0.060127973556518555
ooc	17	0.15615415573120117
ooc	17	0.1305689811706543
ooc	17	0.1504960060119629
ooc	17	0.125136137008667
ooc	17	0.16990017890930176
ooc	18	0.5779058933258057
ooc	18	0.6338398456573486
ooc	18	0.6320171356201172
ooc	18	0.480806827545166
ooc	18	0.6141979694366455
ooc	19	0.06341409683227539
ooc	19	0.04930400848388672
ooc	19	0.04860377311706543
ooc	19	0.04816102981567383
ooc	19	0.04616904258728027
ooc	20	0.07038307189941406
ooc	20	0.07596015930175781
ooc	20	0.07669210433959961
ooc	20	0.07539200782775879
ooc	20	0.07318902015686035
ooc	21	0.3312721252441406
ooc	21	0.32908201217651367
ooc	21	0.28690481185913086
ooc	21	0.339611291885376
ooc	21	0.3426969051361084
ooc	22	0.0405120849609375
ooc	22	0.03157782554626465
ooc	22	0.037850141525268555
ooc	22	0.03291797637939453
ooc	22	0.03565096855163574
