category,distribution,count,columns,col_width,total,sort,scatter,gather
radix,correlated0.1,16777216,4,4,1742471417,1466640424,191472463,84358530
pdq_dynamic,correlated0.1,16777216,4,4,2465631671,2190081140,191241744,84308787
pdq_static,correlated0.1,16777216,4,4,1806754657,1530740843,191512865,84500949
radix,correlated0.1,16777216,4,4,1750448060,1475126934,191119376,84201750
pdq_dynamic,correlated0.1,16777216,4,4,2441076387,2165650889,191597619,83827879
pdq_static,correlated0.1,16777216,4,4,1813848431,1538719546,191171534,83957351
radix,correlated0.1,16777216,4,4,1729403652,1453625056,191442362,84336234
pdq_dynamic,correlated0.1,16777216,4,4,2450997616,2175542657,191315164,84139795
pdq_static,correlated0.1,16777216,4,4,1821351756,1544444410,192725617,84181729
radix,correlated0.1,16777216,4,4,1751681185,1474467878,192981539,84231768
pdq_dynamic,correlated0.1,16777216,4,4,2450168311,2174464227,191444645,84259439
pdq_static,correlated0.1,16777216,4,4,1801651611,1525660266,191295294,84696051
radix,correlated0.1,16777216,4,4,1728805407,1452937483,191338304,84529620
pdq_dynamic,correlated0.1,16777216,4,4,2469010799,2192199315,192907088,83904396
pdq_static,correlated0.1,16777216,4,4,1802646647,1527119140,191408658,84118849
radix,correlated0.5,16777216,4,4,1571691024,1284304509,191093198,96293317
pdq_dynamic,correlated0.5,16777216,4,4,2118948764,1832721824,191396972,94829968
pdq_static,correlated0.5,16777216,4,4,1641805821,1355680878,191061031,95063912
radix,correlated0.5,16777216,4,4,1580418376,1294279193,191260639,94878544
pdq_dynamic,correlated0.5,16777216,4,4,2124627623,1838475939,191357476,94794208
pdq_static,correlated0.5,16777216,4,4,1621965046,1333984406,193242502,94738138
radix,correlated0.5,16777216,4,4,1576332313,1289809555,191276538,95246220
pdq_dynamic,correlated0.5,16777216,4,4,2100162124,1814421298,191241334,94499492
pdq_static,correlated0.5,16777216,4,4,1627478957,1339994242,192906369,94578346
radix,correlated0.5,16777216,4,4,1581361675,1295143003,191321505,94897167
pdq_dynamic,correlated0.5,16777216,4,4,2126142236,1840533561,191049505,94559170
pdq_static,correlated0.5,16777216,4,4,1624724461,1336902826,192746201,95075434
radix,correlated0.5,16777216,4,4,1569442559,1281962088,192906088,94574383
pdq_dynamic,correlated0.5,16777216,4,4,2108762637,1822203696,191409007,95149934
pdq_static,correlated0.5,16777216,4,4,1616089113,1330128233,191179563,94781317
radix,correlated0.9,16777216,4,4,1389162716,1129011633,191709314,68441769
pdq_dynamic,correlated0.9,16777216,4,4,1333122660,1073381088,192194993,67546579
pdq_static,correlated0.9,16777216,4,4,995147489,736062991,191302196,67782302
radix,correlated0.9,16777216,4,4,1385407494,1126068952,191430618,67907924
pdq_dynamic,correlated0.9,16777216,4,4,1342579723,1082888129,191217919,68473675
pdq_static,correlated0.9,16777216,4,4,987783063,728344715,191188652,68249696
radix,correlated0.9,16777216,4,4,1381744433,1122439913,191450942,67853578
pdq_dynamic,correlated0.9,16777216,4,4,1314920303,1054906883,191193232,68820188
pdq_static,correlated0.9,16777216,4,4,998463040,736388590,194455450,67619000
radix,correlated0.9,16777216,4,4,1372739006,1113340065,191243303,68155638
pdq_dynamic,correlated0.9,16777216,4,4,1368369039,1109098200,191569615,67701224
pdq_static,correlated0.9,16777216,4,4,985274853,723548136,193055929,68670788
radix,correlated0.9,16777216,4,4,1393498304,1132750514,192715282,68032508
pdq_dynamic,correlated0.9,16777216,4,4,1364376982,1104320431,192300212,67756339
pdq_static,correlated0.9,16777216,4,4,1006530428,745101636,192505376,68923416
