category,count,columns,time,L2_TLB_MISS_DATA,L1D_CACHE_MISS_LD,L1D_CACHE_MISS_ST,L1D_TLB_MISS,BRANCH_COND_MISPRED_NONSPEC
row,4194304,3,829161166,0,10986,7454,6,5138
row,4194304,3,829261208,0,323,37,0,10241
row,4194304,3,829361166,0,1815,616,0,9676
row,4194304,3,829461250,0,849,276,0,10111
row,4194304,3,829561166,0,123,4,0,10377
row,4194304,3,829661250,0,2588,1269,0,9469
row,4194304,3,829761250,0,134,5,0,10210
row,4194304,3,829861333,0,1104,459,0,9870
row,4194304,3,829961291,0,231,31,0,10387
row,4194304,3,830061291,0,4434,3211,4,8454
row,4194304,3,830161250,0,329,45,0,10019
row,4194304,3,830261208,0,1022,298,8,10117
row,4194304,3,830361208,0,10,0,4,10335
row,4194304,3,830461166,0,1659,965,2,9581
row,4194304,3,830561291,0,440,83,2,10084
row,4194304,3,830661291,0,513,99,8,10176
row,4194304,3,830761375,0,5665,3305,27,7874
row,4194304,3,830861375,0,5148,2871,0,8387
row,4194304,3,830961375,0,216,26,0,10359
row,4194304,3,831061333,0,2578,1434,0,9001
row,4194304,3,831161291,0,188,18,0,10037
row,4194304,3,831261291,0,1284,397,0,10076
row,4194304,3,831361166,0,184,14,0,10321
row,4194304,3,831461250,0,7038,4136,0,7533
row,4194304,3,831561375,0,810,296,0,9839
row,4194304,3,831661333,0,1120,330,0,10123
row,4194304,3,831761416,0,1745,686,0,9759
row,4194304,3,831861333,0,1262,409,0,10023
row,4194304,3,831961333,0,228,21,0,10219
row,4194304,3,832061333,0,1804,1035,0,9612
row,4194304,3,832161291,0,757,241,0,9905
row,4194304,3,832261291,0,112,8,0,10422
row,4194304,3,832361333,0,819,346,0,10162
row,4194304,3,832461333,0,5312,3755,130,7871
row,4194304,3,832561375,0,17497,11387,567,2192
row,4194304,3,832661333,0,17814,9785,406,2579
row,4194304,3,832761208,0,17015,9964,300,2711
row,4194304,3,832861208,0,9542,5771,24,6242
row,4194304,3,832961208,0,1223,356,2,9359
row,4194304,3,833061250,0,167,13,0,10373
row,4194304,3,833161333,0,209,47,0,10419
row,4194304,3,833261250,0,5265,2599,2,8175
row,4194304,3,833361333,0,1315,462,0,9692
row,4194304,3,833461333,0,158,9,0,10306
row,4194304,3,833561250,0,307,50,0,10134
row,4194304,3,833661291,0,1778,702,2,9832
row,4194304,3,833761291,0,608,143,0,10218
row,4194304,3,833861208,0,75,0,0,10389
row,4194304,3,833961208,0,7015,4001,20,7403
row,4194304,3,834061208,0,68,7,0,10010
row,4194304,3,834161166,0,1233,287,0,9888
row,4194304,3,834261291,0,92,2,0,10265
row,4194304,3,834361166,0,4173,2457,4,8619
row,4194304,3,834461208,0,114,5,0,10409
row,4194304,3,834561333,0,589,75,0,10189
row,4194304,3,834661208,0,1840,1098,2,9395
row,4194304,3,834761250,0,1386,504,8,9612
row,4194304,3,834861250,0,99,6,4,9917
row,4194304,3,834961166,0,304,60,0,10241
row,4194304,3,835061333,0,14131,7137,358,4515
row,4194304,3,835161333,0,6993,3077,0,8005
row,4194304,3,835261416,0,556,134,0,10071
row,4194304,3,835361416,0,56,0,0,10310
row,4194304,3,835461291,0,7046,3975,0,7564
row,4194304,3,835561375,0,478,68,0,10512
row,4194304,3,835661333,0,49,1,0,10066
row,4194304,3,835761250,0,1570,909,0,9633
row,4194304,3,835861333,0,495,130,0,10111
row,4194304,3,835961208,0,61,2,0,10330
row,4194304,3,836061208,0,1356,776,0,9904
row,4194304,3,836161333,0,425,55,0,9964
row,4194304,3,836261208,0,1434,969,2,9800
row,4194304,3,836361250,0,13241,8298,24,4372
row,4194304,3,836461250,0,1117,240,8,9804
row,4194304,3,836561291,0,278,31,0,10257
row,4194304,3,836661208,0,756,263,0,10020
row,4194304,3,836761250,0,443,142,0,10134
row,4194304,3,836861208,0,4170,2735,2,8550
row,4194304,3,836961291,0,583,142,0,9941
row,4194304,3,837061250,0,23,0,0,10266
row,4194304,3,837161250,0,3649,1610,4,8974
row,4194304,3,837261250,0,203,28,3,9924
row,4194304,3,837361291,0,1033,547,4,10087
row,4194304,3,837461208,0,12,6,0,10235
row,4194304,3,837561291,0,3911,1867,6,9082
row,4194304,3,837661291,0,401,57,0,10192
row,4194304,3,837761166,0,2199,1225,0,9532
row,4194304,3,837861250,0,822,208,0,9825
row,4194304,3,837961208,0,125,2,0,10095
row,4194304,3,838061250,0,1306,325,0,9748
row,4194304,3,838161291,0,12,0,0,10290
row,4194304,3,838261250,0,13131,7557,313,4926
row,4194304,3,838361166,0,107,5,0,10148
row,4194304,3,838461333,0,5694,1843,0,8824
row,4194304,3,838561333,0,264,54,0,10203
row,4194304,3,838661208,0,4044,1792,0,8763
row,4194304,3,838761291,0,557,154,0,9857
row,4194304,3,838861333,0,1010,351,0,10097
row,4194304,3,838961333,0,104,4,0,10315
row,4194304,3,839061291,0,714,171,0,10110
row,4194304,3,839161333,0,7218,5185,8,6752
row,4194304,3,839261291,0,4215,1760,0,8606
row,4194304,3,839361291,0,561,95,0,10003
row,4194304,3,839461291,0,301,57,0,10405
row,4194304,3,839561125,0,1019,310,0,10257
row,4194304,3,839661291,0,1377,941,0,9908
row,4194304,3,839761333,0,791,163,0,10250
row,4194304,3,839861208,0,577,195,0,10340
row,4194304,3,839961291,0,236,16,0,10270
row,4194304,3,840061375,0,2585,1001,4,9597
row,4194304,3,840161208,0,583,101,0,10148
row,4194304,3,840261250,0,578,217,4,10118
row,4194304,3,840361250,2,4384,4258,251,8156
row,4194304,3,840461125,0,16171,15554,535,2442
row,4194304,3,840561458,0,16312,15677,556,2371
row,4194304,3,840661416,0,16071,15940,556,2229
row,4194304,3,840761333,0,16218,15934,574,2205
row,4194304,3,840861375,0,16626,15604,566,2234
row,4194304,3,840961333,1,16197,15883,586,2211
row,4194304,3,841061375,0,17565,14652,650,2205
row,4194304,3,841161375,0,17543,14602,651,2195
row,4194304,3,841261375,0,17666,11193,406,2473
row,4194304,3,841361375,0,18417,10120,695,2221
row,4194304,3,841461291,0,16912,10169,359,2544
row,4194304,3,841561375,0,16718,10916,342,2764
row,4194304,3,841661291,0,8224,5407,33,7233
row,4194304,3,841761333,0,1956,1271,0,9963
row,4194304,3,841861333,0,1631,708,0,9744
row,4194304,3,841961208,0,60,0,0,10318
row,4194304,3,842061208,0,935,327,0,10030
row,4194304,3,842161291,0,1084,601,5,10089
row,4194304,3,842261291,0,14905,9529,4,3758
row,4194304,3,842361375,0,492,145,0,10194
row,4194304,3,842461333,0,1608,546,2,9634
row,4194304,3,842561125,0,453,61,5,9936
row,4194304,3,842661375,0,42,2,0,10199
row,4194304,3,842761333,0,1472,655,0,9752
row,4194304,3,842861041,0,88,3,0,10139
row,4194304,3,842961250,0,2333,1012,0,9670
row,4194304,3,843061250,0,560,154,0,10200
row,4194304,3,843161375,0,970,338,0,10231
row,4194304,3,843261375,0,135,5,0,10341
row,4194304,3,843361208,0,3344,1997,6,9065
row,4194304,3,843461333,0,92,12,0,10472
row,4194304,3,843561166,0,324,37,0,10388
row,4194304,3,843661416,0,1891,859,0,9664
row,4194304,3,843761333,0,145,10,0,10144
row,4194304,3,843861333,0,610,196,0,10063
row,4194304,3,843961375,0,7386,5097,160,7017
row,4194304,3,844061375,0,14836,7018,67,5468
row,4194304,3,844161291,0,1502,448,0,9523
row,4194304,3,844261291,0,535,120,0,10067
row,4194304,3,844361208,0,79,1,0,10212
row,4194304,3,844461416,0,6099,3609,0,7962
row,4194304,3,844561291,0,648,151,0,10021
row,4194304,3,844661333,0,175,10,0,10276
row,4194304,3,844761291,0,457,153,0,10373
row,4194304,3,844861291,0,3221,1371,0,9229
row,4194304,3,844961333,0,390,104,0,10154
row,4194304,3,845061333,0,19,0,0,10126
row,4194304,3,845161375,0,812,268,0,9968
row,4194304,3,845261333,0,8285,7680,40,6057
row,4194304,3,845361541,0,5226,2705,2,8274
row,4194304,3,845461416,0,140,14,0,10248
row,4194304,3,845561208,0,709,299,0,10119
row,4194304,3,845661458,0,984,188,0,10418
row,4194304,3,845761291,0,0,0,0,10114
row,4194304,3,845861333,0,1591,690,0,9595
row,4194304,3,845961500,0,360,53,0,10109
row,4194304,3,846061416,0,3259,2329,6,8824
row,4194304,3,846161333,0,4690,2507,2,8160
row,4194304,3,846261375,0,137,8,0,10229
row,4194304,3,846361208,0,1516,665,0,9713
row,4194304,3,846461375,0,45,0,0,10312
row,4194304,3,846561375,0,289,48,0,10308
row,4194304,3,846661333,0,6238,2667,10,7839
row,4194304,3,846761375,0,372,56,11,9986
row,4194304,3,846861416,0,805,268,4,10089
row,4194304,3,846961166,0,393,69,0,10268
row,4194304,3,847061166,0,1508,418,3,10108
row,4194304,3,847161291,0,279,42,0,10189
row,4194304,3,847261375,0,7073,3827,254,7358
row,4194304,3,847361291,0,17988,10090,460,2590
row,4194304,3,847461208,0,15799,8924,10,3563
row,4194304,3,847561166,0,970,304,0,10038
row,4194304,3,847661291,0,578,69,0,10277
row,4194304,3,847761291,0,66,0,0,10468
row,4194304,3,847861250,0,1649,608,0,9609
row,4194304,3,847961250,0,367,60,0,10171
row,4194304,3,848061291,0,211,37,0,10332
row,4194304,3,848161250,0,894,437,0,10070
row,4194304,3,848261250,0,1802,1486,0,9426
row,4194304,3,848361208,0,2590,1268,2,9477
row,4194304,3,848461291,0,500,60,1,9955
row,4194304,3,848561375,0,2253,1391,0,9260
row,4194304,3,848661208,0,565,117,0,10233
row,4194304,3,848761333,0,153,15,0,10321
row,4194304,3,848861291,0,1021,567,0,9938
row,4194304,3,848961250,0,57,0,0,10476
row,4194304,3,849061208,0,3319,2227,2,9085
row,4194304,3,849161291,0,102,7,0,10367
row,4194304,3,849261250,0,2306,1443,4,9278
row,4194304,3,849361208,0,121,24,0,10454
row,4194304,3,849461291,0,1289,472,1,9883
row,4194304,3,849561166,0,331,26,0,10003
row,4194304,3,849661250,0,7709,4670,82,7148
row,4194304,3,849761416,0,12445,6952,8,5000
row,4194304,3,849861208,0,283,31,0,10041
row,4194304,3,849961333,0,20,0,0,10511
row,4194304,3,850061333,0,660,217,0,10157
row,4194304,3,850161250,0,3930,2638,3,8539
row,4194304,3,850261166,0,349,54,0,10318
row,4194304,3,850361333,0,2375,1283,0,9582
row,4194304,3,850461375,0,428,104,0,10338
row,4194304,3,850561458,0,1330,518,0,9831
row,4194304,3,850661125,0,73,1,0,10215
row,4194304,3,850761500,0,255,61,0,10195
row,4194304,3,850861416,0,2470,901,0,9597
row,4194304,3,850961333,0,1045,291,0,9830
row,4194304,3,851061375,0,20,0,0,10297
row,4194304,3,851161416,0,3168,1541,4,9000
row,4194304,3,851261375,0,389,118,0,10304
row,4194304,3,851361250,0,815,259,0,10080
row,4194304,3,851461208,0,119,0,0,10412
row,4194304,3,851561333,0,2958,2500,75,9160
row,4194304,3,851661291,0,17562,12603,697,2483
row,4194304,3,851761333,0,17097,12950,680,2352
row,4194304,3,851861458,0,19063,11291,751,2354
row,4194304,3,851961291,0,18414,11588,751,2266
row,4194304,3,852061416,0,20006,10531,814,2253
row,4194304,3,852161375,0,16474,13760,655,2273
row,4194304,3,852261208,0,16064,13425,550,2325
row,4194304,3,852361375,0,16743,10744,551,2349
row,4194304,3,852461333,0,18047,10759,755,2243
row,4194304,3,852561291,0,17052,11040,426,2461
row,4194304,3,852661250,0,17056,11160,256,2371
row,4194304,3,852761333,0,16441,11855,66,2466
row,4194304,3,852861250,0,13930,8186,18,3929
row,4194304,3,852961250,0,207,16,0,10104
row,4194304,3,853061375,0,1676,581,1,9735
row,4194304,3,853161125,0,599,122,0,10487
row,4194304,3,853261000,0,113,1,0,10138
row,4194304,3,853361208,0,2003,700,0,9840
row,4194304,3,853461333,0,158,13,0,10423
row,4194304,3,853561333,0,673,155,0,9965
row,4194304,3,853661208,0,3297,2301,0,8968
row,4194304,3,853761291,0,1564,371,0,10173
row,4194304,3,853861208,0,668,138,0,10059
row,4194304,3,853961250,0,35,0,0,10336
row,4194304,3,854061291,0,2791,1134,0,9279
row,4194304,3,854161333,0,258,26,0,10407
row,4194304,3,854261333,0,849,257,0,9968
row,4194304,3,854361291,0,3348,2580,16,8766
row,4194304,3,854461291,0,3097,1525,11,9273
row,4194304,3,854561333,0,1877,947,9,9243
row,4194304,3,854661208,0,142,1,5,10355
row,4194304,3,854761375,0,750,265,6,10294
row,4194304,3,854861416,0,2885,1655,2,9124
row,4194304,3,854961125,0,1113,401,0,9941
row,4194304,3,855061208,0,789,225,7,9748
row,4194304,3,855161333,0,75,2,6,10217
row,4194304,3,855261458,0,1423,387,0,9997
row,4194304,3,855361333,0,90,3,0,10288
row,4194304,3,855461333,0,8433,5239,20,6567
row,4194304,3,855561291,0,60,1,0,10139
row,4194304,3,855661291,0,357,56,0,10335
row,4194304,3,855761375,0,2085,764,0,9585
row,4194304,3,855861375,0,60,1,0,10353
row,4194304,3,855961083,0,611,78,0,9930
row,4194304,3,856061416,0,4475,2730,8,8231
row,4194304,3,856161125,0,508,87,0,10242
row,4194304,3,856261208,0,411,117,0,10162
row,4194304,3,856361250,0,3177,1489,8,9054
row,4194304,3,856461291,0,171,19,0,10128
row,4194304,3,856561250,0,947,425,0,10045
row,4194304,3,856661166,0,157,16,0,10179
row,4194304,3,856761291,0,8846,4925,168,6737
row,4194304,3,856861291,0,4954,2404,8,8407
row,4194304,3,856961291,0,1473,531,0,9620
row,4194304,3,857061250,0,96,5,0,10421
row,4194304,3,857161250,0,308,70,0,10177
row,4194304,3,857261333,0,1230,294,2,10196
row,4194304,3,857361208,0,544,118,13,10018
row,4194304,3,857461291,0,3335,2144,2,8974
row,4194304,3,857561250,0,2517,1033,8,9473
row,4194304,3,857661291,0,933,238,8,9892
row,4194304,3,857761291,0,106,8,7,10286
row,4194304,3,857861250,0,4005,1841,0,8579
row,4194304,3,857961125,0,566,126,0,10110
row,4194304,3,858061208,0,109,4,0,10483
row,4194304,3,858161208,0,1421,622,0,9640
row,4194304,3,858261333,0,310,41,0,10112
row,4194304,3,858361291,0,5590,3417,212,8335
row,4194304,3,858461208,0,19564,11338,663,2872
row,4194304,3,858561291,0,4752,1957,2,8793
row,4194304,3,858661250,0,878,269,4,10180
row,4194304,3,858761250,0,109,8,4,10452
row,4194304,3,858861291,0,813,196,2,10142
row,4194304,3,858961291,0,3694,1775,0,8919
row,4194304,3,859061291,0,134,19,0,10354
row,4194304,3,859161333,0,789,212,0,10179
row,4194304,3,859261250,0,79,3,0,10462
row,4194304,3,859361166,0,676,271,0,10389
row,4194304,3,859461250,0,11712,8006,186,4805
row,4194304,3,859561291,0,15297,10560,36,2937
row,4194304,3,859661333,0,5224,3500,0,8245
row,4194304,3,859761166,0,159,6,0,10373
row,4194304,3,859861291,0,2998,1507,0,9451
row,4194304,3,859961208,0,3865,896,0,9194
row,4194304,3,860061250,0,737,162,0,10058
row,4194304,3,860161208,0,91,9,0,10133
row,4194304,3,860261250,0,401,131,0,10449
row,4194304,3,860361291,0,1988,1225,0,9390
row,4194304,3,860461333,0,557,119,0,10163
row,4194304,3,860561333,0,651,304,0,10203
row,4194304,3,860661333,0,585,329,2,10311
row,4194304,3,860761291,0,9471,7439,12,5611
row,4194304,3,860861250,0,108,4,0,10553
row,4194304,3,860961333,0,1129,351,0,10072
row,4194304,3,861061333,0,573,228,0,10109
row,4194304,3,861161333,0,109,17,0,10346
row,4194304,3,861261416,0,805,256,0,10051
row,4194304,3,861361333,0,5521,3916,6,7820
row,4194304,3,861461291,0,383,51,0,10177
row,4194304,3,861561333,0,29,0,0,10478
row,4194304,3,861661166,0,927,353,0,10090
row,4194304,3,861761416,0,3679,1838,2,8869
row,4194304,3,861861208,0,115,22,0,10406
row,4194304,3,861961291,0,887,247,6,9796
row,4194304,3,862061333,0,145,5,0,9970
row,4194304,3,862161291,0,818,387,0,10214
row,4194304,3,862261291,0,6809,4787,43,7226
row,4194304,3,862361416,0,1631,590,0,9902
row,4194304,3,862461375,0,476,59,0,10272
row,4194304,3,862561375,0,1528,770,0,9550
row,4194304,3,862661166,0,127,6,0,10573
row,4194304,3,862761375,0,466,64,0,10108
row,4194304,3,862861208,0,4048,2422,10,8684
row,4194304,3,862961333,0,239,14,14,10269
row,4194304,3,863061291,0,2679,1660,0,9282
row,4194304,3,863161375,0,460,96,0,10045
row,4194304,3,863261375,0,128,15,0,10168
row,4194304,3,863361375,0,1404,636,0,9649
row,4194304,3,863461291,0,335,30,0,10308
row,4194304,3,863561416,0,7903,4532,330,7367
row,4194304,3,863661375,0,20074,12779,826,2449
row,4194304,3,863761333,0,19273,14240,646,2335
row,4194304,3,863861416,0,19873,13240,786,2260
row,4194304,3,863961416,0,20733,12170,777,2427
row,4194304,3,864061375,0,18798,10496,573,2574
row,4194304,3,864161333,0,15453,11635,54,2892
row,4194304,3,864261333,0,2553,1293,1,9521
row,4194304,3,864361458,0,976,366,0,9871
row,4194304,3,864461250,0,128,9,0,10274
row,4194304,3,864561333,0,6641,4050,14,7610
row,4194304,3,864661208,0,169,27,0,10390
row,4194304,3,864761416,0,754,328,12,10278
row,4194304,3,864861208,0,48,8,14,10006
row,4194304,3,864961375,0,6095,3476,6,7648
row,4194304,3,865061375,0,435,84,1,9605
row,4194304,3,865161291,0,67,4,0,10059
row,4194304,3,865261166,0,1620,465,8,9528
row,4194304,3,865361166,0,269,24,0,10100
row,4194304,3,865461125,0,1050,704,0,9968
row,4194304,3,865561375,0,203,31,0,10464
row,4194304,3,865661291,0,122,9,0,9991
row,4194304,3,865761166,0,11998,8308,4,4276
row,4194304,3,865861208,0,6325,3459,2,7950
row,4194304,3,865961125,0,148,11,0,10377
row,4194304,3,866061666,0,1348,575,4,9770
row,4194304,3,866161041,0,365,66,4,10420
row,4194304,3,866261208,0,2265,869,4,9387
row,4194304,3,866361166,0,194,26,0,9868
row,4194304,3,866461291,0,582,171,0,10163
row,4194304,3,866561375,0,28,0,0,10427
row,4194304,3,866661458,0,2987,1995,0,8817
row,4194304,3,866761333,0,374,41,0,10461
row,4194304,3,866861333,0,1454,497,0,10025
row,4194304,3,866961291,0,423,56,0,9446
row,4194304,3,867061416,0,106,3,0,10353
row,4194304,3,867161166,0,5136,2584,0,8311
row,4194304,3,867261333,0,244,20,0,10339
row,4194304,3,867361291,0,1336,388,0,9756
row,4194304,3,867461291,0,147,17,0,10390
row,4194304,3,867561333,0,1298,366,0,9896
row,4194304,3,867661125,0,61,7,0,10265
row,4194304,3,867761333,0,7467,4237,21,6822
row,4194304,3,867861250,0,131,22,0,10270
row,4194304,3,867961458,0,650,157,0,10090
row,4194304,3,868061416,0,1420,619,0,9820
row,4194304,3,868161291,0,268,13,0,10035
row,4194304,3,868261291,0,326,34,0,10184
row,4194304,3,868361333,0,1771,455,0,9842
row,4194304,3,868461291,0,313,48,0,9993
row,4194304,3,868561291,0,458,93,12,10173
row,4194304,3,868661291,0,20775,11155,812,2401
row,4194304,3,868761458,0,17106,14676,616,2365
row,4194304,3,868861541,0,20896,11457,804,2295
row,4194304,3,868961333,0,19403,10529,590,2543
row,4194304,3,869061125,0,14338,7901,291,5098
row,4194304,3,869161333,0,254,27,0,10485
row,4194304,3,869261208,0,6856,4762,4,7397
row,4194304,3,869361375,0,1331,553,0,9843
row,4194304,3,869461416,0,115,12,0,10463
row,4194304,3,869561208,0,380,66,0,10081
row,4194304,3,869661375,0,4847,3633,0,7877
row,4194304,3,869761375,0,165,16,0,10327
row,4194304,3,869861333,0,663,220,0,10341
row,4194304,3,869961250,0,1698,567,0,9956
row,4194304,3,870061291,0,4824,1860,0,9001
row,4194304,3,870161291,0,1150,416,0,10190
row,4194304,3,870261333,0,1273,258,0,9768
row,4194304,3,870361291,0,29,0,0,10471
row,4194304,3,870461250,0,865,298,0,10108
row,4194304,3,870561416,0,3648,2174,10,8829
row,4194304,3,870661333,0,16474,9984,38,3083
row,4194304,3,870761333,0,3724,1534,4,8923
row,4194304,3,870861291,0,2850,1297,0,9215
row,4194304,3,870961291,0,55,8,0,10357
row,4194304,3,871061375,0,209,26,0,10307
row,4194304,3,871161250,0,944,411,0,9672
row,4194304,3,871261208,0,1184,539,0,9778
row,4194304,3,871361291,0,105,19,0,10523
row,4194304,3,871461333,0,188,9,0,10381
row,4194304,3,871561375,0,4101,2418,2,8726
row,4194304,3,871661333,0,349,56,0,10314
row,4194304,3,871761333,0,3203,1205,2,9301
row,4194304,3,871861250,0,166,27,0,10184
row,4194304,3,871961333,0,932,308,8,10267
row,4194304,3,872061375,0,417,91,2,9996
row,4194304,3,872161375,0,52,3,10,10476
row,4194304,3,872261250,0,7709,4910,0,6800
row,4194304,3,872361166,0,796,263,3,6828
row,4194304,3,872461291,0,83,1,0,10286
row,4194304,3,872561291,0,2017,931,4,9623
row,4194304,3,872661166,0,372,70,0,10243
row,4194304,3,872761375,0,6,0,0,10246
row,4194304,3,872861208,0,2617,1730,8,9437
row,4194304,3,872961333,0,99,4,0,10280
row,4194304,3,873061250,0,1350,704,0,10031
row,4194304,3,873161291,0,494,92,0,10126
row,4194304,3,873261250,0,70,0,0,10451
row,4194304,3,873361208,0,17444,10638,633,2823
row,4194304,3,873461250,0,18417,11923,733,2172
row,4194304,3,873561333,0,17707,11384,606,2359
row,4194304,3,873661291,0,17186,13147,485,2539
row,4194304,3,873761291,0,18620,11640,702,2507
row,4194304,3,873861291,0,18555,9659,191,2928
row,4194304,3,873961166,0,7722,4392,3,7328
row,4194304,3,874061250,0,714,123,0,9976
row,4194304,3,874161250,0,120,2,0,10190
row,4194304,3,874261333,0,3165,2042,0,8996
row,4194304,3,874361208,0,49,8,0,10344
row,4194304,3,874461291,0,2182,909,0,9774
row,4194304,3,874561291,0,99,4,0,10009
row,4194304,3,874661375,0,1062,386,0,10029
row,4194304,3,874761416,0,68,4,0,10386
row,4194304,3,874861208,0,1078,405,0,10023
row,4194304,3,874961333,0,2659,2149,2,9223
row,4194304,3,875061375,0,2467,1017,2,9402
row,4194304,3,875161416,0,538,87,0,10230
row,4194304,3,875261375,0,42,2,0,10615
row,4194304,3,875361333,0,3700,2045,8,8893
row,4194304,3,875461916,0,1244,470,0,9655
row,4194304,3,875561375,0,470,54,0,10301
row,4194304,3,875661333,0,1196,350,2,10005
row,4194304,3,875761375,0,69,5,0,10372
row,4194304,3,875861375,0,5254,3176,18,8172
row,4194304,3,875961208,0,331,49,0,9933
row,4194304,3,876061333,0,1432,651,0,9942
row,4194304,3,876161250,0,552,110,0,10251
row,4194304,3,876261291,0,33,0,0,10276
row,4194304,3,876361333,0,2439,1153,6,9477
row,4194304,3,876461291,0,1108,443,13,9966
row,4194304,3,876561375,0,178,15,6,10381
row,4194304,3,876661333,0,2938,1864,54,9002
row,4194304,3,876761375,0,17465,10941,411,2387
row,4194304,3,876861333,0,17828,10545,249,2393
row,4194304,3,876961333,0,16906,10093,86,2534
row,4194304,3,877061375,0,12380,8018,4,4631
row,4194304,3,877161416,0,73,5,0,10402
row,4194304,3,877261291,0,1406,460,0,9531
row,4194304,3,877361375,0,273,34,0,10330
row,4194304,3,877461250,0,3406,1488,0,9210
row,4194304,3,877561291,0,986,333,0,9781
row,4194304,3,877661291,0,166,22,0,10354
row,4194304,3,877761125,0,167,25,0,10558
row,4194304,3,877861291,0,4900,4076,0,8194
row,4194304,3,877961250,0,2273,655,0,9743
row,4194304,3,878061250,0,516,104,0,10152
row,4194304,3,878161375,0,726,303,0,10245
row,4194304,3,878261333,0,36,2,0,10351
row,4194304,3,878361208,0,4591,2009,0,8873
row,4194304,3,878461333,0,374,87,0,10164
row,4194304,3,878561208,0,2263,1124,0,9606
row,4194304,3,878661333,0,444,81,0,10216
row,4194304,3,878761333,0,121,17,0,10370
row,4194304,3,878861291,0,718,231,0,10419
row,4194304,3,878961458,0,5987,3891,18,7528
row,4194304,3,879061416,0,3589,1430,0,9223
row,4194304,3,879161375,0,221,22,0,10414
row,4194304,3,879261333,0,2922,1780,2,9027
row,4194304,3,879361333,0,333,46,0,10400
row,4194304,3,879461416,0,1331,738,2,9584
row,4194304,3,879561208,0,75,3,0,10511
row,4194304,3,879661250,0,326,71,4,9820
row,4194304,3,879761416,0,3183,1781,8,9314
row,4194304,3,879861291,0,137,7,0,10197
row,4194304,3,879961291,0,2467,1262,1,9448
row,4194304,3,880061375,0,257,27,4,10100
row,4194304,3,880161291,0,898,298,3,10183
row,4194304,3,880261333,0,26,0,0,10574
row,4194304,3,880361458,0,7942,4558,18,6953
row,4194304,3,880461333,0,389,80,0,10041
row,4194304,3,880561333,0,453,92,4,10351
row,4194304,3,880661333,0,1821,715,0,9570
row,4194304,3,880761291,0,847,234,3,10086
row,4194304,3,880861333,0,135,2,2,10281
row,4194304,3,880961500,9,2856,1151,228,4557
row,4194304,3,881061291,0,221,35,0,10326
row,4194304,3,881161250,0,1087,584,0,10291
row,4194304,3,881261291,0,255,32,0,10230
row,4194304,3,881361250,18,5636,2989,378,8084
row,4194304,3,881461250,7,8981,4989,117,6589
row,4194304,3,881561291,0,177,7,0,10520
row,4194304,3,881661291,0,1123,403,0,10138
row,4194304,3,881761208,0,159,19,0,10115
row,4194304,3,881861250,0,3315,1875,0,9137
row,4194304,3,881961291,0,713,211,0,9968
row,4194304,3,882061291,0,41,0,0,10420
row,4194304,3,882161333,0,2110,595,0,9473
row,4194304,3,882261375,0,162,7,0,10134
row,4194304,3,882361250,0,2220,1278,6,9305
row,4194304,3,882461208,0,9032,4314,4,6858
row,4194304,3,882561375,0,1493,518,0,9670
row,4194304,3,882661291,0,142,11,0,10292
row,4194304,3,882761375,0,928,196,0,10211
row,4194304,3,882861333,0,1073,469,0,9963
row,4194304,3,882961416,0,1902,502,0,9777
row,4194304,3,883061375,0,921,250,0,10076
row,4194304,3,883161333,0,64,10,0,10130
row,4194304,3,883261333,0,946,403,0,10130
row,4194304,3,883361291,0,85,4,0,10304
row,4194304,3,883461416,17,16360,9340,593,3305
row,4194304,3,883561333,0,7259,3273,0,7677
row,4194304,3,883661333,0,877,317,0,9943
row,4194304,3,883761375,0,146,2,0,10147
row,4194304,3,883861291,0,1889,750,0,9645
row,4194304,3,883961333,0,604,108,0,10233
row,4194304,3,884061125,0,396,42,0,10201
row,4194304,3,884161375,0,3462,3260,0,8494
row,4194304,3,884261333,0,1517,654,0,9340
row,4194304,3,884361333,0,54,6,0,10275
row,4194304,3,884461416,0,492,140,0,10263
row,4194304,3,884561250,0,5183,2686,0,8195
row,4194304,3,884661250,0,323,23,0,10157
row,4194304,3,884761375,0,1037,461,0,9993
row,4194304,3,884861375,0,33,0,0,10314
row,4194304,3,884961333,0,929,287,0,10006
row,4194304,3,885061208,0,12,0,0,10234
row,4194304,3,885161375,0,8153,4547,4,6822
row,4194304,3,885261166,0,310,14,0,10281
row,4194304,3,885361291,0,1059,640,0,9932
row,4194304,3,885461250,0,1787,567,0,9799
row,4194304,3,885561250,0,1179,241,0,10004
row,4194304,3,885661250,0,453,72,0,10326
row,4194304,3,885761208,0,3038,1489,0,9184
row,4194304,3,885861250,0,827,194,0,9730
row,4194304,3,885961291,0,32,5,0,10384
row,4194304,3,886061250,0,785,287,0,10110
row,4194304,3,886162458,10,67,13,196,9676
row,4194304,3,886261333,61,13031,5289,635,1277
row,4194304,3,886361208,81,16249,6622,831,1437
row,4194304,3,886461250,68,14425,8552,631,1436
row,4194304,3,886561333,76,14240,7610,732,1331
row,4194304,3,886661458,93,15336,5124,961,1059
row,4194304,3,886761166,92,14996,5193,852,1016
row,4194304,3,886861291,95,14960,5123,861,1009
row,4194304,3,886961250,97,15779,5013,857,996
row,4194304,3,887061291,95,14593,5011,849,983
row,4194304,3,887161458,77,15144,6940,760,1188
row,4194304,3,887261250,78,14064,7692,724,1272
row,4194304,3,887361291,87,15311,4873,797,998
