category,distribution,count,columns,col_width,total,sort,scatter,gather
row_all_branchless,correlated0.1,1048576,4,4,190027653,181796090,8231540,23
col,correlated0.1,1048576,4,4,169848427,169848427,0,0
col_ss,correlated0.1,1048576,4,4,180380917,180380917,0,0
col_branchless,correlated0.1,1048576,4,4,359907259,359907259,0,0
row_all,correlated0.1,1048576,4,4,107819346,99314224,8505089,33
row_iter,correlated0.1,1048576,4,4,144768513,136517459,8251016,38
row_all_dynamic,correlated0.1,1048576,4,4,198473486,190401822,8071602,62
row_all_branchless,correlated0.1,1048576,4,4,189482015,181264599,8217335,81
col,correlated0.1,1048576,4,4,170157243,170157243,0,0
col_ss,correlated0.1,1048576,4,4,180889557,180889557,0,0
col_branchless,correlated0.1,1048576,4,4,357950940,357950940,0,0
row_all,correlated0.1,1048576,4,4,107563282,99081985,8481267,30
row_iter,correlated0.1,1048576,4,4,144536365,136286021,8250305,39
row_all_dynamic,correlated0.1,1048576,4,4,198566735,190489882,8076835,18
row_all_branchless,correlated0.1,1048576,4,4,189220184,181007313,8212809,62
col,correlated0.5,1048576,4,4,181804605,181804605,0,0
col_ss,correlated0.5,1048576,4,4,181585906,181585906,0,0
col_branchless,correlated0.5,1048576,4,4,348198675,348198675,0,0
row_all,correlated0.5,1048576,4,4,115169493,106633645,8535817,31
row_iter,correlated0.5,1048576,4,4,143103641,134847490,8256113,38
row_all_dynamic,correlated0.5,1048576,4,4,199627127,191543879,8083225,23
row_all_branchless,correlated0.5,1048576,4,4,185742283,177411958,8330307,18
col,correlated0.5,1048576,4,4,181893076,181893076,0,0
col_ss,correlated0.5,1048576,4,4,181230102,181230102,0,0
col_branchless,correlated0.5,1048576,4,4,348651306,348651306,0,0
row_all,correlated0.5,1048576,4,4,115217289,106709884,8507339,66
row_iter,correlated0.5,1048576,4,4,143123817,134866903,8256875,39
row_all_dynamic,correlated0.5,1048576,4,4,200574353,192449658,8124676,19
row_all_branchless,correlated0.5,1048576,4,4,186315381,178058519,8256814,48
col,correlated0.5,1048576,4,4,182012205,182012205,0,0
col_ss,correlated0.5,1048576,4,4,181764399,181764399,0,0
col_branchless,correlated0.5,1048576,4,4,348538386,348538386,0,0
row_all,correlated0.5,1048576,4,4,115409717,106699915,8709749,53
row_iter,correlated0.5,1048576,4,4,143161941,134881084,8280818,39
row_all_dynamic,correlated0.5,1048576,4,4,199852407,191730009,8122329,69
row_all_branchless,correlated0.5,1048576,4,4,188953933,179906396,9047505,32
col,correlated0.5,1048576,4,4,181741166,181741166,0,0
col_ss,correlated0.5,1048576,4,4,180808693,180808693,0,0
col_branchless,correlated0.5,1048576,4,4,350834008,350834008,0,0
row_all,correlated0.5,1048576,4,4,115461108,106973690,8487386,32
row_iter,correlated0.5,1048576,4,4,142885962,134628166,8257757,39
row_all_dynamic,correlated0.5,1048576,4,4,200110563,192044145,8066400,18
row_all_branchless,correlated0.5,1048576,4,4,186108940,177760618,8348284,38
col,correlated0.5,1048576,4,4,181915203,181915203,0,0
col_ss,correlated0.5,1048576,4,4,181201353,181201353,0,0
col_branchless,correlated0.5,1048576,4,4,348328723,348328723,0,0
row_all,correlated0.5,1048576,4,4,115198337,106658387,8539895,55
row_iter,correlated0.5,1048576,4,4,142922743,134683688,8239016,39
row_all_dynamic,correlated0.5,1048576,4,4,200715809,192614083,8101694,32
row_all_branchless,correlated0.5,1048576,4,4,186530542,178305647,8224846,49
col,correlated0.9,1048576,4,4,132236403,132236403,0,0
col_ss,correlated0.9,1048576,4,4,165052825,165052825,0,0
col_branchless,correlated0.9,1048576,4,4,299660483,299660483,0,0
row_all,correlated0.9,1048576,4,4,77430950,68945728,8485186,36
row_iter,correlated0.9,1048576,4,4,116429629,108169122,8260466,41
row_all_dynamic,correlated0.9,1048576,4,4,163658208,155552231,8105945,32
row_all_branchless,correlated0.9,1048576,4,4,148463943,140105743,8358130,70
col,correlated0.9,1048576,4,4,132049406,132049406,0,0
col_ss,correlated0.9,1048576,4,4,164962706,164962706,0,0
col_branchless,correlated0.9,1048576,4,4,297077258,297077258,0,0
row_all,correlated0.9,1048576,4,4,77668146,69207483,8460631,32
row_iter,correlated0.9,1048576,4,4,116660708,108396834,8263835,39
row_all_dynamic,correlated0.9,1048576,4,4,164293918,156214867,8078985,66
row_all_branchless,correlated0.9,1048576,4,4,149438262,141213438,8224807,17
col,correlated0.9,1048576,4,4,131921708,131921708,0,0
col_ss,correlated0.9,1048576,4,4,164418507,164418507,0,0
col_branchless,correlated0.9,1048576,4,4,289990948,289990948,0,0
row_all,correlated0.9,1048576,4,4,77174979,68617041,8557890,48
row_iter,correlated0.9,1048576,4,4,116384281,108146393,8237850,38
row_all_dynamic,correlated0.9,1048576,4,4,163770648,155699782,8070749,117
row_all_branchless,correlated0.9,1048576,4,4,148216537,139988716,8227790,31
col,correlated0.9,1048576,4,4,132346619,132346619,0,0
col_ss,correlated0.9,1048576,4,4,164197551,164197551,0,0
col_branchless,correlated0.9,1048576,4,4,299509653,299509653,0,0
row_all,correlated0.9,1048576,4,4,77675451,69205612,8469806,33
row_iter,correlated0.9,1048576,4,4,116390289,108141004,8249240,45
row_all_dynamic,correlated0.9,1048576,4,4,163889976,155790267,8099677,32
row_all_branchless,correlated0.9,1048576,4,4,149147246,140789200,8357984,62
col,correlated0.9,1048576,4,4,131512201,131512201,0,0
col_ss,correlated0.9,1048576,4,4,164317517,164317517,0,0
col_branchless,correlated0.9,1048576,4,4,295351289,295351289,0,0
row_all,correlated0.9,1048576,4,4,77563174,69075317,8487825,32
row_iter,correlated0.9,1048576,4,4,116968065,108713635,8254390,40
row_all_dynamic,correlated0.9,1048576,4,4,163475836,155381167,8094651,18
row_all_branchless,correlated0.9,1048576,4,4,148727903,140486567,8241319,17
col,random,16777216,1,4,2825256067,2825256067,0,0
col_ss,random,16777216,1,4,2634620321,2634620321,0,0
col_branchless,random,16777216,1,4,2827566798,2827566798,0,0
row_all,random,16777216,1,4,1814731016,1740224125,74506859,32
row_iter,random,16777216,1,4,1966349895,1891157104,75192757,34
row_all_dynamic,random,16777216,1,4,2311945977,2237485922,74460030,25
row_all_branchless,random,16777216,1,4,1810618123,1736067182,74550917,24
col,random,16777216,1,4,2827097547,2827097547,0,0
col_ss,random,16777216,1,4,2636925983,2636925983,0,0
col_branchless,random,16777216,1,4,2824610598,2824610598,0,0
row_all,random,16777216,1,4,1814956701,1740417716,74538952,33
row_iter,random,16777216,1,4,1966732271,1891999211,74733028,32
row_all_dynamic,random,16777216,1,4,2313734578,2239138043,74596511,24
row_all_branchless,random,16777216,1,4,1811283820,1736653164,74630638,18
col,random,16777216,1,4,2827491676,2827491676,0,0
col_ss,random,16777216,1,4,2633905575,2633905575,0,0
col_branchless,random,16777216,1,4,2826753942,2826753942,0,0
row_all,random,16777216,1,4,1815877484,1741078756,74798696,32
row_iter,random,16777216,1,4,1967055267,1892571319,74483916,32
row_all_dynamic,random,16777216,1,4,2316739939,2242104765,74635150,24
row_all_branchless,random,16777216,1,4,1809670703,1735281890,74388781,32
col,random,16777216,1,4,2827054631,2827054631,0,0
col_ss,random,16777216,1,4,2633993759,2633993759,0,0
col_branchless,random,16777216,1,4,2827616003,2827616003,0,0
row_all,random,16777216,1,4,1814424278,1739942821,74481425,32
row_iter,random,16777216,1,4,1967116422,1892462535,74653855,32
row_all_dynamic,random,16777216,1,4,2311188309,2236669651,74518625,33
row_all_branchless,random,16777216,1,4,1811107697,1735866085,75241594,18
col,random,16777216,1,4,2829205017,2829205017,0,0
col_ss,random,16777216,1,4,2636457194,2636457194,0,0
col_branchless,random,16777216,1,4,2825120744,2825120744,0,0
row_all,random,16777216,1,4,1814842477,1740103693,74738753,31
row_iter,random,16777216,1,4,1967335842,1892931006,74404804,32
row_all_dynamic,random,16777216,1,4,2312324876,2237689797,74635056,23
row_all_branchless,random,16777216,1,4,1810741333,1736189171,74552144,18
col,powerlaw,16777216,1,4,1524078828,1524078828,0,0
col_ss,powerlaw,16777216,1,4,1460636754,1460636754,0,0
col_branchless,powerlaw,16777216,1,4,1525239345,1525239345,0,0
row_all,powerlaw,16777216,1,4,1080042256,1005642784,74399440,32
row_iter,powerlaw,16777216,1,4,1110675714,1036114852,74560830,32
row_all_dynamic,powerlaw,16777216,1,4,1450511040,1375204958,75306065,17
row_all_branchless,powerlaw,16777216,1,4,1080107842,1004617971,75489815,56
col,powerlaw,16777216,1,4,1514526262,1514526262,0,0
col_ss,powerlaw,16777216,1,4,1462557764,1462557764,0,0
col_branchless,powerlaw,16777216,1,4,1520197227,1520197227,0,0
row_all,powerlaw,16777216,1,4,1084651062,1010125532,74525497,33
row_iter,powerlaw,16777216,1,4,1111358181,1036674942,74683207,32
row_all_dynamic,powerlaw,16777216,1,4,1450756285,1376124834,74631427,24
row_all_branchless,powerlaw,16777216,1,4,1078415408,1004042803,74372560,45
col,powerlaw,16777216,1,4,1523153364,1523153364,0,0
col_ss,powerlaw,16777216,1,4,1474223275,1474223275,0,0
col_branchless,powerlaw,16777216,1,4,1525210677,1525210677,0,0
row_all,powerlaw,16777216,1,4,1079747104,1005115195,74631877,32
row_iter,powerlaw,16777216,1,4,1109548448,1034951305,74597111,32
row_all_dynamic,powerlaw,16777216,1,4,1450799302,1376270666,74528604,32
row_all_branchless,powerlaw,16777216,1,4,1075485808,1000792650,74693133,25
col,powerlaw,16777216,1,4,1533649589,1533649589,0,0
col_ss,powerlaw,16777216,1,4,1471235467,1471235467,0,0
col_branchless,powerlaw,16777216,1,4,1527836386,1527836386,0,0
row_all,powerlaw,16777216,1,4,1079840834,1005229896,74610905,33
row_iter,powerlaw,16777216,1,4,1111055842,1036456992,74598826,24
row_all_dynamic,powerlaw,16777216,1,4,1444103721,1369649240,74454456,25
row_all_branchless,powerlaw,16777216,1,4,1077875336,1003525334,74349969,33
col,powerlaw,16777216,1,4,1532918350,1532918350,0,0
col_ss,powerlaw,16777216,1,4,1475671024,1475671024,0,0
col_branchless,powerlaw,16777216,1,4,1519719968,1519719968,0,0
row_all,powerlaw,16777216,1,4,1082576535,1008048145,74528358,32
row_iter,powerlaw,16777216,1,4,1110242665,1035835087,74407547,31
row_all_dynamic,powerlaw,16777216,1,4,1453702397,1378997661,74704712,24
row_all_branchless,powerlaw,16777216,1,4,1078709658,1004173758,74535883,17
col,correlated0.1,16777216,1,4,1101450965,1101450965,0,0
col_ss,correlated0.1,16777216,1,4,1134570521,1134570521,0,0
col_branchless,correlated0.1,16777216,1,4,1103306808,1103306808,0,0
row_all,correlated0.1,16777216,1,4,696978446,622367255,74611167,24
row_iter,correlated0.1,16777216,1,4,744837769,670418198,74419548,23
row_all_dynamic,correlated0.1,16777216,1,4,1167920966,1093413436,74507505,25
row_all_branchless,correlated0.1,16777216,1,4,695353906,619381486,75972396,24
col,correlated0.1,16777216,1,4,1099452828,1099452828,0,0
col_ss,correlated0.1,16777216,1,4,1137375617,1137375617,0,0
col_branchless,correlated0.1,16777216,1,4,1108721581,1108721581,0,0
row_all,correlated0.1,16777216,1,4,699679062,625180535,74498488,39
row_iter,correlated0.1,16777216,1,4,752565928,677655759,74910137,32
row_all_dynamic,correlated0.1,16777216,1,4,1175215845,1100586073,74629749,23
row_all_branchless,correlated0.1,16777216,1,4,701945476,627434651,74510793,32
col,correlated0.1,16777216,1,4,1100270651,1100270651,0,0
col_ss,correlated0.1,16777216,1,4,1133422216,1133422216,0,0
col_branchless,correlated0.1,16777216,1,4,1101241476,1101241476,0,0
row_all,correlated0.1,16777216,1,4,697739410,623040155,74699223,32
row_iter,correlated0.1,16777216,1,4,748325366,673783632,74541710,24
row_all_dynamic,correlated0.1,16777216,1,4,1180965080,1106363145,74601910,25
row_all_branchless,correlated0.1,16777216,1,4,695464283,621081883,74382376,24
col,correlated0.1,16777216,1,4,1107189533,1107189533,0,0
col_ss,correlated0.1,16777216,1,4,1141296465,1141296465,0,0
col_branchless,correlated0.1,16777216,1,4,1103158225,1103158225,0,0
row_all,correlated0.1,16777216,1,4,702723574,627996032,74727518,24
row_iter,correlated0.1,16777216,1,4,755192098,680287879,74904194,25
row_all_dynamic,correlated0.1,16777216,1,4,1167646941,1093113255,74533662,24
row_all_branchless,correlated0.1,16777216,1,4,694928874,620257907,74670941,26
col,correlated0.1,16777216,1,4,1101487284,1101487284,0,0
col_ss,correlated0.1,16777216,1,4,1144037709,1144037709,0,0
col_branchless,correlated0.1,16777216,1,4,1113001009,1113001009,0,0
row_all,correlated0.1,16777216,1,4,706379783,630939629,75440131,23
row_iter,correlated0.1,16777216,1,4,745955032,671389040,74565910,82
row_all_dynamic,correlated0.1,16777216,1,4,1170008847,1095394033,74614791,23
row_all_branchless,correlated0.1,16777216,1,4,696268907,621824720,74444170,17
col,correlated0.5,16777216,1,4,1103056375,1103056375,0,0
col_ss,correlated0.5,16777216,1,4,1136011241,1136011241,0,0
col_branchless,correlated0.5,16777216,1,4,1097623725,1097623725,0,0
row_all,correlated0.5,16777216,1,4,701090846,626576748,74514066,32
row_iter,correlated0.5,16777216,1,4,752032801,677532656,74500120,25
row_all_dynamic,correlated0.5,16777216,1,4,1176328229,1101078123,75250088,18
row_all_branchless,correlated0.5,16777216,1,4,696941942,622390581,74551336,25
col,correlated0.5,16777216,1,4,1103157335,1103157335,0,0
col_ss,correlated0.5,16777216,1,4,1138695311,1138695311,0,0
col_branchless,correlated0.5,16777216,1,4,1103190650,1103190650,0,0
row_all,correlated0.5,16777216,1,4,703167410,628464638,74702739,33
row_iter,correlated0.5,16777216,1,4,743649737,669062705,74586998,34
row_all_dynamic,correlated0.5,16777216,1,4,1175587432,1101078452,74508946,34
row_all_branchless,correlated0.5,16777216,1,4,701198184,626756195,74441956,33
col,correlated0.5,16777216,1,4,1099767743,1099767743,0,0
col_ss,correlated0.5,16777216,1,4,1139321388,1139321388,0,0
col_branchless,correlated0.5,16777216,1,4,1098688571,1098688571,0,0
row_all,correlated0.5,16777216,1,4,699674676,624987256,74687388,32
row_iter,correlated0.5,16777216,1,4,750954127,676406383,74547710,34
row_all_dynamic,correlated0.5,16777216,1,4,1163220364,1088707001,74513324,39
row_all_branchless,correlated0.5,16777216,1,4,698577006,624103246,74473736,24
col,correlated0.5,16777216,1,4,1101708918,1101708918,0,0
col_ss,correlated0.5,16777216,1,4,1139799180,1139799180,0,0
col_branchless,correlated0.5,16777216,1,4,1102343399,1102343399,0,0
row_all,correlated0.5,16777216,1,4,701735829,626939083,74796714,32
row_iter,correlated0.5,16777216,1,4,756218435,681821800,74396603,32
row_all_dynamic,correlated0.5,16777216,1,4,1170265407,1095520433,74744951,23
row_all_branchless,correlated0.5,16777216,1,4,699525511,624694165,74831328,18
col,correlated0.5,16777216,1,4,1100400306,1100400306,0,0
col_ss,correlated0.5,16777216,1,4,1135291047,1135291047,0,0
col_branchless,correlated0.5,16777216,1,4,1099735552,1099735552,0,0
row_all,correlated0.5,16777216,1,4,699854727,625363778,74490924,25
row_iter,correlated0.5,16777216,1,4,755948413,681263634,74684756,23
row_all_dynamic,correlated0.5,16777216,1,4,1173095668,1098512691,74582958,19
row_all_branchless,correlated0.5,16777216,1,4,696762061,622346469,74415573,19
col,correlated0.9,16777216,1,4,1100921254,1100921254,0,0
col_ss,correlated0.9,16777216,1,4,1143505334,1143505334,0,0
col_branchless,correlated0.9,16777216,1,4,1114683226,1114683226,0,0
row_all,correlated0.9,16777216,1,4,699642427,625046598,74595797,32
row_iter,correlated0.9,16777216,1,4,751352860,676035628,75317200,32
row_all_dynamic,correlated0.9,16777216,1,4,1178406390,1103806018,74600349,23
row_all_branchless,correlated0.9,16777216,1,4,695263214,620819524,74443657,33
col,correlated0.9,16777216,1,4,1106853063,1106853063,0,0
col_ss,correlated0.9,16777216,1,4,1134647261,1134647261,0,0
col_branchless,correlated0.9,16777216,1,4,1096857810,1096857810,0,0
row_all,correlated0.9,16777216,1,4,700233138,625750202,74482904,32
row_iter,correlated0.9,16777216,1,4,744534598,669975242,74559323,33
row_all_dynamic,correlated0.9,16777216,1,4,1164959451,1090663793,74295633,25
row_all_branchless,correlated0.9,16777216,1,4,696357986,621837061,74520892,33
col,correlated0.9,16777216,1,4,1105669469,1105669469,0,0
col_ss,correlated0.9,16777216,1,4,1135679053,1135679053,0,0
col_branchless,correlated0.9,16777216,1,4,1104290984,1104290984,0,0
row_all,correlated0.9,16777216,1,4,702580860,627863288,74717540,32
row_iter,correlated0.9,16777216,1,4,750167963,675778278,74389662,23
row_all_dynamic,correlated0.9,16777216,1,4,1173407572,1098766637,74640917,18
row_all_branchless,correlated0.9,16777216,1,4,700127577,625689854,74437705,18
col,correlated0.9,16777216,1,4,1108668769,1108668769,0,0
col_ss,correlated0.9,16777216,1,4,1134551833,1134551833,0,0
col_branchless,correlated0.9,16777216,1,4,1101981868,1101981868,0,0
row_all,correlated0.9,16777216,1,4,702114438,627716478,74397928,32
row_iter,correlated0.9,16777216,1,4,751473138,676897604,74575509,25
row_all_dynamic,correlated0.9,16777216,1,4,1177951881,1103087499,74864364,18
row_all_branchless,correlated0.9,16777216,1,4,702546937,628024479,74522440,18
col,correlated0.9,16777216,1,4,1101780793,1101780793,0,0
col_ss,correlated0.9,16777216,1,4,1145595716,1145595716,0,0
col_branchless,correlated0.9,16777216,1,4,1105502318,1105502318,0,0
row_all,correlated0.9,16777216,1,4,701435631,626743876,74691722,33
row_iter,correlated0.9,16777216,1,4,745961257,671400445,74560780,32
row_all_dynamic,correlated0.9,16777216,1,4,1166985338,1092413840,74571474,24
row_all_branchless,correlated0.9,16777216,1,4,699749980,624581665,75168292,23
col,random,16777216,2,4,3053068740,3053068740,0,0
col_ss,random,16777216,2,4,3047089440,3047089440,0,0
col_branchless,random,16777216,2,4,6675091715,6675091715,0,0
row_all,random,16777216,2,4,2437699970,2325175282,112524656,32
row_iter,random,16777216,2,4,2051715255,1937625557,114089662,36
row_all_dynamic,random,16777216,2,4,3298182098,3185399814,112782261,23
row_all_branchless,random,16777216,2,4,2709222487,2596493310,112729145,32
col,random,16777216,2,4,3052018029,3052018029,0,0
col_ss,random,16777216,2,4,3035446719,3035446719,0,0
col_branchless,random,16777216,2,4,6680877383,6680877383,0,0
row_all,random,16777216,2,4,2437689718,2324921788,112767897,33
row_iter,random,16777216,2,4,2052621362,1939919758,112701563,41
row_all_dynamic,random,16777216,2,4,3299086213,3186211275,112874906,32
row_all_branchless,random,16777216,2,4,2709299392,2596635061,112664299,32
col,random,16777216,2,4,3051681044,3051681044,0,0
col_ss,random,16777216,2,4,3035984459,3035984459,0,0
col_branchless,random,16777216,2,4,6662625569,6662625569,0,0
row_all,random,16777216,2,4,2438483506,2324629696,113853778,32
row_iter,random,16777216,2,4,2055005848,1941913955,113091851,42
row_all_dynamic,random,16777216,2,4,3300958503,3188275935,112682544,24
row_all_branchless,random,16777216,2,4,2709580694,2596783477,112797193,24
col,random,16777216,2,4,3052265763,3052265763,0,0
col_ss,random,16777216,2,4,3036327848,3036327848,0,0
col_branchless,random,16777216,2,4,6681617767,6681617767,0,0
row_all,random,16777216,2,4,2438811573,2326173999,112637543,31
row_iter,random,16777216,2,4,2050458131,1937513472,112944618,41
row_all_dynamic,random,16777216,2,4,3298073070,3184047755,114025283,32
row_all_branchless,random,16777216,2,4,2709760969,2596786117,112974823,29
col,random,16777216,2,4,3053421566,3053421566,0,0
col_ss,random,16777216,2,4,3034187483,3034187483,0,0
col_branchless,random,16777216,2,4,6667268034,6667268034,0,0
row_all,random,16777216,2,4,2437894370,2325209485,112684839,46
row_iter,random,16777216,2,4,2052327401,1939575495,112751865,41
row_all_dynamic,random,16777216,2,4,3299575115,3186645216,112929868,31
row_all_branchless,random,16777216,2,4,2709924736,2597237480,112687224,32
col,powerlaw,16777216,2,4,3429354251,3429354251,0,0
col_ss,powerlaw,16777216,2,4,3381303244,3381303244,0,0
col_branchless,powerlaw,16777216,2,4,5454900257,5454900257,0,0
row_all,powerlaw,16777216,2,4,1986611904,1873698192,112913680,32
row_iter,powerlaw,16777216,2,4,2264458189,2151845594,112612553,42
row_all_dynamic,powerlaw,16777216,2,4,2766699714,2654150623,112549045,46
row_all_branchless,powerlaw,16777216,2,4,2123370011,2009431960,113938019,32
col,powerlaw,16777216,2,4,3436210898,3436210898,0,0
col_ss,powerlaw,16777216,2,4,3370628881,3370628881,0,0
col_branchless,powerlaw,16777216,2,4,5443287455,5443287455,0,0
row_all,powerlaw,16777216,2,4,1989727664,1877012570,112715062,32
row_iter,powerlaw,16777216,2,4,2264506984,2151853214,112653729,41
row_all_dynamic,powerlaw,16777216,2,4,2766091673,2653596739,112494902,32
row_all_branchless,powerlaw,16777216,2,4,2115212968,2002364175,112848763,30
col,powerlaw,16777216,2,4,3437433605,3437433605,0,0
col_ss,powerlaw,16777216,2,4,3387914739,3387914739,0,0
col_branchless,powerlaw,16777216,2,4,5458595606,5458595606,0,0
row_all,powerlaw,16777216,2,4,1990350547,1877690264,112660226,57
row_iter,powerlaw,16777216,2,4,2260477949,2147794469,112683454,26
row_all_dynamic,powerlaw,16777216,2,4,2766635231,2652832317,113802882,32
row_all_branchless,powerlaw,16777216,2,4,2118786664,2006112191,112674429,44
col,powerlaw,16777216,2,4,3436934894,3436934894,0,0
col_ss,powerlaw,16777216,2,4,3385445681,3385445681,0,0
col_branchless,powerlaw,16777216,2,4,5438470089,5438470089,0,0
row_all,powerlaw,16777216,2,4,1989743253,1877056724,112686497,32
row_iter,powerlaw,16777216,2,4,2265752994,2148765550,116987404,40
row_all_dynamic,powerlaw,16777216,2,4,2769032904,2656246584,112786296,24
row_all_branchless,powerlaw,16777216,2,4,2117601348,2004924083,112677233,32
col,powerlaw,16777216,2,4,3426045272,3426045272,0,0
col_ss,powerlaw,16777216,2,4,3391476249,3391476249,0,0
col_branchless,powerlaw,16777216,2,4,5435783790,5435783790,0,0
row_all,powerlaw,16777216,2,4,1991323526,1878547327,112776166,33
row_iter,powerlaw,16777216,2,4,2259558795,2146971648,112587053,94
row_all_dynamic,powerlaw,16777216,2,4,2770168672,2657644156,112524483,33
row_all_branchless,powerlaw,16777216,2,4,2114330597,2001699458,112631107,32
col,correlated0.1,16777216,2,4,3231303702,3231303702,0,0
col_ss,correlated0.1,16777216,2,4,3616175210,3616175210,0,0
col_branchless,correlated0.1,16777216,2,4,5503072786,5503072786,0,0
row_all,correlated0.1,16777216,2,4,1683670563,1570933308,112737201,54
row_iter,correlated0.1,16777216,2,4,1995219929,1879550581,115669283,65
row_all_dynamic,correlated0.1,16777216,2,4,2584256755,2471642247,112614486,22
row_all_branchless,correlated0.1,16777216,2,4,1845959243,1733227122,112732089,32
col,correlated0.1,16777216,2,4,3232011309,3232011309,0,0
col_ss,correlated0.1,16777216,2,4,3633935577,3633935577,0,0
col_branchless,correlated0.1,16777216,2,4,5484334575,5484334575,0,0
row_all,correlated0.1,16777216,2,4,1682960461,1570129805,112830623,33
row_iter,correlated0.1,16777216,2,4,1986176084,1873425523,112750527,34
row_all_dynamic,correlated0.1,16777216,2,4,2573293288,2460251011,113042253,24
row_all_branchless,correlated0.1,16777216,2,4,1846514673,1734041796,112472853,24
col,correlated0.1,16777216,2,4,3210562735,3210562735,0,0
col_ss,correlated0.1,16777216,2,4,3635527687,3635527687,0,0
col_branchless,correlated0.1,16777216,2,4,5457032628,5457032628,0,0
row_all,correlated0.1,16777216,2,4,1675465693,1562899900,112565731,62
row_iter,correlated0.1,16777216,2,4,1992835206,1876957259,115877905,42
row_all_dynamic,correlated0.1,16777216,2,4,2573415015,2460686465,112728518,32
row_all_branchless,correlated0.1,16777216,2,4,1851423803,1738750888,112672883,32
col,correlated0.1,16777216,2,4,3224671416,3224671416,0,0
col_ss,correlated0.1,16777216,2,4,3637641831,3637641831,0,0
col_branchless,correlated0.1,16777216,2,4,5519111281,5519111281,0,0
row_all,correlated0.1,16777216,2,4,1678528925,1564808303,113720590,32
row_iter,correlated0.1,16777216,2,4,1989998037,1877452699,112545302,36
row_all_dynamic,correlated0.1,16777216,2,4,2579632094,2467016653,112615418,23
row_all_branchless,correlated0.1,16777216,2,4,1847148272,1731646476,115501764,32
col,correlated0.1,16777216,2,4,3224253615,3224253615,0,0
col_ss,correlated0.1,16777216,2,4,3638866752,3638866752,0,0
col_branchless,correlated0.1,16777216,2,4,5487039091,5487039091,0,0
row_all,correlated0.1,16777216,2,4,1678724095,1566052284,112671779,32
row_iter,correlated0.1,16777216,2,4,1985078444,1871942170,113136232,42
row_all_dynamic,correlated0.1,16777216,2,4,2579901856,2467396940,112504884,32
row_all_branchless,correlated0.1,16777216,2,4,1843869376,1731154646,112714705,25
col,correlated0.5,16777216,2,4,2945512846,2945512846,0,0
col_ss,correlated0.5,16777216,2,4,3324361642,3324361642,0,0
col_branchless,correlated0.5,16777216,2,4,5036297478,5036297478,0,0
row_all,correlated0.5,16777216,2,4,1521067056,1408253066,112813942,48
row_iter,correlated0.5,16777216,2,4,1815682439,1703229354,112453043,42
row_all_dynamic,correlated0.5,16777216,2,4,2393141151,2280605769,112535357,25
row_all_branchless,correlated0.5,16777216,2,4,1697559887,1585021543,112538321,23
col,correlated0.5,16777216,2,4,2932983654,2932983654,0,0
col_ss,correlated0.5,16777216,2,4,3321985302,3321985302,0,0
col_branchless,correlated0.5,16777216,2,4,5016060516,5016060516,0,0
row_all,correlated0.5,16777216,2,4,1518483738,1405749498,112734192,48
row_iter,correlated0.5,16777216,2,4,1808927304,1696232485,112694777,42
row_all_dynamic,correlated0.5,16777216,2,4,2400639077,2288196296,112442750,31
row_all_branchless,correlated0.5,16777216,2,4,1703897947,1591435020,112462909,18
col,correlated0.5,16777216,2,4,2943570943,2943570943,0,0
col_ss,correlated0.5,16777216,2,4,3326998077,3326998077,0,0
col_branchless,correlated0.5,16777216,2,4,5058080690,5058080690,0,0
row_all,correlated0.5,16777216,2,4,1515453696,1402947812,112505853,31
row_iter,correlated0.5,16777216,2,4,1812757190,1700400988,112356127,75
row_all_dynamic,correlated0.5,16777216,2,4,2402472869,2289774406,112698431,32
row_all_branchless,correlated0.5,16777216,2,4,1698725956,1586176527,112549396,33
col,correlated0.5,16777216,2,4,2950460686,2950460686,0,0
col_ss,correlated0.5,16777216,2,4,3324437781,3324437781,0,0
col_branchless,correlated0.5,16777216,2,4,5038458202,5038458202,0,0
row_all,correlated0.5,16777216,2,4,1521013363,1408508976,112504355,32
row_iter,correlated0.5,16777216,2,4,1812016428,1699427580,112588806,42
row_all_dynamic,correlated0.5,16777216,2,4,2386877058,2274434495,112442531,32
row_all_branchless,correlated0.5,16777216,2,4,1700251719,1587589277,112662410,32
col,correlated0.5,16777216,2,4,2930922826,2930922826,0,0
col_ss,correlated0.5,16777216,2,4,3317727997,3317727997,0,0
col_branchless,correlated0.5,16777216,2,4,5064233574,5064233574,0,0
row_all,correlated0.5,16777216,2,4,1518688307,1406083261,112605014,32
row_iter,correlated0.5,16777216,2,4,1811036755,1698508535,112528178,42
row_all_dynamic,correlated0.5,16777216,2,4,2392431926,2279871295,112560599,32
row_all_branchless,correlated0.5,16777216,2,4,1702872487,1590271133,112601263,91
col,correlated0.9,16777216,2,4,2455661347,2455661347,0,0
col_ss,correlated0.9,16777216,2,4,2822767265,2822767265,0,0
col_branchless,correlated0.9,16777216,2,4,4364916774,4364916774,0,0
row_all,correlated0.9,16777216,2,4,1225334651,1112678335,112656283,33
row_iter,correlated0.9,16777216,2,4,1519662036,1406956659,112705345,32
row_all_dynamic,correlated0.9,16777216,2,4,2068172437,1955474955,112697459,23
row_all_branchless,correlated0.9,16777216,2,4,1436529157,1323721299,112807826,32
col,correlated0.9,16777216,2,4,2444044991,2444044991,0,0
col_ss,correlated0.9,16777216,2,4,2823494417,2823494417,0,0
col_branchless,correlated0.9,16777216,2,4,4342767705,4342767705,0,0
