category,count,columns,time,L2_TLB_MISS_DATA,L1D_CACHE_MISS_LD,L1D_CACHE_MISS_ST,L1D_TLB_MISS,BRANCH_COND_MISPRED_NONSPEC
pdq_static,4194304,3,387144416,10,869,27,23,0
pdq_static,4194304,3,387244416,13,851,36,33,0
pdq_static,4194304,3,387344375,10,870,28,29,0
pdq_static,4194304,3,387444375,14,855,35,34,0
pdq_static,4194304,3,387544291,9,847,30,24,0
pdq_static,4194304,3,387644458,9,867,26,22,0
pdq_static,4194304,3,387744333,14,855,31,32,0
pdq_static,4194304,3,387844458,10,868,28,22,0
pdq_static,4194304,3,387944416,12,851,34,29,0
pdq_static,4194304,3,388044333,9,866,25,23,0
pdq_static,4194304,3,388144375,12,851,34,32,0
pdq_static,4194304,3,388244416,9,869,24,22,0
pdq_static,4194304,3,388344416,10,857,31,24,0
pdq_static,4194304,3,388444458,11,861,32,29,0
pdq_static,4194304,3,388544291,11,868,24,26,0
pdq_static,4194304,3,388644375,11,854,31,29,0
pdq_static,4194304,3,388744416,9,865,25,25,0
pdq_static,4194304,3,388844375,12,844,34,35,0
pdq_static,4194304,3,388944375,9,861,36,24,0
pdq_static,4194304,3,389044583,13,852,28,35,0
pdq_static,4194304,3,389144333,9,863,31,25,0
pdq_static,4194304,3,389244291,9,865,26,22,0
pdq_static,4194304,3,389344416,12,855,37,33,0
pdq_static,4194304,3,389444291,9,866,26,24,0
pdq_static,4194304,3,389544458,12,851,36,30,0
pdq_static,4194304,3,389644375,11,865,27,25,0
pdq_static,4194304,3,389744416,13,853,34,29,0
pdq_static,4194304,3,389844416,9,866,27,22,0
pdq_static,4194304,3,389944375,9,864,30,21,0
pdq_static,4194304,3,390044333,12,849,31,30,0
pdq_static,4194304,3,390144458,9,866,29,24,0
pdq_static,4194304,3,390244416,13,853,35,31,0
pdq_static,4194304,3,390344416,10,867,25,22,0
pdq_static,4194304,3,390444416,11,838,33,27,0
pdq_static,4194304,3,390544333,9,858,28,21,0
pdq_static,4194304,3,390644458,10,858,30,23,0
pdq_static,4194304,3,390744333,12,835,32,29,0
pdq_static,4194304,3,390844333,9,861,28,26,0
pdq_static,4194304,3,390944333,13,845,35,32,0
pdq_static,4194304,3,391044416,9,864,27,22,0
pdq_static,4194304,3,391144333,9,866,26,23,0
pdq_static,4194304,3,391244291,12,852,32,30,0
pdq_static,4194304,3,391344416,9,868,28,23,0
pdq_static,4194304,3,391444375,12,849,36,30,0
pdq_static,4194304,3,391544291,10,848,32,27,0
pdq_static,4194304,3,391644333,12,851,35,33,0
pdq_static,4194304,3,391744333,9,870,27,24,0
pdq_static,4194304,3,391844416,9,866,31,23,0
pdq_static,4194304,3,391944458,11,856,32,29,0
pdq_static,4194304,3,392044375,9,865,29,27,0
pdq_static,4194304,3,392144291,12,847,35,31,0
pdq_static,4194304,3,392244375,9,870,27,21,0
pdq_static,4194304,3,392344375,11,843,33,27,0
pdq_static,4194304,3,392444333,9,865,26,24,0
pdq_static,4194304,3,392544416,9,862,31,22,0
pdq_static,4194304,3,392644375,12,837,32,29,0
pdq_static,4194304,3,392744416,10,861,25,24,0
pdq_static,4194304,3,392844458,13,848,38,34,0
pdq_static,4194304,3,392944333,10,864,25,23,0
pdq_static,4194304,3,393044541,4,181,55,51,3
pdq_static,4194304,3,393144458,9,823,30,23,0
pdq_static,4194304,3,393244416,12,849,32,29,1
pdq_static,4194304,3,393344458,9,869,25,26,0
pdq_static,4194304,3,393444333,12,851,32,34,0
pdq_static,4194304,3,393544375,9,866,24,26,0
pdq_static,4194304,3,393644416,13,853,32,36,0
pdq_static,4194304,3,393744375,9,870,24,22,0
pdq_static,4194304,3,393844458,12,855,28,28,0
pdq_static,4194304,3,393944375,11,863,35,53,0
pdq_static,4194304,3,394044416,9,864,25,21,0
pdq_static,4194304,3,394144375,13,851,36,31,0
pdq_static,4194304,3,394244375,9,867,22,26,0
pdq_static,4194304,3,394344416,13,835,32,34,0
pdq_static,4194304,3,394444333,11,867,24,25,0
pdq_static,4194304,3,394644375,12,855,30,28,0
pdq_static,4194304,3,394744416,10,864,24,24,0
pdq_static,4194304,3,394844375,13,850,36,32,0
pdq_static,4194304,3,394944416,9,866,26,22,0
pdq_static,4194304,3,395044375,6,512,18,18,0
pdq_static,4194304,3,395144375,14,850,34,32,0
pdq_static,4194304,3,395244500,9,868,25,25,0
pdq_static,4194304,3,395344375,12,848,34,32,0
pdq_static,4194304,3,395644416,12,854,30,30,0
pdq_static,4194304,3,395744375,9,868,25,24,0
pdq_static,4194304,3,395844333,12,844,32,35,0
pdq_static,4194304,3,395944416,9,863,25,27,0
pdq_static,4194304,3,396044291,12,847,34,33,0
pdq_static,4194304,3,396144333,9,873,22,26,0
pdq_static,4194304,3,396244375,9,857,26,21,0
pdq_static,4194304,3,396344416,12,849,30,31,0
pdq_static,4194304,3,396444375,9,861,24,22,0
pdq_static,4194304,3,396544333,12,809,27,32,0
pdq_static,4194304,3,396644375,10,798,31,40,0
pdq_static,4194304,3,396744416,9,799,24,24,0
pdq_static,4194304,3,396844458,9,798,24,21,0
pdq_static,4194304,3,396944458,9,800,24,24,0
pdq_static,4194304,3,397044458,9,796,26,21,0
pdq_static,4194304,3,397144416,13,783,30,34,0
pdq_static,4194304,3,397244375,10,798,24,26,0
pdq_static,4194304,3,397344416,9,795,24,26,0
pdq_static,4194304,3,397444416,11,796,37,24,0
pdq_static,4194304,3,397544416,9,798,25,21,0
pdq_static,4194304,3,397644375,9,797,27,22,0
pdq_static,4194304,3,397744333,12,791,32,32,0
pdq_static,4194304,3,397844333,9,802,24,24,0
pdq_static,4194304,3,397944375,11,801,24,26,0
pdq_static,4194304,3,398044333,9,801,24,25,0
pdq_static,4194304,3,398144458,8,758,22,29,0
pdq_static,4194304,3,398244375,10,778,25,21,0
pdq_static,4194304,3,398344458,13,778,28,33,0
pdq_static,4194304,3,398444416,10,792,40,50,0
pdq_static,4194304,3,398544333,9,798,24,27,0
pdq_static,4194304,3,398644416,9,792,24,25,0
pdq_static,4194304,3,398744333,9,795,25,24,0
pdq_static,4194304,3,398844375,9,794,24,27,0
pdq_static,4194304,3,398944416,13,784,27,38,0
pdq_static,4194304,3,399044375,10,797,38,46,0
pdq_static,4194304,3,399144416,9,798,24,22,0
pdq_static,4194304,3,399244333,9,795,26,22,0
pdq_static,4194304,3,399344375,9,790,25,22,0
pdq_static,4194304,3,399444375,9,794,25,22,0
pdq_static,4194304,3,399544291,14,778,27,36,0
pdq_static,4194304,3,399644375,10,791,40,43,0
pdq_static,4194304,3,399744458,9,796,24,23,0
pdq_static,4194304,3,399844500,11,795,24,24,0
pdq_static,4194304,3,399944416,10,796,25,23,0
pdq_static,4194304,3,400044458,9,791,24,21,0
pdq_static,4194304,3,400144333,12,788,27,33,0
pdq_static,4194304,3,400244416,11,782,30,39,0
pdq_static,4194304,3,400344416,9,796,34,21,0
pdq_static,4194304,3,400444375,10,802,25,26,0
pdq_static,4194304,3,400544416,10,802,24,28,0
pdq_static,4194304,3,400644333,9,801,26,24,0
pdq_static,4194304,3,400744291,13,785,34,33,0
pdq_static,4194304,3,400844416,9,803,25,24,0
pdq_static,4194304,3,400944333,9,800,24,26,0
pdq_static,4194304,3,401044375,9,805,27,24,0
pdq_static,4194304,3,401144416,9,800,26,23,0
pdq_static,4194304,3,401244458,13,788,27,30,0
pdq_static,4194304,3,401344416,11,801,32,42,0
pdq_static,4194304,3,401444333,10,805,25,25,0
pdq_static,4194304,3,401544458,9,802,24,22,0
pdq_static,4194304,3,401644458,9,801,24,22,0
pdq_static,4194304,3,401744458,10,797,28,24,0
pdq_static,4194304,3,401844333,12,780,30,30,0
pdq_static,4194304,3,401944416,10,797,24,22,0
pdq_static,4194304,3,402044458,9,792,24,22,0
pdq_static,4194304,3,402144458,8,795,22,23,0
pdq_static,4194304,3,402244250,9,792,24,21,0
pdq_static,4194304,3,402344416,10,791,26,26,0
pdq_static,4194304,3,402444458,12,785,30,31,0
pdq_static,4194304,3,402544458,9,800,24,23,0
pdq_static,4194304,3,402644375,9,797,25,22,0
pdq_static,4194304,3,402744500,10,798,24,22,0
pdq_static,4194304,3,402844333,10,706,25,23,0
pdq_static,4194304,3,402944375,10,802,24,27,0
pdq_static,4194304,3,403044375,9,787,28,25,0
pdq_static,4194304,3,403144416,12,789,35,33,0
pdq_static,4194304,3,403244333,9,803,24,23,0
pdq_static,4194304,3,403344333,10,800,25,24,0
pdq_static,4194304,3,403444333,9,800,24,21,0
pdq_static,4194304,3,403544500,9,804,24,21,0
pdq_static,4194304,3,403644416,14,790,26,34,0
pdq_static,4194304,3,403744500,10,796,31,46,0
pdq_static,4194304,3,403844375,9,796,27,24,0
pdq_static,4194304,3,404044416,9,800,25,23,0
pdq_static,4194304,3,404144416,8,799,24,20,0
pdq_static,4194304,3,404244375,13,790,30,32,0
pdq_static,4194304,3,404344333,9,794,24,21,0
pdq_static,4194304,3,404444458,9,803,25,21,0
pdq_static,4194304,3,404544375,10,800,25,25,0
pdq_static,4194304,3,404644416,12,801,26,25,0
pdq_static,4194304,3,404744333,12,785,34,30,0
pdq_static,4194304,3,404844375,9,800,24,22,0
pdq_static,4194304,3,405044416,9,801,25,24,0
pdq_static,4194304,3,405144416,9,800,27,23,0
pdq_static,4194304,3,405244416,9,797,27,26,0
pdq_static,4194304,3,405344416,12,785,30,30,0
pdq_static,4194304,3,405444375,11,803,26,27,0
pdq_static,4194304,3,405544416,9,804,24,25,0
pdq_static,4194304,3,405644500,10,799,24,24,0
pdq_static,4194304,3,405744416,9,797,27,24,0
pdq_static,4194304,3,405844458,14,788,31,38,0
pdq_static,4194304,3,405944458,9,797,25,21,0
pdq_static,4194304,3,406044333,10,794,27,23,0
pdq_static,4194304,3,406144458,8,792,22,24,0
pdq_static,4194304,3,406244333,9,791,24,23,0
pdq_static,4194304,3,406344375,10,787,25,28,0
pdq_static,4194304,3,406444375,11,787,26,25,0
pdq_static,4194304,3,406544458,13,790,32,33,0
pdq_static,4194304,3,406644375,9,796,26,25,0
pdq_static,4194304,3,406744416,9,803,25,22,0
pdq_static,4194304,3,406844375,9,803,25,26,0
pdq_static,4194304,3,406944333,9,797,27,23,0
pdq_static,4194304,3,407044375,13,779,30,34,0
pdq_static,4194304,3,407144416,11,796,26,26,0
pdq_static,4194304,3,407244375,9,802,24,23,0
pdq_static,4194304,3,407344500,10,803,26,26,0
pdq_static,4194304,3,407444375,10,800,26,22,0
pdq_static,4194304,3,407544291,12,789,26,33,0
pdq_static,4194304,3,407644375,10,798,31,42,0
pdq_static,4194304,3,407744458,9,803,24,22,0
pdq_static,4194304,3,407844375,9,803,25,23,0
pdq_static,4194304,3,407944416,9,800,25,25,0
pdq_static,4194304,3,408044375,10,798,37,23,0
pdq_static,4194304,3,408144375,12,788,28,29,0
pdq_static,4194304,3,408244416,9,804,24,27,0
pdq_static,4194304,3,408444458,10,769,25,28,0
pdq_static,4194304,3,408544333,10,749,27,26,0
pdq_static,4194304,3,408644416,9,751,26,22,0
pdq_static,4194304,3,408744416,9,746,26,25,0
pdq_static,4194304,3,408844416,10,749,25,27,0
pdq_static,4194304,3,408944375,10,747,25,26,0
pdq_static,4194304,3,409044416,9,750,30,26,0
pdq_static,4194304,3,409144416,9,745,26,24,0
pdq_static,4194304,3,409244416,9,751,25,23,0
pdq_static,4194304,3,409344416,9,747,27,24,0
pdq_static,4194304,3,409444541,9,751,24,23,0
pdq_static,4194304,3,409544375,9,747,24,23,0
pdq_static,4194304,3,409644458,9,746,25,26,0
pdq_static,4194304,3,409744375,9,744,25,22,0
pdq_static,4194304,3,409844583,7,346,34,17,3
pdq_static,4194304,3,409944375,9,740,25,23,0
pdq_static,4194304,3,410044416,9,748,24,25,1
pdq_static,4194304,3,410144375,9,748,23,28,0
pdq_static,4194304,3,410244458,10,750,29,27,0
pdq_static,4194304,3,410344500,10,745,34,27,0
pdq_static,4194304,3,410444375,12,747,24,27,0
pdq_static,4194304,3,410544458,11,749,24,24,0
pdq_static,4194304,3,410644458,10,745,25,27,0
pdq_static,4194304,3,410744416,9,749,28,23,0
pdq_static,4194304,3,410844500,10,744,28,25,0
pdq_static,4194304,3,411044416,9,750,28,25,0
pdq_static,4194304,3,411144375,9,745,26,21,0
pdq_static,4194304,3,411244333,9,745,26,26,0
pdq_static,4194304,3,411344375,9,746,26,22,0
pdq_static,4194304,3,411444500,9,748,26,23,0
pdq_static,4194304,3,411544333,11,744,28,26,0
pdq_static,4194304,3,411644375,9,750,27,21,0
pdq_static,4194304,3,411744458,11,737,28,26,0
pdq_static,4194304,3,411844458,9,751,24,24,0
pdq_static,4194304,3,411944375,10,750,24,25,0
pdq_static,4194304,3,412044333,9,740,28,24,0
pdq_static,4194304,3,412144375,9,740,24,22,0
pdq_static,4194304,3,412244375,9,743,27,24,0
pdq_static,4194304,3,412344458,9,744,27,23,0
pdq_static,4194304,3,412444375,8,745,27,20,0
pdq_static,4194304,3,412544416,10,742,28,26,0
pdq_static,4194304,3,412644500,9,747,26,22,0
pdq_static,4194304,3,412744458,9,745,25,23,0
pdq_static,4194304,3,412844375,9,748,25,22,0
pdq_static,4194304,3,412944416,9,745,27,23,0
pdq_static,4194304,3,413044416,9,747,24,31,0
pdq_static,4194304,3,413144458,9,747,26,28,0
pdq_static,4194304,3,413244458,9,751,26,29,0
pdq_static,4194304,3,413344333,9,746,27,28,0
pdq_static,4194304,3,413444458,10,744,28,28,0
pdq_static,4194304,3,413544500,11,747,25,27,0
pdq_static,4194304,3,413645041,12,692,20,27,0
pdq_static,4194304,3,413744291,8,533,23,36,0
pdq_static,4194304,3,413844458,9,748,25,21,0
pdq_static,4194304,3,413944458,9,741,24,21,0
pdq_static,4194304,3,414044458,9,743,26,25,0
pdq_static,4194304,3,414144375,9,747,26,21,0
pdq_static,4194304,3,414244375,10,746,25,24,0
pdq_static,4194304,3,414344500,9,786,26,22,0
pdq_static,4194304,3,414444250,11,801,24,24,0
pdq_static,4194304,3,414544416,9,803,26,22,0
pdq_static,4194304,3,414644416,12,798,26,34,10
pdq_static,4194304,3,414744416,9,806,26,22,0
pdq_static,4194304,3,414844458,13,785,32,33,0
pdq_static,4194304,3,414944375,9,798,27,24,0
pdq_static,4194304,3,415044458,9,788,29,25,0
pdq_static,4194304,3,415144375,9,787,25,21,0
pdq_static,4194304,3,415244416,9,789,27,24,0
pdq_static,4194304,3,415344375,9,790,25,24,0
pdq_static,4194304,3,415444375,10,793,28,23,0
pdq_static,4194304,3,415544375,12,778,33,29,0
pdq_static,4194304,3,415644458,9,788,26,23,0
pdq_static,4194304,3,415744416,9,793,27,27,0
pdq_static,4194304,3,415844458,9,795,25,22,0
pdq_static,4194304,3,415944416,9,786,26,23,0
pdq_static,4194304,3,416044416,9,791,28,23,0
pdq_static,4194304,3,416144416,13,777,32,32,0
pdq_static,4194304,3,416244458,9,795,29,25,0
pdq_static,4194304,3,416344458,9,791,28,26,0
pdq_static,4194304,3,416444541,9,792,27,27,0
pdq_static,4194304,3,416544458,9,792,25,26,0
pdq_static,4194304,3,416644541,9,796,27,22,0
pdq_static,4194304,3,416744416,13,787,30,30,0
pdq_static,4194304,3,416844375,10,787,34,41,0
pdq_static,4194304,3,416944416,10,799,25,22,0
pdq_static,4194304,3,417044458,9,798,27,23,0
pdq_static,4194304,3,417144375,10,802,28,26,0
pdq_static,4194304,3,417244416,9,799,29,23,0
pdq_static,4194304,3,417344416,12,788,34,29,0
pdq_static,4194304,3,417444333,9,800,25,22,0
pdq_static,4194304,3,417544458,9,802,29,22,0
pdq_static,4194304,3,417644333,9,797,29,24,0
pdq_static,4194304,3,417744333,10,800,27,25,0
pdq_static,4194304,3,417844250,15,792,28,37,0
pdq_static,4194304,3,417944375,10,785,34,47,0
pdq_static,4194304,3,418044458,9,799,27,27,0
pdq_static,4194304,3,418144500,10,799,25,27,0
pdq_static,4194304,3,418244375,9,797,26,24,0
pdq_static,4194304,3,418444375,12,783,36,29,0
pdq_static,4194304,3,418544458,12,798,26,23,0
pdq_static,4194304,3,418644375,9,799,24,21,0
pdq_static,4194304,3,418744500,10,802,32,23,0
pdq_static,4194304,3,418844416,10,800,26,25,0
pdq_static,4194304,3,418944416,10,795,28,23,0
pdq_static,4194304,3,419044416,12,789,31,36,0
pdq_static,4194304,3,419144375,10,801,29,24,0
pdq_static,4194304,3,419244458,10,802,25,24,0
pdq_static,4194304,3,419344458,9,801,31,24,0
pdq_static,4194304,3,419444333,10,799,30,26,0
pdq_static,4194304,3,419544375,12,791,32,34,0
pdq_static,4194304,3,419644333,10,801,26,24,0
pdq_static,4194304,3,419744333,9,802,27,21,0
pdq_static,4194304,3,419844291,9,788,29,22,0
pdq_static,4194304,3,419944375,9,800,28,23,0
pdq_static,4194304,3,420044333,13,776,24,32,0
pdq_static,4194304,3,420144458,9,804,31,21,0
pdq_static,4194304,3,420244416,10,803,28,23,0
pdq_static,4194304,3,420344416,10,801,25,25,0
pdq_static,4194304,3,420444375,9,802,26,22,0
pdq_static,4194304,3,420544375,10,793,29,25,0
pdq_static,4194304,3,420644416,13,792,29,38,0
pdq_static,4194304,3,420844500,9,799,28,28,0
pdq_static,4194304,3,420944416,10,798,26,24,0
pdq_static,4194304,3,421044416,9,791,27,24,0
pdq_static,4194304,3,421144416,12,789,30,30,0
pdq_static,4194304,3,421244416,10,800,25,26,0
pdq_static,4194304,3,421544416,9,798,25,25,0
pdq_static,4194304,3,421644333,9,706,28,26,0
pdq_static,4194304,3,421744458,9,796,27,23,0
pdq_static,4194304,3,421844375,13,788,28,30,0
pdq_static,4194304,3,421944416,13,799,34,47,0
pdq_static,4194304,3,422044416,9,793,27,23,0
pdq_static,4194304,3,422144416,9,801,28,24,0
pdq_static,4194304,3,422244500,9,804,26,23,0
pdq_static,4194304,3,422344416,9,797,32,23,0
pdq_static,4194304,3,422444458,12,790,30,28,0
pdq_static,4194304,3,422544458,9,801,25,21,0
pdq_static,4194304,3,422644333,10,799,27,25,0
pdq_static,4194304,3,422744458,8,791,23,21,0
pdq_static,4194304,3,422844333,10,795,26,24,0
pdq_static,4194304,3,422944416,11,793,31,30,0
pdq_static,4194304,3,423044416,11,786,31,28,0
pdq_static,4194304,3,423144416,10,795,26,25,0
pdq_static,4194304,3,423244375,9,795,29,21,0
pdq_static,4194304,3,423344458,10,795,26,26,0
pdq_static,4194304,3,423544333,12,786,29,27,0
pdq_static,4194304,3,423644458,11,790,33,33,0
pdq_static,4194304,3,423744416,10,795,25,28,0
pdq_static,4194304,3,423844458,9,798,28,24,0
pdq_static,4194304,3,423944333,10,795,26,23,0
pdq_static,4194304,3,424044375,9,792,24,26,0
pdq_static,4194304,3,424144291,13,778,31,32,0
pdq_static,4194304,3,424244375,11,827,32,46,0
pdq_static,4194304,3,424344375,9,862,26,24,0
pdq_static,4194304,3,424444291,15,850,38,36,0
pdq_static,4194304,3,424544375,9,867,25,30,0
pdq_static,4194304,3,424644375,11,849,32,27,0
pdq_static,4194304,3,424744333,10,870,26,24,0
pdq_static,4194304,3,424844375,9,864,29,25,0
pdq_static,4194304,3,424944333,12,852,31,33,0
pdq_static,4194304,3,425144416,12,852,35,32,0
pdq_static,4194304,3,425344375,13,854,33,31,0
pdq_static,4194304,3,425444291,10,869,24,23,0
pdq_static,4194304,3,425544333,12,860,29,29,0
pdq_static,4194304,3,425644375,10,860,37,45,0
pdq_static,4194304,3,425744500,10,863,28,24,0
pdq_static,4194304,3,425844375,13,848,36,30,0
pdq_static,4194304,3,425944416,9,859,27,19,0
pdq_static,4194304,3,426044458,12,854,35,34,0
pdq_static,4194304,3,426144458,7,67,35,91,0
pdq_static,4194304,3,426244458,10,826,34,41,0
pdq_static,4194304,3,426344333,9,862,31,23,0
pdq_static,4194304,3,426444458,13,851,33,31,0
pdq_static,4194304,3,426544291,8,870,25,21,0
pdq_static,4194304,3,426744375,9,858,24,23,0
pdq_static,4194304,3,426844416,9,866,28,24,0
pdq_static,4194304,3,426944375,12,857,32,30,0
pdq_static,4194304,3,427044250,9,866,24,23,0
pdq_static,4194304,3,427144291,9,605,24,23,0
pdq_static,4194304,3,427344375,12,850,33,28,0
pdq_static,4194304,3,427444416,9,868,24,22,0
pdq_static,4194304,3,427544416,10,866,27,25,0
pdq_static,4194304,3,427644416,13,852,31,36,0
pdq_static,4194304,3,427744416,9,866,24,22,0
pdq_static,4194304,3,427844375,12,849,32,35,0
pdq_static,4194304,3,427944416,10,865,24,24,0
pdq_static,4194304,3,428044250,14,848,33,32,0
pdq_static,4194304,3,428144458,9,869,25,21,0
pdq_static,4194304,3,428244416,12,857,27,34,0
pdq_static,4194304,3,428344458,10,858,34,43,0
pdq_static,4194304,3,428444375,8,865,23,23,0
pdq_static,4194304,3,428544333,12,847,34,32,0
pdq_static,4194304,3,428644416,10,856,24,24,0
pdq_static,4194304,3,428844375,9,865,24,22,0
pdq_static,4194304,3,428944416,9,859,26,23,0
pdq_static,4194304,3,429044416,13,849,30,33,0
pdq_static,4194304,3,429144375,9,865,24,25,0
pdq_static,4194304,3,429244291,12,848,32,30,0
pdq_static,4194304,3,429344333,9,868,25,22,0
pdq_static,4194304,3,429444416,12,848,32,32,0
pdq_static,4194304,3,429544416,9,864,26,25,0
pdq_static,4194304,3,429644416,9,861,27,24,0
pdq_static,4194304,3,429744416,13,850,31,32,0
pdq_static,4194304,3,429844416,9,865,27,26,0
pdq_static,4194304,3,429944333,12,849,33,33,0
pdq_static,4194304,3,430044375,11,867,29,22,0
pdq_static,4194304,3,430144416,12,851,33,32,0
pdq_static,4194304,3,430244333,10,864,25,24,0
pdq_static,4194304,3,430344416,8,845,22,26,0
pdq_static,4194304,3,430444416,12,836,32,36,0
pdq_static,4194304,3,430544375,10,850,24,27,0
pdq_static,4194304,3,430644416,12,849,34,31,0
pdq_static,4194304,3,430744416,9,866,25,22,0
pdq_static,4194304,3,430844416,10,861,26,27,0
pdq_static,4194304,3,430944333,13,851,31,31,0
pdq_static,4194304,3,431044375,9,868,25,21,0
pdq_static,4194304,3,431144416,13,847,32,36,0
pdq_static,4194304,3,431344291,12,846,35,28,0
pdq_static,4194304,3,431544416,10,866,26,22,0
pdq_static,4194304,3,431644375,12,853,30,30,0
pdq_static,4194304,3,431744375,10,868,24,24,0
pdq_static,4194304,3,431844416,13,852,35,35,0
pdq_static,4194304,3,431944416,9,865,26,21,0
pdq_static,4194304,3,432044416,13,850,32,30,0
pdq_static,4194304,3,432144375,9,864,26,23,0
pdq_static,4194304,3,432244375,9,864,25,25,0
pdq_static,4194304,3,432344333,12,844,30,30,0
pdq_static,4194304,3,432544375,13,849,32,34,0
pdq_static,4194304,3,432644375,12,870,25,27,0
pdq_static,4194304,3,432744458,13,851,35,32,0
pdq_static,4194304,3,432844416,10,868,24,29,0
pdq_static,4194304,3,432944333,10,863,26,25,0
pdq_static,4194304,3,433044375,13,854,30,33,0
pdq_static,4194304,3,433144375,9,869,24,21,0
pdq_static,4194304,3,433244416,13,852,33,30,0
pdq_static,4194304,3,433344416,11,867,25,27,0
pdq_static,4194304,3,433444416,12,850,32,28,0
pdq_static,4194304,3,433644208,13,849,27,29,0
pdq_static,4194304,3,433744375,9,872,34,23,0
pdq_static,4194304,3,433944375,12,852,30,29,0
pdq_static,4194304,3,434044333,8,869,22,23,0
pdq_static,4194304,3,434144375,12,853,34,32,0
pdq_static,4194304,3,434244333,9,857,25,24,0
pdq_static,4194304,3,434344375,13,852,33,33,0
pdq_static,4194304,3,434444333,9,773,25,25,0
pdq_static,4194304,3,434544375,9,863,24,21,0
pdq_static,4194304,3,434644291,10,858,26,23,0
pdq_static,4194304,3,434744458,11,856,30,27,0
pdq_static,4194304,3,434944375,13,850,36,30,0
pdq_static,4194304,3,435044416,9,867,24,23,0
pdq_static,4194304,3,435144375,13,850,34,39,0
pdq_static,4194304,3,435244416,11,863,24,29,0
pdq_static,4194304,3,435344291,12,851,28,31,0
pdq_static,4194304,3,435444375,10,868,34,44,0
pdq_static,4194304,3,435544291,10,865,26,24,0
pdq_static,4194304,3,435644458,14,857,30,35,0
pdq_static,4194304,3,435844375,12,852,33,34,0
