category,distribution,count,columns,col_width,total,sort,scatter,gather
radix,random,4194304,2,4,289561903,236842885,34830617,17888401
pdq_dynamic,random,4194304,2,4,1001326584,948674253,34824200,17828131
pdq_static,random,4194304,2,4,330026343,277274230,34948161,17803952
radix,random,4194304,2,4,289511716,236816207,34794196,17901313
pdq_dynamic,random,4194304,2,4,1001028056,948078660,35123650,17825746
pdq_static,random,4194304,2,4,326584472,273420430,35358628,17805414
radix,uniqueN,4194304,2,4,217543837,164586928,34826712,18130197
pdq_dynamic,uniqueN,4194304,2,4,821827802,768976587,34847620,18003595
pdq_static,uniqueN,4194304,2,4,195459338,142431576,35026116,18001646
radix,uniqueN,4194304,2,4,218433567,165493341,34821032,18119194
pdq_dynamic,uniqueN,4194304,2,4,819987677,766839293,35127711,18020673
pdq_static,uniqueN,4194304,2,4,196125158,142978104,35154526,17992528
radix,uniqueN,4194304,2,4,218203616,165050766,35052271,18100579
pdq_dynamic,uniqueN,4194304,2,4,824600482,771813466,34781688,18005328
pdq_static,uniqueN,4194304,2,4,194245669,141631867,34627326,17986476
radix,uniqueN,4194304,2,4,217963544,165086981,34743991,18132572
pdq_dynamic,uniqueN,4194304,2,4,838671812,785742798,34877122,18051892
pdq_static,uniqueN,4194304,2,4,194285452,141572504,34705449,18007499
radix,uniqueN,4194304,2,4,217738709,164818977,34824377,18095355
pdq_dynamic,uniqueN,4194304,2,4,821311522,768503438,34791375,18016709
pdq_static,uniqueN,4194304,2,4,194214733,141342019,34878317,17994397
radix,powerlaw,4194304,2,4,212461544,159450100,35049635,17961809
pdq_dynamic,powerlaw,4194304,2,4,756003243,703477740,34593153,17932350
pdq_static,powerlaw,4194304,2,4,172096279,119066300,35101408,17928571
radix,powerlaw,4194304,2,4,211361623,158060726,35325016,17975881
pdq_dynamic,powerlaw,4194304,2,4,747640892,694851262,34877631,17911999
pdq_static,powerlaw,4194304,2,4,169669644,117294829,34473588,17901227
radix,powerlaw,4194304,2,4,214943458,161518822,35443028,17981608
pdq_dynamic,powerlaw,4194304,2,4,758927072,706229063,34795050,17902959
pdq_static,powerlaw,4194304,2,4,170343909,117279981,35167779,17896149
radix,powerlaw,4194304,2,4,212002392,159051879,34976685,17973828
pdq_dynamic,powerlaw,4194304,2,4,749693093,697169615,34624880,17898598
pdq_static,powerlaw,4194304,2,4,170480795,117201804,35374292,17904699
radix,powerlaw,4194304,2,4,212890678,159808557,35089682,17992439
pdq_dynamic,powerlaw,4194304,2,4,752013779,699491642,34599903,17922234
pdq_static,powerlaw,4194304,2,4,170132206,117596216,34642166,17893824
radix,random,4194304,3,4,313932324,250360230,45387363,18184731
pdq_dynamic,random,4194304,3,4,997202164,933722230,45429940,18049994
pdq_static,random,4194304,3,4,332411843,268778967,45620797,18012079
radix,random,4194304,3,4,315069363,251014565,45860328,18194470
pdq_dynamic,random,4194304,3,4,994051270,930383345,45624267,18043658
pdq_static,random,4194304,3,4,333932560,270220907,45703779,18007874
radix,random,4194304,3,4,314206805,250575492,45458903,18172410
pdq_dynamic,random,4194304,3,4,990919991,927522549,45358926,18038516
pdq_static,random,4194304,3,4,331300522,267592729,45691356,18016437
radix,random,4194304,3,4,313339561,249951060,45207615,18180886
pdq_dynamic,random,4194304,3,4,999682072,936121888,45427594,18132590
pdq_static,random,4194304,3,4,331746117,267915044,45829490,18001583
radix,random,4194304,3,4,313882724,250417221,45279036,18186467
pdq_dynamic,random,4194304,3,4,996014544,932484462,45490841,18039241
pdq_static,random,4194304,3,4,331423675,267788979,45649641,17985055
radix,uniqueN,4194304,3,4,362387667,278231980,45191378,38964309
pdq_dynamic,uniqueN,4194304,3,4,1100643653,1016517530,45335029,38791094
pdq_static,uniqueN,4194304,3,4,462281147,377916218,45530450,38834479
radix,uniqueN,4194304,3,4,363319197,278457723,45875986,38985488
pdq_dynamic,uniqueN,4194304,3,4,1098945692,1014843072,45337726,38764894
pdq_static,uniqueN,4194304,3,4,460095946,376002234,45368843,38724869
radix,uniqueN,4194304,3,4,362339377,278016293,45346470,38976614
pdq_dynamic,uniqueN,4194304,3,4,1104450165,1020280873,45396251,38773041
pdq_static,uniqueN,4194304,3,4,465495498,381297513,45531799,38666186
radix,uniqueN,4194304,3,4,362739997,278319697,45396295,39024005
pdq_dynamic,uniqueN,4194304,3,4,1100346241,1015982744,45611263,38752234
pdq_static,uniqueN,4194304,3,4,459007850,374845330,45413220,38749300
radix,uniqueN,4194304,3,4,362569557,278222767,45383721,38963069
pdq_dynamic,uniqueN,4194304,3,4,1094287289,1010220597,45299891,38766801
pdq_static,uniqueN,4194304,3,4,461054467,376560347,45725708,38768412
radix,powerlaw,4194304,3,4,330003216,262697080,45212976,22093160
pdq_dynamic,powerlaw,4194304,3,4,994131748,926597483,45596518,21937747
pdq_static,powerlaw,4194304,3,4,386416997,319334835,45067666,22014496
radix,powerlaw,4194304,3,4,336029314,268688488,45265513,22075313
pdq_dynamic,powerlaw,4194304,3,4,988199667,920802246,45474511,21922910
pdq_static,powerlaw,4194304,3,4,385123076,317880785,45331603,21910688
radix,powerlaw,4194304,3,4,332335455,265072378,45186923,22076154
pdq_dynamic,powerlaw,4194304,3,4,990058584,923045612,45113282,21899690
pdq_static,powerlaw,4194304,3,4,384603995,317110287,45613578,21880130
radix,powerlaw,4194304,3,4,331610568,264022515,45547647,22040406
pdq_dynamic,powerlaw,4194304,3,4,985707532,918659267,45113632,21934633
pdq_static,powerlaw,4194304,3,4,382773044,315495009,45371001,21907034
radix,powerlaw,4194304,3,4,329073052,262115111,44943893,22014048
pdq_dynamic,powerlaw,4194304,3,4,992806181,925597294,45317208,21891679
pdq_static,powerlaw,4194304,3,4,383616233,316369316,45340307,21906610
radix,random,4194304,4,4,357799076,280830263,58404062,18564751
pdq_dynamic,random,4194304,4,4,1074181974,997189625,58606891,18385458
pdq_static,random,4194304,4,4,368523593,291550123,58525131,18448339
radix,random,4194304,4,4,358665831,281394843,58525339,18745649
pdq_dynamic,random,4194304,4,4,1069770579,992982322,58328232,18460025
pdq_static,random,4194304,4,4,370275258,293416405,58446586,18412267
radix,random,4194304,4,4,358337212,281203568,58395965,18737679
pdq_dynamic,random,4194304,4,4,1070169919,993126812,58610131,18432976
pdq_static,random,4194304,4,4,368951751,292077731,58495595,18378425
radix,random,4194304,4,4,359016249,281816489,58486217,18713543
pdq_dynamic,random,4194304,4,4,1067571296,990596366,58609502,18365428
pdq_static,random,4194304,4,4,366923987,289898936,58684983,18340068
radix,random,4194304,4,4,358884721,281682383,58483252,18719086
pdq_dynamic,random,4194304,4,4,1075312931,998462366,58570043,18280522
pdq_static,random,4194304,4,4,369715252,292860092,58526484,18328676
radix,uniqueN,4194304,4,4,419642093,341828496,58675552,19138045
pdq_dynamic,uniqueN,4194304,4,4,1077530021,999407000,59160585,18962436
pdq_static,uniqueN,4194304,4,4,473349624,396199516,58335008,18815100
radix,uniqueN,4194304,4,4,419412904,341676629,58637580,19098695
pdq_dynamic,uniqueN,4194304,4,4,1068975012,991475061,58632781,18867170
pdq_static,uniqueN,4194304,4,4,473892479,396251424,58701942,18939113
radix,uniqueN,4194304,4,4,419278044,341539976,58609584,19128484
pdq_dynamic,uniqueN,4194304,4,4,1080086467,1002468658,58605461,19012348
pdq_static,uniqueN,4194304,4,4,475327574,397856776,58668924,18801874
radix,uniqueN,4194304,4,4,419617644,341937631,58553125,19126888
pdq_dynamic,uniqueN,4194304,4,4,1072892944,995490634,58582103,18820207
pdq_static,uniqueN,4194304,4,4,475088452,397587453,58544504,18956495
radix,uniqueN,4194304,4,4,419531054,341814965,58555281,19160808
pdq_dynamic,uniqueN,4194304,4,4,1069186701,991698919,58625784,18861998
pdq_static,uniqueN,4194304,4,4,473948449,396464386,58637837,18846226
radix,powerlaw,4194304,4,4,503872295,410815690,58640639,34415966
pdq_dynamic,powerlaw,4194304,4,4,1079038175,986059358,58644921,34333896
pdq_static,powerlaw,4194304,4,4,499342122,407270987,57776768,34294367
radix,powerlaw,4194304,4,4,505042722,412227273,58584405,34231044
pdq_dynamic,powerlaw,4194304,4,4,1077955393,985128441,58545651,34281301
pdq_static,powerlaw,4194304,4,4,500365380,408072683,58097954,34194743
radix,powerlaw,4194304,4,4,502468759,409485759,58471859,34511141
pdq_dynamic,powerlaw,4194304,4,4,1079231041,986316095,58538215,34376731
pdq_static,powerlaw,4194304,4,4,499550332,406726138,58591177,34233017
radix,powerlaw,4194304,4,4,506217463,413392531,58572020,34252912
pdq_dynamic,powerlaw,4194304,4,4,1073540255,980622571,58636704,34280980
pdq_static,powerlaw,4194304,4,4,501063603,408996056,57864497,34203050
radix,powerlaw,4194304,4,4,505153037,412357566,58290154,34505317
pdq_dynamic,powerlaw,4194304,4,4,1076995524,984400442,58404279,34190803
pdq_static,powerlaw,4194304,4,4,499466705,407540311,57825518,34100876
radix,random,16777216,1,4,863240886,704565031,92381399,66294456
pdq_dynamic,random,16777216,1,4,3692235730,3533096217,92852934,66286579
pdq_static,random,16777216,1,4,1169568738,1010841251,92446138,66281349
radix,random,16777216,1,4,865819481,707020175,92493531,66305775
pdq_dynamic,random,16777216,1,4,3683035443,3524069251,92683820,66282372
pdq_static,random,16777216,1,4,1167427460,1007394110,93751255,66282095
radix,random,16777216,1,4,865484395,706884105,92266988,66333302
pdq_dynamic,random,16777216,1,4,3698838385,3539766318,92779594,66292473
pdq_static,random,16777216,1,4,1164926214,1006237089,92443718,66245407
radix,random,16777216,1,4,863571593,705133357,92188511,66249725
pdq_dynamic,random,16777216,1,4,3692336034,3533674200,92345876,66315958
pdq_static,random,16777216,1,4,1169584828,1010557836,92782112,66244880
radix,random,16777216,1,4,864086108,705042925,92748177,66295006
pdq_dynamic,random,16777216,1,4,3697713129,3538912888,92544241,66256000
pdq_static,random,16777216,1,4,1176698449,1018258390,92163114,66276945
radix,uniqueN,16777216,1,4,592471595,434183684,92707529,65580382
pdq_dynamic,uniqueN,16777216,1,4,2384925538,2227026568,92368445,65530525
pdq_static,uniqueN,16777216,1,4,444571199,286696607,92360929,65513663
radix,uniqueN,16777216,1,4,592139697,434274854,92292036,65572807
pdq_dynamic,uniqueN,16777216,1,4,2375641628,2217098443,93010863,65532322
pdq_static,uniqueN,16777216,1,4,430335650,272402169,92413638,65519843
radix,uniqueN,16777216,1,4,592287984,434270636,92422336,65595012
pdq_dynamic,uniqueN,16777216,1,4,2394235872,2236295325,92420725,65519822
pdq_static,uniqueN,16777216,1,4,429826413,271725825,92592294,65508294
radix,uniqueN,16777216,1,4,592973911,434920471,92485994,65567446
pdq_dynamic,uniqueN,16777216,1,4,2400007349,2241943950,92518840,65544559
pdq_static,uniqueN,16777216,1,4,425666658,266962668,93170917,65533073
radix,uniqueN,16777216,1,4,592743869,434989127,92145586,65609156
pdq_dynamic,uniqueN,16777216,1,4,2372535355,2213946303,93043781,65545271
pdq_static,uniqueN,16777216,1,4,448360973,289701433,93096770,65562770
radix,powerlaw,16777216,1,4,585529223,427036650,92927469,65565104
pdq_dynamic,powerlaw,16777216,1,4,2277062256,2118431513,93076691,65554052
pdq_static,powerlaw,16777216,1,4,387421711,229440228,92444438,65537045
radix,powerlaw,16777216,1,4,586346310,428355275,92380003,65611032
pdq_dynamic,powerlaw,16777216,1,4,2252647354,2094690569,92421780,65535005
pdq_static,powerlaw,16777216,1,4,375991534,217960117,92477591,65553826
radix,powerlaw,16777216,1,4,583315632,425394236,92327412,65593984
pdq_dynamic,powerlaw,16777216,1,4,2243954894,2085929161,92423224,65602509
pdq_static,powerlaw,16777216,1,4,394373841,235797467,93057442,65518932
radix,powerlaw,16777216,1,4,584652010,425653093,93425119,65573798
pdq_dynamic,powerlaw,16777216,1,4,2257016414,2097966047,93504342,65546025
pdq_static,powerlaw,16777216,1,4,380531983,221592393,93384930,65554660
radix,powerlaw,16777216,1,4,584111072,425665150,92881090,65564832
pdq_dynamic,powerlaw,16777216,1,4,2243966888,2085176753,93318048,65472087
pdq_static,powerlaw,16777216,1,4,381088372,222779697,92834912,65473763
radix,random,16777216,2,4,1176169501,960127584,144532188,71509729
pdq_dynamic,random,16777216,2,4,4353200168,4137614952,144040612,71544604
pdq_static,random,16777216,2,4,1394113413,1181728547,140877808,71507058
radix,random,16777216,2,4,1174684817,962218053,140847993,71618771
pdq_dynamic,random,16777216,2,4,4396738264,4183791007,141339000,71608257
pdq_static,random,16777216,2,4,1388712348,1176310597,140889202,71512549
radix,random,16777216,2,4,1174867870,961811094,141445806,71610970
pdq_dynamic,random,16777216,2,4,4451798670,4239253007,140964639,71581024
pdq_static,random,16777216,2,4,1386425273,1173403608,141496212,71525453
radix,random,16777216,2,4,1175310892,962414987,141278478,71617427
pdq_dynamic,random,16777216,2,4,4386274141,4173336131,141390870,71547140
pdq_static,random,16777216,2,4,1387006136,1174430136,141040750,71535250
radix,random,16777216,2,4,1175642827,962514843,141525091,71602893
pdq_dynamic,random,16777216,2,4,4383919483,4171290421,141069229,71559833
pdq_static,random,16777216,2,4,1388710679,1175806906,141397049,71506724
radix,uniqueN,16777216,2,4,862333292,649235829,141385970,71711493
pdq_dynamic,uniqueN,16777216,2,4,3420957477,3207969303,141394353,71593821
pdq_static,uniqueN,16777216,2,4,785994090,573259423,141135412,71599255
radix,uniqueN,16777216,2,4,861448883,648335822,141372664,71740397
pdq_dynamic,uniqueN,16777216,2,4,3439389830,3226529617,141219412,71640801
pdq_static,uniqueN,16777216,2,4,796959918,583832442,141518553,71608923
radix,uniqueN,16777216,2,4,861523196,648727579,141121746,71673871
pdq_dynamic,uniqueN,16777216,2,4,3441439048,3228327873,141486261,71624914
pdq_static,uniqueN,16777216,2,4,791522759,578858709,141009607,71654443
radix,uniqueN,16777216,2,4,861639378,648496080,141469120,71674178
pdq_dynamic,uniqueN,16777216,2,4,3439233019,3226475200,141129543,71628276
pdq_static,uniqueN,16777216,2,4,780265688,567265022,141411163,71589503
radix,uniqueN,16777216,2,4,861287743,648393861,141213254,71680628
pdq_dynamic,uniqueN,16777216,2,4,3431056090,3218145132,141224015,71686943
pdq_static,uniqueN,16777216,2,4,786098011,573236337,141180599,71681075
radix,powerlaw,16777216,2,4,861034578,647830260,141519192,71685126
pdq_dynamic,powerlaw,16777216,2,4,3182447992,2969829512,141020417,71598063
pdq_static,powerlaw,16777216,2,4,694749782,481608728,141516580,71624474
radix,powerlaw,16777216,2,4,866998198,654135087,141181805,71681306
pdq_dynamic,powerlaw,16777216,2,4,3146467294,2933528295,141341841,71597158
pdq_static,powerlaw,16777216,2,4,685652351,472980015,141165808,71506528
radix,powerlaw,16777216,2,4,858480074,645361293,141441103,71677678
pdq_dynamic,powerlaw,16777216,2,4,3147098534,2935038089,140459627,71600818
pdq_static,powerlaw,16777216,2,4,699692307,486941844,141061675,71688788
radix,powerlaw,16777216,2,4,864823316,651828753,141320522,71674041
pdq_dynamic,powerlaw,16777216,2,4,3137536971,2924730546,141200203,71606222
pdq_static,powerlaw,16777216,2,4,687707856,475499527,140606267,71602062
radix,powerlaw,16777216,2,4,871219808,658407935,141128295,71683578
pdq_dynamic,powerlaw,16777216,2,4,3153360202,2940460661,141282144,71617397
pdq_static,powerlaw,16777216,2,4,696820943,484230357,141019185,71571401
radix,random,16777216,3,4,1276575574,1016722806,186890960,72961808
pdq_dynamic,random,16777216,3,4,4329694277,4069829397,187031971,72832909
pdq_static,random,16777216,3,4,1424760534,1165069130,186870661,72820743
radix,random,16777216,3,4,1277101865,1017307745,186876440,72917680
pdq_dynamic,random,16777216,3,4,4306461681,4046847230,186744915,72869536
pdq_static,random,16777216,3,4,1437885690,1178348927,186809185,72727578
radix,random,16777216,3,4,1276729546,1017107012,186685930,72936604
pdq_dynamic,random,16777216,3,4,4367539390,4108332345,186348321,72858724
pdq_static,random,16777216,3,4,1426039562,1166284906,186975428,72779228
radix,random,16777216,3,4,1276869382,1017044671,186869319,72955392
pdq_dynamic,random,16777216,3,4,4338736563,4078786138,187146130,72804295
pdq_static,random,16777216,3,4,1426581884,1166829194,186970334,72782356
radix,random,16777216,3,4,1277286847,1017369785,186997339,72919723
pdq_dynamic,random,16777216,3,4,4310602462,4051029904,186839405,72733153
pdq_static,random,16777216,3,4,1429420058,1169740273,186932098,72747687
radix,uniqueN,16777216,3,4,1276611672,988781221,186974662,100855789
pdq_dynamic,uniqueN,16777216,3,4,4592745704,4305104618,186975199,100665887
pdq_static,uniqueN,16777216,3,4,1849121082,1561743709,186708555,100668818
radix,uniqueN,16777216,3,4,1275949451,988120010,186946485,100882956
pdq_dynamic,uniqueN,16777216,3,4,4579219732,4291677348,186797012,100745372
pdq_static,uniqueN,16777216,3,4,1837945749,1550574150,186737883,100633716
radix,uniqueN,16777216,3,4,1276830590,988899937,187069777,100860876
pdq_dynamic,uniqueN,16777216,3,4,4576733718,4289182218,186820109,100731391
pdq_static,uniqueN,16777216,3,4,1842434399,1554977771,186819257,100637371
radix,uniqueN,16777216,3,4,1276445046,988412888,187146471,100885687
pdq_dynamic,uniqueN,16777216,3,4,4577504443,4289783992,186994818,100725633
pdq_static,uniqueN,16777216,3,4,1844704668,1557650845,186440645,100613178
radix,uniqueN,16777216,3,4,1277395822,989592538,186932434,100870850
pdq_dynamic,uniqueN,16777216,3,4,4589033306,4301197597,186924225,100911484
pdq_static,uniqueN,16777216,3,4,1843617428,1555876837,187007282,100733309
radix,powerlaw,16777216,3,4,1238310689,972912813,186826180,78571696
pdq_dynamic,powerlaw,16777216,3,4,4064258402,3798781083,187060022,78417297
pdq_static,powerlaw,16777216,3,4,1494577341,1228916517,187213664,78447160
radix,powerlaw,16777216,3,4,1256506309,990966394,186897372,78642543
pdq_dynamic,powerlaw,16777216,3,4,4050853710,3785068781,187418326,78366603
pdq_static,powerlaw,16777216,3,4,1505018017,1239099970,187523187,78394860
radix,powerlaw,16777216,3,4,1243133118,977833078,186770701,78529339
pdq_dynamic,powerlaw,16777216,3,4,4080386779,3815698701,186281772,78406306
pdq_static,powerlaw,16777216,3,4,1499248672,1234738161,186109743,78400768
radix,powerlaw,16777216,3,4,1269804464,1004254278,186954281,78595905
pdq_dynamic,powerlaw,16777216,3,4,4089459011,3824007368,187058541,78393102
pdq_static,powerlaw,16777216,3,4,1495239520,1230183052,186743323,78313145
radix,powerlaw,16777216,3,4,1259360332,993878389,186906916,78575027
pdq_dynamic,powerlaw,16777216,3,4,4094015786,3829002774,186408688,78604324
pdq_static,powerlaw,16777216,3,4,1489954383,1224064616,187424253,78465514
radix,random,16777216,4,4,1461683988,1149633118,237001223,75049647
pdq_dynamic,random,16777216,4,4,4673954427,4362173929,237663324,74117174
pdq_static,random,16777216,4,4,1581091584,1269789133,236545183,74757268
radix,random,16777216,4,4,1459627771,1148420384,236702278,74505109
pdq_dynamic,random,16777216,4,4,4660894776,4349726494,236252497,74915785
pdq_static,random,16777216,4,4,1576322002,1264998839,236732924,74590239
radix,random,16777216,4,4,1461285949,1150031873,236279295,74974781
pdq_dynamic,random,16777216,4,4,4697883622,4386285700,236869569,74728353
pdq_static,random,16777216,4,4,1596569673,1285438685,236614465,74516523
radix,random,16777216,4,4,1459182509,1148018521,236524819,74639169
pdq_dynamic,random,16777216,4,4,4665667734,4354595882,236849413,74222439
pdq_static,random,16777216,4,4,1582846043,1272391268,235835595,74619180
radix,random,16777216,4,4,1459667158,1148864145,236097877,74705136
pdq_dynamic,random,16777216,4,4,4660642303,4350044608,236634053,73963642
pdq_static,random,16777216,4,4,1582834942,1271834509,236556194,74444239
radix,uniqueN,16777216,4,4,1798703937,1481416662,236712450,80574825
pdq_dynamic,uniqueN,16777216,4,4,4663004612,4345998359,236564412,80441841
pdq_static,uniqueN,16777216,4,4,2029216052,1712311002,236641672,80263378
radix,uniqueN,16777216,4,4,1798446491,1481399347,236538240,80508904
pdq_dynamic,uniqueN,16777216,4,4,4682065734,4364405016,237041192,80619526
pdq_static,uniqueN,16777216,4,4,2027973786,1709734230,237839180,80400376
radix,uniqueN,16777216,4,4,1800351892,1481503833,238256015,80592044
pdq_dynamic,uniqueN,16777216,4,4,4663076498,4345288691,237087355,80700452
pdq_static,uniqueN,16777216,4,4,2020209712,1703136221,236685629,80387862
radix,uniqueN,16777216,4,4,1797687382,1480751137,236317933,80618312
pdq_dynamic,uniqueN,16777216,4,4,4679755389,4362595828,236634437,80525124
pdq_static,uniqueN,16777216,4,4,2037005965,1719290832,237241391,80473742
radix,uniqueN,16777216,4,4,1800470987,1481858800,238022817,80589370
pdq_dynamic,uniqueN,16777216,4,4,4662663620,4345237973,236845620,80580027
pdq_static,uniqueN,16777216,4,4,2031645162,1713114787,238115183,80415192
radix,powerlaw,16777216,4,4,1972737951,1606035640,236937401,129764910
pdq_dynamic,powerlaw,16777216,4,4,4598381489,4231920929,237486672,128973888
pdq_static,powerlaw,16777216,4,4,2101569521,1735231387,236503785,129834349
radix,powerlaw,16777216,4,4,1954040881,1587069990,237488786,129482105
pdq_dynamic,powerlaw,16777216,4,4,4624147970,4257417882,237193328,129536760
pdq_static,powerlaw,16777216,4,4,2094143326,1727663648,237329425,129150253
radix,powerlaw,16777216,4,4,1945345820,1578439258,237311164,129595398
pdq_dynamic,powerlaw,16777216,4,4,4605255154,4239188386,237147649,128919119
pdq_static,powerlaw,16777216,4,4,2082662761,1716425141,236689852,129547768
radix,powerlaw,16777216,4,4,1932005118,1564682826,237315749,130006543
pdq_dynamic,powerlaw,16777216,4,4,4622180930,4256777070,236416533,128987327
pdq_static,powerlaw,16777216,4,4,2106456892,1739134336,238085090,129237466
radix,powerlaw,16777216,4,4,1950840580,1583651294,237680354,129508932
pdq_dynamic,powerlaw,16777216,4,4,4614952296,4248833599,236789751,129328946
pdq_static,powerlaw,16777216,4,4,2095359650,1729159260,236793336,129407054
