category,distribution,count,columns,col_width,total,sort,scatter,gather
radix,random,4096,1,4,81894,62487,6425,12982
pdq_dynamic,random,4096,1,4,299381,283183,3278,12920
pdq_static,random,4096,1,4,166751,150548,3288,12915
radix,random,4096,1,4,67926,51663,3331,12932
pdq_dynamic,random,4096,1,4,294109,277953,3236,12920
pdq_static,random,4096,1,4,162009,145873,3211,12925
radix,random,4096,1,4,67776,51567,3279,12930
pdq_dynamic,random,4096,1,4,291237,275067,3246,12924
pdq_static,random,4096,1,4,161485,145290,3270,12925
radix,random,4096,1,4,68634,51869,3230,13535
pdq_dynamic,random,4096,1,4,285947,269818,3195,12934
pdq_static,random,4096,1,4,163320,147147,3258,12915
radix,random,4096,1,4,68156,51300,3316,13540
pdq_dynamic,random,4096,1,4,287644,271474,3230,12940
pdq_static,random,4096,1,4,163979,147841,3210,12928
radix,powerlaw,4096,1,4,79689,61213,3230,15246
pdq_dynamic,powerlaw,4096,1,4,184077,165752,3222,15103
pdq_static,powerlaw,4096,1,4,75232,56782,3214,15236
radix,powerlaw,4096,1,4,79830,61537,3208,15085
pdq_dynamic,powerlaw,4096,1,4,189279,170853,3191,15235
pdq_static,powerlaw,4096,1,4,78191,59949,3252,14990
radix,powerlaw,4096,1,4,79920,61435,3266,15219
pdq_dynamic,powerlaw,4096,1,4,183498,165190,3169,15139
pdq_static,powerlaw,4096,1,4,75460,57112,3212,15136
radix,powerlaw,4096,1,4,80700,62377,3225,15098
pdq_dynamic,powerlaw,4096,1,4,184532,166257,3187,15088
pdq_static,powerlaw,4096,1,4,74960,56660,3200,15100
radix,powerlaw,4096,1,4,80275,61984,3184,15107
pdq_dynamic,powerlaw,4096,1,4,187193,169004,3146,15043
pdq_static,powerlaw,4096,1,4,75717,57453,3173,15091
radix,correlated0.1,4096,1,4,79397,60094,3239,16064
pdq_dynamic,correlated0.1,4096,1,4,215179,196078,3207,15894
pdq_static,correlated0.1,4096,1,4,92648,73408,3267,15973
radix,correlated0.1,4096,1,4,78664,59567,3220,15877
pdq_dynamic,correlated0.1,4096,1,4,218994,199935,3193,15866
pdq_static,correlated0.1,4096,1,4,92459,73446,3220,15793
radix,correlated0.1,4096,1,4,77310,58092,3254,15964
pdq_dynamic,correlated0.1,4096,1,4,213847,194754,3218,15875
pdq_static,correlated0.1,4096,1,4,94999,76132,3219,15648
radix,correlated0.1,4096,1,4,81876,62762,3255,15859
pdq_dynamic,correlated0.1,4096,1,4,209484,190420,3243,15821
pdq_static,correlated0.1,4096,1,4,93155,74076,3219,15860
radix,correlated0.1,4096,1,4,78142,58986,3256,15900
pdq_dynamic,correlated0.1,4096,1,4,216240,197160,3248,15832
pdq_static,correlated0.1,4096,1,4,95455,76357,3271,15827
radix,correlated0.5,4096,1,4,77683,58601,3232,15850
pdq_dynamic,correlated0.5,4096,1,4,214243,195357,3212,15674
pdq_static,correlated0.5,4096,1,4,93108,73888,3262,15958
radix,correlated0.5,4096,1,4,78091,58844,3241,16006
pdq_dynamic,correlated0.5,4096,1,4,213565,194621,3212,15732
pdq_static,correlated0.5,4096,1,4,91694,72655,3212,15827
radix,correlated0.5,4096,1,4,78913,59632,3247,16034
pdq_dynamic,correlated0.5,4096,1,4,214440,195326,3227,15887
pdq_static,correlated0.5,4096,1,4,91440,72490,3201,15749
radix,correlated0.5,4096,1,4,77656,58405,3207,16044
pdq_dynamic,correlated0.5,4096,1,4,216571,197652,3189,15730
pdq_static,correlated0.5,4096,1,4,92322,73207,3215,15900
radix,correlated0.5,4096,1,4,78442,59296,3225,15921
pdq_dynamic,correlated0.5,4096,1,4,222479,203518,3215,15746
pdq_static,correlated0.5,4096,1,4,94542,75503,3229,15810
radix,correlated0.9,4096,1,4,78672,59778,3238,15656
pdq_dynamic,correlated0.9,4096,1,4,212051,193172,3202,15677
pdq_static,correlated0.9,4096,1,4,92213,73175,3223,15815
radix,correlated0.9,4096,1,4,78571,59457,3201,15913
pdq_dynamic,correlated0.9,4096,1,4,210121,191248,3125,15748
pdq_static,correlated0.9,4096,1,4,92622,73517,3244,15861
radix,correlated0.9,4096,1,4,78290,59310,3231,15749
pdq_dynamic,correlated0.9,4096,1,4,215389,196422,3191,15776
pdq_static,correlated0.9,4096,1,4,92600,73590,3174,15836
radix,correlated0.9,4096,1,4,78072,58982,3264,15826
pdq_dynamic,correlated0.9,4096,1,4,219404,200355,3221,15828
pdq_static,correlated0.9,4096,1,4,91965,72913,3216,15836
radix,correlated0.9,4096,1,4,78136,59188,3194,15754
pdq_dynamic,correlated0.9,4096,1,4,213594,194786,3196,15612
pdq_static,correlated0.9,4096,1,4,94608,75591,3221,15796
radix,random,4096,2,4,209213,191147,5096,12970
pdq_dynamic,random,4096,2,4,322281,304408,4902,12971
pdq_static,random,4096,2,4,170999,153137,4890,12972
radix,random,4096,2,4,189135,171293,4896,12946
pdq_dynamic,random,4096,2,4,317079,299321,4805,12953
pdq_static,random,4096,2,4,172861,155046,4858,12957
radix,random,4096,2,4,193100,175315,4836,12949
pdq_dynamic,random,4096,2,4,317493,299693,4854,12946
pdq_static,random,4096,2,4,168811,151012,4866,12933
radix,random,4096,2,4,196453,178600,4928,12925
pdq_dynamic,random,4096,2,4,316847,299061,4863,12923
pdq_static,random,4096,2,4,169752,151994,4822,12936
radix,random,4096,2,4,193430,175596,4896,12938
pdq_dynamic,random,4096,2,4,312641,294854,4858,12929
pdq_static,random,4096,2,4,169477,151701,4819,12957
radix,powerlaw,4096,2,4,207166,171398,4815,30953
pdq_dynamic,powerlaw,4096,2,4,326026,291033,4793,30200
pdq_static,powerlaw,4096,2,4,182580,146868,4833,30879
radix,powerlaw,4096,2,4,214259,178405,4959,30895
pdq_dynamic,powerlaw,4096,2,4,327603,291613,4848,31142
pdq_static,powerlaw,4096,2,4,181661,146754,4862,30045
radix,powerlaw,4096,2,4,205368,169900,4873,30595
pdq_dynamic,powerlaw,4096,2,4,328390,292944,4884,30562
pdq_static,powerlaw,4096,2,4,184953,149721,4871,30361
radix,powerlaw,4096,2,4,207278,171576,4807,30895
pdq_dynamic,powerlaw,4096,2,4,323166,287911,4908,30347
pdq_static,powerlaw,4096,2,4,185753,150525,4816,30412
radix,powerlaw,4096,2,4,210497,174826,4886,30785
pdq_dynamic,powerlaw,4096,2,4,324483,289003,4787,30693
pdq_static,powerlaw,4096,2,4,182774,147282,4842,30650
radix,correlated0.1,4096,2,4,250757,226098,4933,19726
pdq_dynamic,correlated0.1,4096,2,4,320350,295792,4872,19686
pdq_static,correlated0.1,4096,2,4,173716,149451,4879,19386
radix,correlated0.1,4096,2,4,252298,227583,4846,19869
pdq_dynamic,correlated0.1,4096,2,4,322624,298048,4957,19619
pdq_static,correlated0.1,4096,2,4,177980,152966,4848,20166
radix,correlated0.1,4096,2,4,259106,234543,4913,19650
pdq_dynamic,correlated0.1,4096,2,4,316791,291897,4869,20025
pdq_static,correlated0.1,4096,2,4,176676,152360,4884,19432
radix,correlated0.1,4096,2,4,255476,231018,4930,19528
pdq_dynamic,correlated0.1,4096,2,4,320122,295541,4980,19601
pdq_static,correlated0.1,4096,2,4,176304,151719,4861,19724
radix,correlated0.1,4096,2,4,251677,226315,4968,20394
pdq_dynamic,correlated0.1,4096,2,4,321932,297305,4946,19681
pdq_static,correlated0.1,4096,2,4,176190,151502,4921,19767
radix,correlated0.5,4096,2,4,248465,225954,4910,17601
pdq_dynamic,correlated0.5,4096,2,4,299908,277404,4937,17567
pdq_static,correlated0.5,4096,2,4,156954,134201,4921,17832
radix,correlated0.5,4096,2,4,248531,225404,4908,18219
pdq_dynamic,correlated0.5,4096,2,4,299384,276807,4905,17672
pdq_static,correlated0.5,4096,2,4,157557,134884,4887,17786
radix,correlated0.5,4096,2,4,248149,225169,4887,18093
pdq_dynamic,correlated0.5,4096,2,4,299496,276894,4871,17731
pdq_static,correlated0.5,4096,2,4,157307,134734,4811,17762
radix,correlated0.5,4096,2,4,246159,223543,4935,17681
pdq_dynamic,correlated0.5,4096,2,4,297917,274911,4896,18110
pdq_static,correlated0.5,4096,2,4,155277,132715,4838,17724
radix,correlated0.5,4096,2,4,248289,225262,4883,18144
pdq_dynamic,correlated0.5,4096,2,4,293700,271146,4914,17640
pdq_static,correlated0.5,4096,2,4,156903,133981,4886,18036
radix,correlated0.9,4096,2,4,299828,278901,4872,16055
pdq_dynamic,correlated0.9,4096,2,4,244526,223819,4861,15846
pdq_static,correlated0.9,4096,2,4,114172,93459,4897,15816
radix,correlated0.9,4096,2,4,292646,271788,4884,15974
pdq_dynamic,correlated0.9,4096,2,4,245801,225186,4794,15821
pdq_static,correlated0.9,4096,2,4,115445,94734,4848,15863
radix,correlated0.9,4096,2,4,294148,273498,4895,15755
pdq_dynamic,correlated0.9,4096,2,4,243763,223014,4860,15889
pdq_static,correlated0.9,4096,2,4,114903,94239,4914,15750
radix,correlated0.9,4096,2,4,296809,276167,4867,15775
pdq_dynamic,correlated0.9,4096,2,4,244508,223717,4833,15958
pdq_static,correlated0.9,4096,2,4,121350,100438,4982,15930
radix,correlated0.9,4096,2,4,302051,281225,4881,15945
pdq_dynamic,correlated0.9,4096,2,4,256691,235846,4859,15986
pdq_static,correlated0.9,4096,2,4,114360,93713,4848,15799
radix,random,4096,4,4,223558,200442,10113,13003
pdq_dynamic,random,4096,4,4,329135,307903,8251,12981
pdq_static,random,4096,4,4,186581,165230,8382,12969
radix,random,4096,4,4,207776,186457,8364,12955
pdq_dynamic,random,4096,4,4,322861,301536,8347,12978
pdq_static,random,4096,4,4,184321,163116,8233,12972
radix,random,4096,4,4,205390,184060,8396,12934
pdq_dynamic,random,4096,4,4,327139,305918,8257,12964
pdq_static,random,4096,4,4,181045,159803,8284,12958
radix,random,4096,4,4,206314,185127,8225,12962
pdq_dynamic,random,4096,4,4,325855,304645,8244,12966
pdq_static,random,4096,4,4,182661,161435,8284,12942
radix,random,4096,4,4,203584,182403,8247,12934
pdq_dynamic,random,4096,4,4,322729,301530,8237,12962
pdq_static,random,4096,4,4,184833,163546,8338,12949
radix,powerlaw,4096,4,4,226225,204893,8332,13000
pdq_dynamic,powerlaw,4096,4,4,321539,300091,8396,13052
pdq_static,powerlaw,4096,4,4,213783,192571,8174,13038
radix,powerlaw,4096,4,4,227305,205941,8350,13014
pdq_dynamic,powerlaw,4096,4,4,323910,302522,8401,12987
pdq_static,powerlaw,4096,4,4,213169,191832,8318,13019
radix,powerlaw,4096,4,4,229131,207659,8447,13025
pdq_dynamic,powerlaw,4096,4,4,326787,305420,8351,13016
pdq_static,powerlaw,4096,4,4,212863,191616,8256,12991
radix,powerlaw,4096,4,4,238846,217416,8397,13033
pdq_dynamic,powerlaw,4096,4,4,324209,302754,8408,13047
pdq_static,powerlaw,4096,4,4,211306,189968,8326,13012
radix,powerlaw,4096,4,4,230753,209304,8384,13065
pdq_dynamic,powerlaw,4096,4,4,322936,301630,8255,13051
pdq_static,powerlaw,4096,4,4,211712,190352,8354,13006
radix,correlated0.1,4096,4,4,261810,240502,8338,12970
pdq_dynamic,correlated0.1,4096,4,4,322527,301041,8499,12987
pdq_static,correlated0.1,4096,4,4,191375,170013,8402,12960
radix,correlated0.1,4096,4,4,261940,240574,8411,12955
pdq_dynamic,correlated0.1,4096,4,4,332918,311672,8249,12997
pdq_static,correlated0.1,4096,4,4,192745,171387,8361,12997
radix,correlated0.1,4096,4,4,259427,238081,8388,12958
pdq_dynamic,correlated0.1,4096,4,4,323226,301812,8440,12974
pdq_static,correlated0.1,4096,4,4,193219,171782,8396,13041
radix,correlated0.1,4096,4,4,260436,239092,8397,12947
pdq_dynamic,correlated0.1,4096,4,4,337879,316480,8412,12987
pdq_static,correlated0.1,4096,4,4,190498,169147,8399,12952
radix,correlated0.1,4096,4,4,265727,244441,8312,12974
pdq_dynamic,correlated0.1,4096,4,4,317657,296451,8242,12964
pdq_static,correlated0.1,4096,4,4,190466,169180,8307,12979
radix,correlated0.5,4096,4,4,314239,289707,8311,16221
pdq_dynamic,correlated0.5,4096,4,4,326693,302215,8389,16089
pdq_static,correlated0.5,4096,4,4,238188,213652,8290,16246
radix,correlated0.5,4096,4,4,310096,285413,8323,16360
pdq_dynamic,correlated0.5,4096,4,4,331060,306747,8292,16021
pdq_static,correlated0.5,4096,4,4,233208,208584,8275,16349
radix,correlated0.5,4096,4,4,311247,286591,8288,16368
pdq_dynamic,correlated0.5,4096,4,4,323357,298642,8408,16307
pdq_static,correlated0.5,4096,4,4,233660,209203,8387,16070
radix,correlated0.5,4096,4,4,310701,286014,8408,16279
pdq_dynamic,correlated0.5,4096,4,4,327790,303111,8235,16444
pdq_static,correlated0.5,4096,4,4,232240,208066,8334,15840
radix,correlated0.5,4096,4,4,312307,287794,8439,16074
pdq_dynamic,correlated0.5,4096,4,4,327095,302632,8351,16112
pdq_static,correlated0.5,4096,4,4,232459,207885,8397,16177
radix,correlated0.9,4096,4,4,553030,528425,8470,16135
pdq_dynamic,correlated0.9,4096,4,4,280375,255802,8313,16260
pdq_static,correlated0.9,4096,4,4,208800,184277,8315,16208
radix,correlated0.9,4096,4,4,563404,538672,8510,16222
pdq_dynamic,correlated0.9,4096,4,4,280255,255290,8449,16516
pdq_static,correlated0.9,4096,4,4,202890,178332,8323,16235
radix,correlated0.9,4096,4,4,553537,529017,8324,16196
pdq_dynamic,correlated0.9,4096,4,4,279542,254728,8391,16423
pdq_static,correlated0.9,4096,4,4,205806,181223,8237,16346
radix,correlated0.9,4096,4,4,548597,524028,8275,16294
pdq_dynamic,correlated0.9,4096,4,4,284591,259912,8484,16195
pdq_static,correlated0.9,4096,4,4,200033,175360,8365,16308
radix,correlated0.9,4096,4,4,568985,544395,8397,16193
pdq_dynamic,correlated0.9,4096,4,4,274644,249907,8425,16312
pdq_static,correlated0.9,4096,4,4,206353,181708,8346,16299
radix,random,65536,1,4,1275660,988908,80513,206239
pdq_dynamic,random,65536,1,4,5656296,5401596,48618,206082
pdq_static,random,65536,1,4,2999819,2745299,48468,206052
radix,random,65536,1,4,1191991,936216,49690,206085
pdq_dynamic,random,65536,1,4,5697606,5442681,48861,206064
pdq_static,random,65536,1,4,2990796,2733708,48618,208470
radix,random,65536,1,4,1189023,915548,48691,224784
pdq_dynamic,random,65536,1,4,5712360,5454575,48955,208830
pdq_static,random,65536,1,4,2995544,2740921,48587,206036
radix,random,65536,1,4,1183635,928567,49032,206036
pdq_dynamic,random,65536,1,4,5685039,5430157,48834,206048
pdq_static,random,65536,1,4,2994748,2740342,48327,206079
radix,random,65536,1,4,1205877,951266,48546,206065
pdq_dynamic,random,65536,1,4,5733240,5478351,48836,206053
pdq_static,random,65536,1,4,2999627,2745009,48558,206060
radix,powerlaw,65536,1,4,1290937,1016319,48765,225853
pdq_dynamic,powerlaw,65536,1,4,2706733,2432158,48478,226097
pdq_static,powerlaw,65536,1,4,1077094,802226,48795,226073
radix,powerlaw,65536,1,4,1285017,1010490,48522,226005
pdq_dynamic,powerlaw,65536,1,4,2686644,2411973,48740,225931
pdq_static,powerlaw,65536,1,4,1056797,782438,48313,226046
radix,powerlaw,65536,1,4,1291128,1016373,48796,225959
pdq_dynamic,powerlaw,65536,1,4,2735743,2461168,48576,225999
pdq_static,powerlaw,65536,1,4,1072096,797259,48769,226068
radix,powerlaw,65536,1,4,1291629,1016902,48710,226017
pdq_dynamic,powerlaw,65536,1,4,2752686,2477706,49007,225973
pdq_static,powerlaw,65536,1,4,1044904,770358,48591,225955
radix,powerlaw,65536,1,4,1294557,1019626,48869,226062
pdq_dynamic,powerlaw,65536,1,4,2762955,2488147,48727,226081
pdq_static,powerlaw,65536,1,4,1051155,776430,48692,226033
radix,correlated0.1,65536,1,4,1439573,1164565,48725,226283
pdq_dynamic,correlated0.1,65536,1,4,3203075,2927822,48977,226276
pdq_static,correlated0.1,65536,1,4,1176215,901773,48198,226244
radix,correlated0.1,65536,1,4,1469958,1195165,48521,226272
pdq_dynamic,correlated0.1,65536,1,4,3242012,2966769,48860,226383
pdq_static,correlated0.1,65536,1,4,1228585,953634,48524,226427
radix,correlated0.1,65536,1,4,1452387,1177894,48554,225939
pdq_dynamic,correlated0.1,65536,1,4,3304044,3029312,48790,225942
pdq_static,correlated0.1,65536,1,4,1238565,964099,48445,226021
radix,correlated0.1,65536,1,4,1467796,1192426,49437,225933
pdq_dynamic,correlated0.1,65536,1,4,3204303,2929666,48717,225920
pdq_static,correlated0.1,65536,1,4,1204017,929702,48391,225924
radix,correlated0.1,65536,1,4,1428766,1154143,48714,225909
pdq_dynamic,correlated0.1,65536,1,4,3213952,2938977,48659,226316
pdq_static,correlated0.1,65536,1,4,1262875,988301,48289,226285
radix,correlated0.5,65536,1,4,1450291,1175325,48685,226281
pdq_dynamic,correlated0.5,65536,1,4,3479102,3204020,48772,226310
pdq_static,correlated0.5,65536,1,4,1206910,931133,49520,226257
radix,correlated0.5,65536,1,4,1430328,1150803,48863,230662
pdq_dynamic,correlated0.5,65536,1,4,3278741,3003465,49007,226269
pdq_static,correlated0.5,65536,1,4,1190189,915327,48565,226297
radix,correlated0.5,65536,1,4,1419489,1144357,48835,226297
pdq_dynamic,correlated0.5,65536,1,4,3160623,2881995,52719,225909
pdq_static,correlated0.5,65536,1,4,1210531,936087,48533,225911
radix,correlated0.5,65536,1,4,1451825,1177685,48223,225917
pdq_dynamic,correlated0.5,65536,1,4,3230359,2955675,48779,225905
pdq_static,correlated0.5,65536,1,4,1202885,926195,48500,228190
radix,correlated0.5,65536,1,4,1426324,1151704,48700,225920
pdq_dynamic,correlated0.5,65536,1,4,3304049,3028985,48797,226267
pdq_static,correlated0.5,65536,1,4,1225065,950296,48485,226284
radix,correlated0.9,65536,1,4,1446845,1171542,48995,226308
pdq_dynamic,correlated0.9,65536,1,4,3260603,2985818,48855,225930
pdq_static,correlated0.9,65536,1,4,1182275,908069,48225,225981
radix,correlated0.9,65536,1,4,1447068,1172545,48545,225978
pdq_dynamic,correlated0.9,65536,1,4,3134553,2859884,48392,226277
pdq_static,correlated0.9,65536,1,4,1208121,932783,48657,226681
radix,correlated0.9,65536,1,4,1434711,1156093,48601,230017
pdq_dynamic,correlated0.9,65536,1,4,3156930,2882001,48671,226258
pdq_static,correlated0.9,65536,1,4,1250925,975971,48690,226264
radix,correlated0.9,65536,1,4,1446127,1170936,48919,226272
pdq_dynamic,correlated0.9,65536,1,4,3164151,2889041,49191,225919
pdq_static,correlated0.9,65536,1,4,1204859,930530,48391,225938
radix,correlated0.9,65536,1,4,1437840,1163217,48720,225903
pdq_dynamic,correlated0.9,65536,1,4,3170267,2895410,48938,225919
pdq_static,correlated0.9,65536,1,4,1213002,936143,48365,228494
radix,random,65536,2,4,2115063,1799774,109076,206213
pdq_dynamic,random,65536,2,4,6109582,5817560,85973,206049
pdq_static,random,65536,2,4,3167169,2878563,82554,206052
radix,random,65536,2,4,2022387,1733830,82376,206181
pdq_dynamic,random,65536,2,4,6145816,5856630,83137,206049
pdq_static,random,65536,2,4,3169678,2881769,81834,206075
radix,random,65536,2,4,2013386,1725309,81908,206169
pdq_dynamic,random,65536,2,4,6205770,5916862,82841,206067
pdq_static,random,65536,2,4,3174360,2886245,82042,206073
radix,random,65536,2,4,2024011,1735294,82510,206207
pdq_dynamic,random,65536,2,4,6153386,5863902,83454,206030
pdq_static,random,65536,2,4,3191083,2903354,81654,206075
radix,random,65536,2,4,2019086,1730505,82369,206212
pdq_dynamic,random,65536,2,4,6180283,5891617,82625,206041
pdq_static,random,65536,2,4,3163959,2875371,82528,206060
radix,powerlaw,65536,2,4,2499013,2155564,82330,261119
pdq_dynamic,powerlaw,65536,2,4,4957921,4614417,83679,259825
pdq_static,powerlaw,65536,2,4,2334072,1990462,82200,261410
radix,powerlaw,65536,2,4,2474213,2128604,82500,263109
pdq_dynamic,powerlaw,65536,2,4,4931251,4587386,82979,260886
pdq_static,powerlaw,65536,2,4,2277595,1935211,82039,260345
radix,powerlaw,65536,2,4,2533836,2189248,82762,261826
pdq_dynamic,powerlaw,65536,2,4,4895870,4552086,82871,260913
pdq_static,powerlaw,65536,2,4,2287310,1944370,82213,260727
radix,powerlaw,65536,2,4,2451797,2108121,83027,260649
pdq_dynamic,powerlaw,65536,2,4,5116310,4770826,83310,262174
pdq_static,powerlaw,65536,2,4,2265928,1922640,82222,261066
radix,powerlaw,65536,2,4,2450635,2107083,82546,261006
pdq_dynamic,powerlaw,65536,2,4,4961466,4616460,83697,261309
pdq_static,powerlaw,65536,2,4,2288211,1943544,81875,262792
radix,correlated0.1,65536,2,4,3031945,2565333,82570,384042
pdq_dynamic,correlated0.1,65536,2,4,6048777,5578237,83591,386949
pdq_static,correlated0.1,65536,2,4,3156192,2684632,82036,389524
radix,correlated0.1,65536,2,4,2960090,2490756,82716,386618
pdq_dynamic,correlated0.1,65536,2,4,6088018,5619519,83576,384923
pdq_static,correlated0.1,65536,2,4,3186612,2718672,82385,385555
radix,correlated0.1,65536,2,4,2980974,2512838,82264,385872
pdq_dynamic,correlated0.1,65536,2,4,6123791,5652908,83396,387487
pdq_static,correlated0.1,65536,2,4,3156640,2687467,82112,387061
radix,correlated0.1,65536,2,4,2981155,2510743,82780,387632
pdq_dynamic,correlated0.1,65536,2,4,6117827,5648875,83587,385365
pdq_static,correlated0.1,65536,2,4,3162425,2697521,82879,382025
radix,correlated0.1,65536,2,4,2897924,2429365,83022,385537
pdq_dynamic,correlated0.1,65536,2,4,6096885,5625333,83791,387761
pdq_static,correlated0.1,65536,2,4,3169132,2703769,82290,383073
radix,correlated0.5,65536,2,4,2548124,2122567,82749,342808
pdq_dynamic,correlated0.5,65536,2,4,5028298,4600411,83717,344170
pdq_static,correlated0.5,65536,2,4,2491624,2064783,82483,344358
radix,correlated0.5,65536,2,4,2561224,2135698,83194,342332
pdq_dynamic,correlated0.5,65536,2,4,5049316,4623853,83197,342266
pdq_static,correlated0.5,65536,2,4,2478149,2053472,82238,342439
radix,correlated0.5,65536,2,4,2572555,2140986,82854,348715
pdq_dynamic,correlated0.5,65536,2,4,5040043,4612329,83335,344379
pdq_static,correlated0.5,65536,2,4,2510595,2085635,82235,342725
radix,correlated0.5,65536,2,4,2556209,2129903,82609,343697
pdq_dynamic,correlated0.5,65536,2,4,5004017,4578926,83484,341607
pdq_static,correlated0.5,65536,2,4,2517723,2091401,82480,343842
radix,correlated0.5,65536,2,4,2562975,2137070,83074,342831
pdq_dynamic,correlated0.5,65536,2,4,5009788,4584485,83859,341444
pdq_static,correlated0.5,65536,2,4,2477814,2051417,82052,344345
radix,correlated0.9,65536,2,4,1975327,1670089,82761,222477
pdq_dynamic,correlated0.9,65536,2,4,3581651,3274538,83533,223580
pdq_static,correlated0.9,65536,2,4,1592819,1286787,82674,223358
radix,correlated0.9,65536,2,4,1969432,1663200,82853,223379
pdq_dynamic,correlated0.9,65536,2,4,3650948,3344501,83286,223161
pdq_static,correlated0.9,65536,2,4,1539815,1235044,82318,222453
radix,correlated0.9,65536,2,4,1980220,1673441,82834,223945
pdq_dynamic,correlated0.9,65536,2,4,3562894,3256490,83355,223049
pdq_static,correlated0.9,65536,2,4,1557959,1253185,82386,222388
radix,correlated0.9,65536,2,4,1985385,1678547,82914,223924
pdq_dynamic,correlated0.9,65536,2,4,3674783,3369049,83735,221999
pdq_static,correlated0.9,65536,2,4,1559238,1253178,82524,223536
radix,correlated0.9,65536,2,4,1975372,1666574,82305,226493
pdq_dynamic,correlated0.9,65536,2,4,3632372,3325945,83660,222767
pdq_static,correlated0.9,65536,2,4,1559683,1253904,82449,223330
radix,random,65536,4,4,2329964,1921539,201576,206849
pdq_dynamic,random,65536,4,4,6345875,5980204,153359,212312
pdq_static,random,65536,4,4,3470129,3102378,160222,207529
radix,random,65536,4,4,2257797,1896115,154762,206920
pdq_dynamic,random,65536,4,4,6360936,6000181,153040,207715
pdq_static,random,65536,4,4,3441544,3079434,154501,207609
radix,random,65536,4,4,2259782,1899300,153519,206963
pdq_dynamic,random,65536,4,4,6387518,6021648,153636,212234
pdq_static,random,65536,4,4,3484827,3122613,154448,207766
radix,random,65536,4,4,2252494,1892148,153392,206954
pdq_dynamic,random,65536,4,4,6361106,5999815,153481,207810
pdq_static,random,65536,4,4,3486041,3118472,160027,207542
radix,random,65536,4,4,2257026,1896793,153362,206871
pdq_dynamic,random,65536,4,4,6380064,6018209,154168,207687
pdq_static,random,65536,4,4,3449280,3087339,154280,207661
radix,powerlaw,65536,4,4,4669725,4298505,154139,217081
pdq_dynamic,powerlaw,65536,4,4,6403307,6029976,154559,218772
pdq_static,powerlaw,65536,4,4,4723060,4349318,154705,219037
radix,powerlaw,65536,4,4,4576042,4205823,152641,217578
pdq_dynamic,powerlaw,65536,4,4,6359932,5988061,154015,217856
pdq_static,powerlaw,65536,4,4,4723577,4350714,154042,218821
radix,powerlaw,65536,4,4,4561674,4190144,154308,217222
pdq_dynamic,powerlaw,65536,4,4,6321076,5950032,153052,217992
pdq_static,powerlaw,65536,4,4,4704752,4332152,154197,218403
radix,powerlaw,65536,4,4,4603776,4229184,157436,217156
pdq_dynamic,powerlaw,65536,4,4,6316051,5945527,153081,217443
pdq_static,powerlaw,65536,4,4,4737610,4366020,153965,217625
radix,powerlaw,65536,4,4,4573130,4201040,154325,217765
pdq_dynamic,powerlaw,65536,4,4,6432110,6056733,157487,217890
pdq_static,powerlaw,65536,4,4,4734172,4363043,154135,216994
radix,correlated0.1,65536,4,4,3730803,3368870,153970,207963
pdq_dynamic,correlated0.1,65536,4,4,6330968,5968275,153336,209357
pdq_static,correlated0.1,65536,4,4,4171238,3807414,154644,209180
radix,correlated0.1,65536,4,4,3712665,3350801,154154,207710
pdq_dynamic,correlated0.1,65536,4,4,6390717,6027675,154289,208753
pdq_static,correlated0.1,65536,4,4,4175652,3812850,154010,208792
radix,correlated0.1,65536,4,4,3712090,3351358,152846,207886
pdq_dynamic,correlated0.1,65536,4,4,6296566,5933329,154302,208935
pdq_static,correlated0.1,65536,4,4,4201894,3839693,153502,208699
radix,correlated0.1,65536,4,4,3730755,3368371,154359,208025
pdq_dynamic,correlated0.1,65536,4,4,6395000,6031784,153511,209705
pdq_static,correlated0.1,65536,4,4,4168231,3804825,154443,208963
radix,correlated0.1,65536,4,4,3695527,3329818,154016,211693
pdq_dynamic,correlated0.1,65536,4,4,6433244,6070341,154190,208713
pdq_static,correlated0.1,65536,4,4,4169051,3805518,154820,208713
radix,correlated0.5,65536,4,4,4029942,3599436,154017,276489
pdq_dynamic,correlated0.5,65536,4,4,6314392,5884400,154424,275568
pdq_static,correlated0.5,65536,4,4,4488238,4056091,153967,278180
radix,correlated0.5,65536,4,4,3991269,3561078,154424,275767
pdq_dynamic,correlated0.5,65536,4,4,6214650,5784541,153575,276534
pdq_static,correlated0.5,65536,4,4,4448321,4018329,154302,275690
radix,correlated0.5,65536,4,4,4040406,3608529,154162,277715
pdq_dynamic,correlated0.5,65536,4,4,6224029,5793469,154227,276333
pdq_static,correlated0.5,65536,4,4,4467723,4035406,154736,277581
radix,correlated0.5,65536,4,4,3990529,3560554,153647,276328
pdq_dynamic,correlated0.5,65536,4,4,6221688,5790199,154372,277117
pdq_static,correlated0.5,65536,4,4,4461975,4029167,154445,278363
radix,correlated0.5,65536,4,4,3993619,3561560,153645,278414
pdq_dynamic,correlated0.5,65536,4,4,6153418,5720509,154392,278517
pdq_static,correlated0.5,65536,4,4,4469854,4037600,154405,277849
radix,correlated0.9,65536,4,4,3634848,3237021,158625,239202
pdq_dynamic,correlated0.9,65536,4,4,4278653,3886764,154419,237470
pdq_static,correlated0.9,65536,4,4,3082065,2689254,154329,238482
radix,correlated0.9,65536,4,4,3684839,3291242,154579,239018
pdq_dynamic,correlated0.9,65536,4,4,4388206,3994832,154269,239105
