category,count,columns,time,L2_TLB_MISS_DATA,L1D_CACHE_MISS_LD,L1D_CACHE_MISS_ST,L1D_TLB_MISS,BRANCH_COND_MISPRED_NONSPEC
row,4194304,64,2549375500,199,16658,29143,4763,4
row,4194304,64,2549475625,197,16545,28839,4639,6
row,4194304,64,2549575500,204,16152,27702,5051,4
row,4194304,64,2549675750,182,15748,24822,4699,4
row,4194304,64,2549775500,193,16331,28276,4812,4
row,4194304,64,2549875583,192,18284,28857,4687,4
row,4194304,64,2549975541,181,14588,25508,4191,4
row,4194304,64,2550075500,188,16899,27282,4747,4
row,4194304,64,2550175625,200,17192,27752,5236,4
row,4194304,64,2550275708,167,15979,26711,4376,4
row,4194304,64,2550375500,174,15412,24686,4516,4
row,4194304,64,2550475541,209,17220,28980,5541,4
row,4194304,64,2550575541,218,17498,27630,5221,6
row,4194304,64,2550675458,202,16382,28227,5196,4
row,4194304,64,2550775625,175,14921,26417,4304,4
row,4194304,64,2550875416,205,16979,28381,4630,4
row,4194304,64,2550975500,194,17224,30305,4965,4
row,4194304,64,2551075458,205,16351,27403,5090,4
row,4194304,64,2551175416,194,17074,27892,5219,4
row,4194304,64,2551275458,190,16116,27076,4794,6
row,4194304,64,2551375541,189,16582,27225,4639,4
row,4194304,64,2551475500,158,14702,26051,3879,4
row,4194304,64,2551575458,177,16829,27160,4264,4
row,4194304,64,2551675500,194,16376,28540,4475,4
row,4194304,64,2551775500,204,17428,27886,4852,4
row,4194304,64,2551875458,185,15865,26317,4696,4
row,4194304,64,2551975583,197,17237,26451,5093,4
row,4194304,64,2552075666,195,17231,26708,4620,4
row,4194304,64,2552175416,178,16075,27918,4620,4
row,4194304,64,2552275458,171,15032,26174,4145,4
row,4194304,64,2552375416,185,16935,28322,4771,6
row,4194304,64,2552475416,198,16337,27752,4741,4
row,4194304,64,2552575583,183,16309,25943,4238,4
row,4194304,64,2552675500,205,17514,29645,5261,4
row,4194304,64,2552775541,190,17818,28059,4903,4
row,4194304,64,2552875458,189,16230,27251,4472,4
row,4194304,64,2552975541,155,13714,23515,4028,4
row,4194304,64,2553075583,185,16214,26887,4427,4
row,4194304,64,2553175458,178,15461,26476,4544,4
row,4194304,64,2553277541,181,16499,27092,4533,4
row,4194304,64,2553375291,163,14487,23005,4151,4
row,4194304,64,2553475625,197,17211,28939,5450,4
row,4194304,64,2553575458,191,16177,28012,4954,4
row,4194304,64,2553675500,189,15976,27938,4665,4
row,4194304,64,2553775583,158,14402,25111,4091,4
row,4194304,64,2553875500,197,16962,28603,4639,6
row,4194304,64,2553975583,185,16221,28056,4530,4
row,4194304,64,2554075708,190,16084,27293,4720,4
row,4194304,64,2554175500,185,14946,25227,4596,4
row,4194304,64,2554275583,200,16609,27786,5108,4
row,4194304,64,2554375500,195,16680,28586,5080,4
row,4194304,64,2554475750,176,15324,26086,4471,4
row,4194304,64,2554575708,184,16254,27948,4377,4
row,4194304,64,2554675541,186,17105,27890,4723,4
row,4194304,64,2554775625,193,16639,28353,4793,6
row,4194304,64,2554875583,174,16473,25783,4162,4
row,4194304,64,2554975583,217,17880,30161,5764,4
row,4194304,64,2555075541,196,16454,26935,4799,4
row,4194304,64,2555175416,208,18236,30307,5112,4
row,4194304,64,2555275541,169,15341,26270,4310,4
row,4194304,64,2555375458,202,16206,29006,4693,6
row,4194304,64,2555475625,200,16369,29033,4635,4
row,4194304,64,2555575583,152,13821,23913,4181,4
row,4194304,64,2555675583,205,16207,29163,5100,4
row,4194304,64,2555775458,202,17264,27191,5176,4
row,4194304,64,2555875458,180,16549,26271,4761,4
row,4194304,64,2555975625,183,15613,25872,4276,4
row,4194304,64,2556075458,194,17398,28608,4885,4
row,4194304,64,2556175750,193,17411,30001,4843,4
row,4194304,64,2556275541,198,16344,28304,4643,6
row,4194304,64,2556375500,179,14751,25110,4214,4
row,4194304,64,2556475625,196,16400,27161,5096,4
row,4194304,64,2556575500,195,17621,27854,5032,4
row,4194304,64,2556675583,197,17179,28294,4666,4
row,4194304,64,2556775541,182,16695,26904,4665,4
row,4194304,64,2556875500,207,16682,29076,4594,4
row,4194304,64,2556975916,188,15932,27789,4567,4
row,4194304,64,2557075541,173,14703,25339,4297,4
row,4194304,64,2557175500,204,14997,26888,5119,6
row,4194304,64,2557275500,198,16115,28279,5114,4
row,4194304,64,2557375583,183,15809,25906,4553,4
row,4194304,64,2557475458,178,15500,23980,4243,4
row,4194304,64,2557575541,195,16976,28832,4851,4
row,4194304,64,2557675458,196,17006,28727,4702,4
row,4194304,64,2557775666,178,16072,28018,4577,4
row,4194304,64,2557875375,153,15319,24853,3967,4
row,4194304,64,2557975541,197,17050,27305,5132,4
row,4194304,64,2558075458,193,17127,27394,5261,5
row,4194304,64,2558175541,173,14948,25910,4318,3
row,4194304,64,2558275416,180,15388,26581,4925,6
row,4194304,64,2558375583,181,16423,28674,4568,4
row,4194304,64,2558475458,182,15973,27562,4368,4
row,4194304,64,2558575583,175,14942,25687,4226,4
row,4194304,64,2558675541,173,16004,26917,3934,4
row,4194304,64,2558775458,200,16829,28396,4837,4
row,4194304,64,2558875541,167,16449,25244,4252,4
row,4194304,64,2558975500,161,15507,24130,3913,4
row,4194304,64,2559176083,143,13253,21558,3834,11
row,4194304,64,2559375916,177,15696,25550,4429,16
row,4194304,64,2559475583,196,16613,28302,4408,4
row,4194304,64,2559576125,183,15573,26154,4772,4
row,4194304,64,2559675583,156,13074,21336,3888,4
row,4194304,64,2559775500,201,17477,29484,5125,4
row,4194304,64,2559875625,198,16928,28231,4885,4
row,4194304,64,2559975458,172,15206,26452,4202,4
row,4194304,64,2560075541,210,16613,28689,5108,6
row,4194304,64,2560175833,200,16812,30646,4958,4
row,4194304,64,2560275583,201,17117,29993,5074,4
row,4194304,64,2560375500,184,15728,27307,4702,4
row,4194304,64,2560475458,206,16934,28236,4984,6
row,4194304,64,2560575500,195,16566,28006,4878,4
row,4194304,64,2560675500,180,16130,27067,4374,4
row,4194304,64,2560775500,195,18296,29139,4733,4
row,4194304,64,2560875583,212,16915,29646,4895,4
row,4194304,64,2560975541,198,17031,29373,4927,6
row,4194304,64,2561075583,173,15780,26468,4824,5
row,4194304,64,2561175458,185,16140,26299,4794,4
row,4194304,64,2561275458,199,16622,29969,4850,4
row,4194304,64,2561375500,203,17190,29371,5190,4
row,4194304,64,2561475458,174,14461,26226,4531,4
row,4194304,64,2561576000,197,16817,29070,4931,6
row,4194304,64,2561675500,207,17315,28725,4822,4
row,4194304,64,2561775666,176,15200,26353,4579,4
row,4194304,64,2561875583,209,17055,28612,5144,4
row,4194304,64,2561975583,183,15283,26488,4648,4
row,4194304,64,2562075541,187,16488,27414,4617,4
row,4194304,64,2562175625,165,15562,25221,4268,4
row,4194304,64,2562275708,193,16282,27294,4820,4
row,4194304,64,2562375583,178,16091,27492,4495,4
row,4194304,64,2562475500,193,16837,28118,4485,4
row,4194304,64,2562575583,181,14521,24145,4700,4
row,4194304,64,2562675500,195,16640,27577,5171,4
row,4194304,64,2562775625,210,16828,28740,5143,6
row,4194304,64,2562875583,203,16074,28446,5127,4
row,4194304,64,2562975666,177,15326,26280,4557,4
row,4194304,64,2563075541,186,17978,29399,4576,4
row,4194304,64,2563175458,193,17379,29239,4771,4
row,4194304,64,2563275666,171,15280,26603,4613,4
row,4194304,64,2563375500,208,15872,28821,4922,4
row,4194304,64,2563475666,200,15924,26085,5027,6
row,4194304,64,2563575458,198,17743,29495,4967,4
row,4194304,64,2563675583,169,15819,26835,4421,4
row,4194304,64,2563775500,186,16432,27371,4689,4
row,4194304,64,2563875583,185,16421,27958,4651,4
row,4194304,64,2563975583,194,16585,28800,4774,4
row,4194304,64,2564075500,180,15143,26573,4711,4
row,4194304,64,2564175541,203,17342,26910,5069,4
row,4194304,64,2564275541,195,17433,28215,4876,6
row,4194304,64,2564375541,175,15940,26799,4349,4
row,4194304,64,2564475458,207,15679,29819,4768,4
row,4194304,64,2564575500,202,16387,29929,5019,4
row,4194304,64,2564675541,190,16556,30013,4810,4
row,4194304,64,2564775541,191,15905,26569,4704,4
row,4194304,64,2564875500,198,16915,27994,5204,6
row,4194304,64,2564975541,202,15394,27089,4593,4
row,4194304,64,2565075375,199,16136,26604,4848,4
row,4194304,64,2565175500,171,15563,25496,4313,4
row,4194304,64,2565275833,176,16251,28269,4628,4
row,4194304,64,2565375416,203,17427,29065,5143,4
row,4194304,64,2565475541,170,15739,26211,4080,4
row,4194304,64,2565575541,191,16739,28658,5108,4
row,4194304,64,2565675458,205,17905,28045,5247,6
row,4194304,64,2565775500,208,16841,29229,4957,4
row,4194304,64,2565875625,174,14902,24702,4555,4
row,4194304,64,2565975625,198,16243,27475,4648,4
row,4194304,64,2566075541,197,16424,28182,4663,4
row,4194304,64,2566175500,185,15643,27563,4140,4
row,4194304,64,2566275625,181,16255,25273,4751,4
row,4194304,64,2566375625,197,15237,27165,4879,4
row,4194304,64,2566475625,179,15638,26908,4486,4
row,4194304,64,2566575583,195,17338,28499,4855,4
row,4194304,64,2566675666,165,13792,25006,4312,4
row,4194304,64,2566775583,183,15949,27329,4334,4
row,4194304,64,2566875541,190,16978,27235,4736,4
row,4194304,64,2566975458,172,14547,24171,3817,4
row,4194304,64,2567075583,176,15415,27783,4530,4
row,4194304,64,2567175541,204,17028,26511,5343,4
row,4194304,64,2567275458,190,16193,26179,4581,6
row,4194304,64,2567375625,170,15367,25610,4441,2
row,4194304,64,2567475500,200,15783,27505,5081,6
row,4194304,64,2567575375,183,15456,27954,4638,4
row,4194304,64,2567675625,188,15866,28434,4854,4
row,4194304,64,2567775500,165,15405,24485,4374,4
row,4194304,64,2567875458,191,15881,28067,4709,4
row,4194304,64,2567975625,197,16128,28043,5087,4
row,4194304,64,2568075541,191,16404,28396,4733,4
row,4194304,64,2568175500,171,15846,25014,4222,4
row,4194304,64,2568275708,190,17333,30306,4669,4
row,4194304,64,2568375500,184,17274,29521,4761,6
row,4194304,64,2568475583,177,16207,26101,4562,4
row,4194304,64,2568575583,183,16551,28932,4598,4
row,4194304,64,2568675458,211,16085,28163,5454,4
row,4194304,64,2568775416,201,17305,27822,5116,4
row,4194304,64,2568875500,179,15005,25250,4617,4
row,4194304,64,2568975500,199,16425,28719,4958,4
row,4194304,64,2569075458,183,16803,28113,4551,4
row,4194304,64,2569175875,132,10937,19149,2893,2
row,4194304,64,2569275625,193,15651,28137,4712,4
row,4194304,64,2569375375,147,12827,20989,3479,4
row,4194304,64,2569475458,204,17573,28914,4941,4
row,4194304,64,2569575375,194,17590,28560,5025,4
row,4194304,64,2569675458,210,18682,29022,4928,4
row,4194304,64,2569775541,182,16315,27363,4597,5
row,4194304,64,2569875583,194,17339,27968,4554,5
row,4194304,64,2569975541,212,18011,29598,5038,4
row,4194304,64,2570075583,199,17618,28439,4644,4
row,4194304,64,2570175708,183,15610,24618,4511,4
row,4194304,64,2570275958,76,7480,10255,2074,16
row,4194304,64,2570375583,187,15563,25832,4462,8
row,4194304,64,2570475541,193,17927,27445,4996,4
row,4194304,64,2570575541,182,16832,29182,4615,4
row,4194304,64,2570675625,166,14962,24527,4037,4
row,4194304,64,2570775541,181,15389,27223,4754,4
row,4194304,64,2570875583,178,16261,28249,4426,4
row,4194304,64,2570975583,204,15741,27530,5134,4
row,4194304,64,2571075625,171,15377,24614,4076,4
row,4194304,64,2571175541,189,17235,28968,4787,4
row,4194304,64,2571275625,192,18785,27878,4836,4
row,4194304,64,2571375625,190,17222,27220,4610,4
row,4194304,64,2571475583,177,16280,28125,4639,4
row,4194304,64,2571575625,198,17242,29077,4821,6
row,4194304,64,2571675708,184,17424,28603,4530,4
row,4194304,64,2571775666,184,16540,25702,4822,4
row,4194304,64,2571875583,184,17106,26797,4719,4
row,4194304,64,2571975416,214,18523,29991,5097,4
row,4194304,64,2572075625,202,17580,29354,5350,4
row,4194304,64,2572175416,192,15968,28425,4270,4
row,4194304,64,2572275666,201,17018,28918,4845,6
row,4194304,64,2572375666,192,18022,29167,4729,4
row,4194304,64,2572475708,204,14788,26481,4887,4
row,4194304,64,2572575625,194,15952,28597,5095,4
row,4194304,64,2572675500,188,16924,28977,4750,4
row,4194304,64,2572775500,189,18147,28616,4717,5
row,4194304,64,2572875416,171,15433,27008,4110,5
row,4194304,64,2572975375,206,17483,29434,4897,4
row,4194304,64,2573075583,214,18095,30427,5281,4
row,4194304,64,2573175541,193,18083,30292,4961,5
row,4194304,64,2573275625,193,15429,26883,4943,5
row,4194304,64,2573375541,202,18296,29765,4957,4
row,4194304,64,2573475458,202,17375,28559,5240,4
row,4194304,64,2573575541,179,15089,25938,4404,4
row,4194304,64,2573675500,201,17473,29152,4948,4
row,4194304,64,2573775458,197,18147,29970,5056,6
row,4194304,64,2573875500,219,18052,30649,5221,4
row,4194304,64,2573975583,199,16354,27847,5046,4
row,4194304,64,2574075583,195,17227,27619,4744,4
row,4194304,64,2574175625,211,18682,30183,5217,6
row,4194304,64,2574275416,180,16312,27915,4441,4
row,4194304,64,2574375541,189,17046,29703,4746,4
row,4194304,64,2574475541,206,17411,30053,4983,4
row,4194304,64,2574575625,212,19156,30697,5130,6
row,4194304,64,2574675708,203,16572,27530,5423,4
row,4194304,64,2574775625,198,17460,28016,5150,4
row,4194304,64,2574875583,207,17274,29656,4955,4
row,4194304,64,2574975625,178,15692,27068,4537,4
row,4194304,64,2575075625,201,17505,28765,4686,4
row,4194304,64,2575175625,203,16643,28248,4775,6
row,4194304,64,2575275708,192,17272,30146,5154,4
row,4194304,64,2575375500,192,15946,27772,4947,5
row,4194304,64,2575475333,190,15963,28954,4975,4
row,4194304,64,2575575500,200,17220,27864,4884,4
row,4194304,64,2575675333,201,16744,27669,5074,4
row,4194304,64,2575775541,201,17525,29686,4937,6
row,4194304,64,2575875625,194,17731,30384,4848,4
row,4194304,64,2575975375,207,17763,29049,4800,4
row,4194304,64,2576075666,173,15788,25741,4393,4
row,4194304,64,2576175375,206,18608,29645,5374,6
row,4194304,64,2576275666,209,16753,28839,5183,4
row,4194304,64,2576375500,210,17702,31345,5307,4
row,4194304,64,2576475416,185,16150,26852,4556,4
row,4194304,64,2576575541,201,16105,30128,5092,4
row,4194304,64,2576675333,205,17008,29033,4594,6
row,4194304,64,2576775333,182,15011,26103,4427,4
row,4194304,64,2576875708,222,15855,29890,5525,4
row,4194304,64,2576975333,199,18189,29883,5170,4
row,4194304,64,2577075500,210,17288,30751,5120,4
row,4194304,64,2577175708,172,16258,26346,4483,4
row,4194304,64,2577275375,191,17051,29130,4545,6
row,4194304,64,2577375375,183,16945,28749,4577,4
row,4194304,64,2577475458,171,15054,25312,4477,4
row,4194304,64,2577575541,207,17209,28311,5082,4
row,4194304,64,2577675541,193,17393,26831,5043,4
row,4194304,64,2577775541,215,17910,29056,5369,4
row,4194304,64,2577875541,181,15195,26191,4611,4
row,4194304,64,2577975625,206,17778,30511,5357,6
row,4194304,64,2578075666,198,16568,29682,4920,4
row,4194304,64,2578175625,202,17143,30294,4882,4
row,4194304,64,2578275541,198,15946,26611,4988,4
row,4194304,64,2578375583,214,17454,31016,5701,6
row,4194304,64,2578475625,204,17481,30589,5206,4
row,4194304,64,2578575708,193,17069,26861,4899,4
row,4194304,64,2578675666,198,18073,30116,5117,4
row,4194304,64,2578775583,190,17056,29077,4808,6
row,4194304,64,2578875541,193,17063,29734,4807,4
row,4194304,64,2578975583,179,16531,28055,4278,4
row,4194304,64,2579075333,211,18150,30708,5627,4
row,4194304,64,2579175375,188,18028,28997,5028,6
row,4194304,64,2579275375,187,15808,27100,4554,4
row,4194304,64,2579375291,202,17645,30928,5372,4
row,4194304,64,2579475333,193,16225,28997,4556,4
row,4194304,64,2579575333,203,16354,30062,4782,5
row,4194304,64,2579675375,176,15289,25815,4370,5
row,4194304,64,2579775666,218,16903,29970,5444,4
row,4194304,64,2579875583,190,17916,28323,4815,4
row,4194304,64,2579975916,186,17120,27165,4526,4
row,4194304,64,2580075541,198,18088,30030,4927,4
row,4194304,64,2580175416,186,16670,28092,4447,5
row,4194304,64,2580275416,199,17626,29707,4600,5
row,4194304,64,2580375666,179,16622,27373,4597,4
row,4194304,64,2580475666,210,17823,29837,5422,4
row,4194304,64,2580575375,205,18505,29525,5247,4
row,4194304,64,2580675458,180,16258,25759,4300,4
row,4194304,64,2580775500,195,17820,29484,5085,6
row,4194304,64,2580875458,210,18951,30981,5228,4
row,4194304,64,2580975375,198,17523,28805,4667,4
row,4194304,64,2581075375,174,15447,26693,4341,4
row,4194304,64,2581175750,208,18407,30561,5055,4
row,4194304,64,2581275708,208,17165,29228,5164,6
row,4194304,64,2581375333,177,16182,27216,4640,4
row,4194304,64,2581475375,187,17386,27549,4638,4
row,4194304,64,2581575375,195,17035,29394,5182,4
row,4194304,64,2581675458,200,16912,29600,5130,4
row,4194304,64,2581775500,179,15453,26673,4452,4
row,4194304,64,2581875625,199,17078,29182,4877,6
row,4194304,64,2581975500,211,18257,30806,5627,4
row,4194304,64,2582075625,216,18582,30448,5280,4
row,4194304,64,2582175541,190,16311,26842,4561,4
row,4194304,64,2582275750,202,18017,30057,5148,6
row,4194304,64,2582375666,198,17196,30873,4963,4
row,4194304,64,2582475750,165,16054,27426,4322,4
row,4194304,64,2582575666,204,17393,28782,5280,4
row,4194304,64,2582675541,238,17683,30196,5753,6
row,4194304,64,2582775375,192,16886,28710,4952,4
row,4194304,64,2582875625,184,16360,26156,4370,4
row,4194304,64,2582975458,200,17278,29816,5225,4
row,4194304,64,2583075666,187,16587,28841,4771,4
row,4194304,64,2583175916,186,16346,26983,4482,4
row,4194304,64,2583275458,188,17285,28479,4786,6
row,4194304,64,2583375625,214,18816,29473,5280,4
row,4194304,64,2583475750,195,19285,28425,5195,4
row,4194304,64,2583575625,175,17097,25108,4207,4
row,4194304,64,2583675500,199,18242,30490,5319,4
row,4194304,64,2583775416,200,19766,30374,4954,6
row,4194304,64,2583875458,208,17732,28459,4897,4
row,4194304,64,2583975458,187,16866,27343,4679,4
row,4194304,64,2584075458,205,17771,29153,5185,4
row,4194304,64,2584175791,215,18587,29537,5419,4
row,4194304,64,2584275291,167,16127,25689,4430,4
row,4194304,64,2584375583,201,18248,28715,4929,4
row,4194304,64,2584475458,176,18496,27934,4572,6
row,4194304,64,2584575500,183,17330,27599,4590,4
row,4194304,64,2584675500,180,15692,25539,4301,4
row,4194304,64,2584775416,184,18748,27826,4397,4
row,4194304,64,2584875916,196,19133,29252,4925,4
row,4194304,64,2584975458,196,19748,28587,5300,4
row,4194304,64,2585075458,181,17088,26670,4339,4
row,4194304,64,2585175333,204,20206,30759,5199,6
row,4194304,64,2585275416,198,19962,30437,5034,4
row,4194304,64,2585375416,171,17152,25567,4079,4
row,4194304,64,2585475375,189,18875,29539,4567,4
row,4194304,64,2585575416,206,19320,29117,4957,4
row,4194304,64,2585675500,205,18689,29994,5532,6
row,4194304,64,2585775625,178,17756,27379,4639,4
row,4194304,64,2585875625,202,20249,28978,4780,4
row,4194304,64,2585975541,200,19277,29685,4799,4
row,4194304,64,2586075625,172,16614,26855,4603,4
row,4194304,64,2586175583,211,18424,30294,5027,4
row,4194304,64,2586275583,200,18172,29781,4892,6
row,4194304,64,2586375541,216,18465,30363,5821,4
row,4194304,64,2586475708,179,16394,25937,4692,4
row,4194304,64,2586575625,200,18924,30369,5031,4
row,4194304,64,2586675583,198,18290,30027,5319,6
row,4194304,64,2586775541,188,16023,26227,4588,4
row,4194304,64,2586875625,187,17539,29031,4591,4
row,4194304,64,2586975625,203,19331,30201,5034,4
row,4194304,64,2587075541,232,19143,31075,5893,6
row,4194304,64,2587175583,182,16678,27260,4566,4
row,4194304,64,2587275541,212,19053,30195,5230,4
row,4194304,64,2587375458,190,17381,29403,4995,4
row,4194304,64,2587475625,181,17067,27484,4463,4
row,4194304,64,2587576333,200,16933,29987,4969,6
row,4194304,64,2587675791,175,16892,28162,4355,4
row,4194304,64,2587775291,203,18776,29838,5143,4
row,4194304,64,2587875458,185,16368,26411,5040,4
row,4194304,64,2587975583,227,18321,30649,5729,4
row,4194304,64,2588075416,206,18368,30667,5467,6
row,4194304,64,2588175666,216,17440,30095,4874,4
row,4194304,64,2588275458,174,15315,26085,4213,4
row,4194304,64,2588375625,200,18250,30843,4779,4
row,4194304,64,2588475625,208,17598,30245,4984,6
row,4194304,64,2588575416,198,16884,26792,5260,4
row,4194304,64,2588675875,193,17738,30300,4974,4
row,4194304,64,2588775375,208,19159,31793,5365,4
row,4194304,64,2588875416,187,17726,29630,4553,6
row,4194304,64,2588975416,177,15600,26984,4334,4
row,4194304,64,2589075375,204,18514,29639,4666,4
row,4194304,64,2589175333,195,17783,28318,4741,4
row,4194304,64,2589275625,192,15930,26255,5170,4
row,4194304,64,2589375458,200,16684,27530,5069,4
row,4194304,64,2589475375,200,18008,29667,5109,6
row,4194304,64,2589575958,206,18294,30195,5184,4
row,4194304,64,2589675625,166,15899,25135,4303,4
row,4194304,64,2589775583,207,17676,29036,4906,4
row,4194304,64,2589875500,199,17702,29891,4832,4
row,4194304,64,2589975583,193,15691,27342,4835,4
row,4194304,64,2590075500,201,17911,29465,5253,6
row,4194304,64,2590175500,191,16205,27915,4937,4
row,4194304,64,2590275541,204,17947,30696,5400,4
row,4194304,64,2590375416,173,15390,24978,4148,4
row,4194304,64,2590475458,197,17201,29055,4806,4
row,4194304,64,2590575291,200,16810,28581,4617,6
row,4194304,64,2590675500,205,17247,29033,4858,4
row,4194304,64,2590775333,177,15926,25753,4749,4
row,4194304,64,2590875333,219,17575,28911,5486,4
row,4194304,64,2590975458,189,17438,30137,4819,4
row,4194304,64,2591075458,181,16482,27484,4651,4
row,4194304,64,2591175500,194,16661,28705,4714,6
row,4194304,64,2591275416,197,17321,30451,5002,4
row,4194304,64,2591375500,211,18086,29657,5170,4
row,4194304,64,2591475583,199,15610,26232,4808,4
row,4194304,64,2591575416,186,16326,27357,4859,4
row,4194304,64,2591675583,210,17525,28686,5142,4
row,4194304,64,2591775458,165,15868,26134,4386,4
row,4194304,64,2591875958,184,16706,28438,4733,6
row,4194304,64,2591975500,213,17483,29956,4983,4
row,4194304,64,2592075625,204,18382,30564,4739,4
row,4194304,64,2592175416,198,17019,27835,5024,4
row,4194304,64,2592275500,206,18313,28745,5386,6
row,4194304,64,2592375416,213,17929,30660,5176,4
row,4194304,64,2592475458,186,16489,26928,4631,4
row,4194304,64,2592575458,197,16720,29541,4783,4
row,4194304,64,2592675458,209,17350,29878,5014,6
row,4194304,64,2592775458,212,17922,30501,5106,4
row,4194304,64,2592875750,200,15963,28008,4801,4
row,4194304,64,2592975666,207,18214,29453,5172,4
row,4194304,64,2593075375,215,18601,30702,5479,6
row,4194304,64,2593175375,177,16409,26418,4404,4
row,4194304,64,2593275375,192,17635,29098,4970,4
row,4194304,64,2593375541,200,16770,30330,4942,4
row,4194304,64,2593475541,195,18335,30204,5188,6
row,4194304,64,2593575500,195,16828,27790,4650,4
row,4194304,64,2593675416,215,17533,29764,5694,4
row,4194304,64,2593775625,221,18794,30252,5454,4
row,4194304,64,2593875583,185,17087,28079,4482,6
row,4194304,64,2593975500,223,18537,31215,5244,5
row,4194304,64,2594075500,204,17684,30112,4917,4
row,4194304,64,2594175500,208,18162,29427,5111,6
row,4194304,64,2594275500,205,17201,27007,5008,4
row,4194304,64,2594375500,201,17855,31463,5126,4
row,4194304,64,2594475458,203,18484,30550,5501,6
row,4194304,64,2594575458,176,16216,27950,4480,4
row,4194304,64,2594675416,194,17463,28689,4590,4
row,4194304,64,2594775500,195,17403,29131,4732,4
row,4194304,64,2594875458,192,17789,30561,4645,4
row,4194304,64,2594975541,179,16431,26917,4611,4
row,4194304,64,2595075583,217,18941,29396,5709,6
row,4194304,64,2595175500,206,18784,30211,5204,4
row,4194304,64,2595275458,210,16973,27438,4915,4
row,4194304,64,2595375500,213,18102,31357,5147,6
row,4194304,64,2595475541,194,16562,29117,4852,4
row,4194304,64,2595575458,215,18642,30908,5407,4
row,4194304,64,2595675416,186,16177,27497,4739,4
row,4194304,64,2595775416,204,17017,30785,5069,4
row,4194304,64,2595875500,206,16955,28327,5181,6
row,4194304,64,2595975541,182,16470,26997,4662,4
row,4194304,64,2596075541,215,18900,30961,5309,4
row,4194304,64,2596175458,194,17802,29283,4811,4
row,4194304,64,2596275583,199,16526,28273,4846,4
row,4194304,64,2596375583,178,15946,26433,4187,5
row,4194304,64,2596475416,201,15745,28121,5420,5
row,4194304,64,2596575541,195,18008,27660,5004,4
row,4194304,64,2596675500,201,16869,28620,4626,4
row,4194304,64,2596775500,194,16202,25561,4478,4
row,4194304,64,2596875666,188,16062,28321,4405,4
row,4194304,64,2596975666,190,15672,27886,4658,4
row,4194304,64,2597075625,178,14740,26695,4436,4
row,4194304,64,2597175708,203,16708,27874,5075,4
row,4194304,64,2597275583,202,16254,28618,4981,6
row,4194304,64,2597375625,194,17076,29732,5025,4
row,4194304,64,2597475541,186,16937,26393,4553,4
row,4194304,64,2597575458,200,18167,30048,4883,4
row,4194304,64,2597675416,204,17538,28825,4950,4
row,4194304,64,2597775458,195,17773,29823,4584,6
row,4194304,64,2597875458,183,15089,26558,4466,4
row,4194304,64,2597975625,208,18567,30172,5268,4
row,4194304,64,2598075500,197,17545,28917,5382,4
row,4194304,64,2598175458,190,15760,26928,4663,4
row,4194304,64,2598275458,190,17431,28622,4762,4
row,4194304,64,2598375625,190,16361,27288,4651,6
row,4194304,64,2598475750,185,17942,28594,4826,4
row,4194304,64,2598575666,165,15705,26669,4186,4
row,4194304,64,2598675458,222,17276,30877,5225,4
row,4194304,64,2598775458,200,17052,29142,4834,4
row,4194304,64,2598875416,175,15845,26166,4304,4
row,4194304,64,2598975375,198,18279,29098,5199,4
row,4194304,64,2599075458,202,17416,29687,4791,6
row,4194304,64,2599175333,190,16967,29698,4877,4
row,4194304,64,2599275458,172,16156,25782,4244,4
row,4194304,64,2599375416,210,17782,29531,5150,4
row,4194304,64,2599475916,198,18311,29461,5256,4
row,4194304,64,2599575541,193,17777,27780,4946,6
row,4194304,64,2599675416,183,15569,26106,4454,4
row,4194304,64,2599775541,191,16625,29832,4928,4
row,4194304,64,2599875416,192,16344,28056,4607,4
row,4194304,64,2599975583,170,14300,25686,4123,4
row,4194304,64,2600075583,191,16440,28832,4897,4
row,4194304,64,2600175416,217,16918,30574,5230,4
row,4194304,64,2600275666,217,18207,30057,5273,4
row,4194304,64,2600375333,159,15274,26027,4246,4
row,4194304,64,2600475500,217,17624,29766,5366,6
row,4194304,64,2600575375,202,17559,29026,4722,4
row,4194304,64,2600675500,193,16530,29277,4938,4
row,4194304,64,2600775333,176,16021,26757,4433,4
row,4194304,64,2600875416,196,16706,29783,5033,4
row,4194304,64,2600975458,215,16816,28302,5355,6
row,4194304,64,2601075458,177,14899,25261,4311,4
row,4194304,64,2601175416,192,16475,29285,4759,4
row,4194304,64,2601275500,211,18444,30778,5282,4
row,4194304,64,2601375625,192,15497,27193,4677,4
row,4194304,64,2601475458,171,15546,26076,4309,4
row,4194304,64,2601575375,196,16949,28780,4757,6
row,4194304,64,2601675375,210,16668,29453,5253,4
row,4194304,64,2601775583,212,16193,28197,5289,4
row,4194304,64,2601875875,179,15430,26255,4520,4
row,4194304,64,2601975625,194,18104,29754,5176,4
row,4194304,64,2602075416,186,16137,28337,4273,4
row,4194304,64,2602175625,170,14963,25904,4302,4
row,4194304,64,2602275541,192,17206,27898,4436,6
row,4194304,64,2602375458,196,17285,28747,4841,4
row,4194304,64,2602475458,223,18450,29768,5666,4
row,4194304,64,2602575500,192,15573,26089,4753,4
row,4194304,64,2602675541,198,18793,29695,4884,4
row,4194304,64,2602775583,197,16654,28541,4804,6
row,4194304,64,2602875666,194,15179,26445,4483,4
row,4194304,64,2602975458,198,16492,30793,4829,4
