category|count|columns|cmd|pid|time|counter|event
row|16777216|32|simulation|6989|11691736.211565650:|141555|cache-misses:
row|16777216|32|simulation|6989|11691736.213731939:|1759|branch-misses:
row|16777216|32|simulation|6989|11691736.215550365:|141788|cache-misses:
row|16777216|32|simulation|6989|11691736.217758986:|1763|branch-misses:
row|16777216|32|simulation|6989|11691736.219494845:|142615|cache-misses:
row|16777216|32|simulation|6989|11691736.221766285:|1767|branch-misses:
row|16777216|32|simulation|6989|11691736.223494158:|142589|cache-misses:
row|16777216|32|simulation|6989|11691736.225800354:|1761|branch-misses:
row|16777216|32|simulation|6989|11691736.227505277:|142377|cache-misses:
row|16777216|32|simulation|6989|11691736.229884758:|1749|branch-misses:
row|16777216|32|simulation|6989|11691736.231510008:|142315|cache-misses:
row|16777216|32|simulation|6989|11691736.233885395:|1745|branch-misses:
row|16777216|32|simulation|6989|11691736.235522256:|142169|cache-misses:
row|16777216|32|simulation|6989|11691736.237871652:|1755|branch-misses:
row|16777216|32|simulation|6989|11691736.239501406:|142522|cache-misses:
row|16777216|32|simulation|6989|11691736.241859522:|1760|branch-misses:
row|16777216|32|simulation|6989|11691736.243518720:|142375|cache-misses:
row|16777216|32|simulation|6989|11691736.245688074:|1786|branch-misses:
row|16777216|32|simulation|6989|11691736.247515904:|142309|cache-misses:
row|16777216|32|simulation|6989|11691736.249827663:|1768|branch-misses:
row|16777216|32|simulation|6989|11691736.251489154:|142821|cache-misses:
row|16777216|32|simulation|6989|11691736.253855167:|1765|branch-misses:
row|16777216|32|simulation|6989|11691736.255496173:|142688|cache-misses:
row|16777216|32|simulation|6989|11691736.257895981:|1761|branch-misses:
row|16777216|32|simulation|6989|11691736.259523813:|142332|cache-misses:
row|16777216|32|simulation|6989|11691736.261964287:|1759|branch-misses:
row|16777216|32|simulation|6989|11691736.263544540:|141839|cache-misses:
row|16777216|32|simulation|6989|11691736.265988261:|1749|branch-misses:
row|16777216|32|simulation|6989|11691736.267539360:|142054|cache-misses:
row|16777216|32|simulation|6989|11691736.269984416:|1758|branch-misses:
row|16777216|32|simulation|6989|11691736.271534503:|142073|cache-misses:
row|16777216|32|simulation|6989|11691736.274026133:|1751|branch-misses:
row|16777216|32|simulation|6989|11691736.275524816:|142176|cache-misses:
row|16777216|32|simulation|6989|11691736.278032232:|1745|branch-misses:
row|16777216|32|simulation|6989|11691736.279517521:|142402|cache-misses:
row|16777216|32|simulation|6989|11691736.282028207:|1752|branch-misses:
row|16777216|32|simulation|6989|11691736.283531899:|142271|cache-misses:
row|16777216|32|simulation|6989|11691736.286011895:|1761|branch-misses:
row|16777216|32|simulation|6989|11691736.287478021:|143035|cache-misses:
row|16777216|32|simulation|6989|11691736.290006284:|1764|branch-misses:
row|16777216|32|simulation|6989|11691736.291479069:|143021|cache-misses:
row|16777216|32|simulation|6989|11691736.294076995:|1752|branch-misses:
row|16777216|32|simulation|6989|11691736.295527188:|142370|cache-misses:
row|16777216|32|simulation|6989|11691736.298090979:|1758|branch-misses:
row|16777216|32|simulation|6989|11691736.299479115:|143103|cache-misses:
row|16777216|32|simulation|6989|11691736.302055448:|1764|branch-misses:
row|16777216|32|simulation|6989|11691736.303486818:|143001|cache-misses:
row|16777216|32|simulation|6989|11691736.306067525:|1758|branch-misses:
row|16777216|32|simulation|6989|11691736.307493504:|142840|cache-misses:
row|16777216|32|simulation|6989|11691736.310035524:|1764|branch-misses:
row|16777216|32|simulation|6989|11691736.311480512:|143135|cache-misses:
row|16777216|32|simulation|6989|11691736.314107675:|1764|branch-misses:
row|16777216|32|simulation|6989|11691736.315472391:|143186|cache-misses:
row|16777216|32|simulation|6989|11691736.318105234:|1765|branch-misses:
row|16777216|32|simulation|6989|11691736.319467981:|143198|cache-misses:
row|16777216|32|simulation|6989|11691736.322100550:|1760|branch-misses:
row|16777216|32|simulation|6989|11691736.323490343:|142931|cache-misses:
row|16777216|32|simulation|6989|11691736.326140179:|1765|branch-misses:
row|16777216|32|simulation|6989|11691736.327509347:|142720|cache-misses:
row|16777216|32|simulation|6989|11691736.330189828:|1757|branch-misses:
row|16777216|32|simulation|6989|11691736.331540501:|142126|cache-misses:
row|16777216|32|simulation|6989|11691736.334200837:|1753|branch-misses:
row|16777216|32|simulation|6989|11691736.335515203:|142515|cache-misses:
row|16777216|32|simulation|6989|11691736.338205373:|1760|branch-misses:
row|16777216|32|simulation|6989|11691736.339526951:|142406|cache-misses:
row|16777216|32|simulation|6989|11691736.342222614:|1758|branch-misses:
row|16777216|32|simulation|6989|11691736.343517728:|142561|cache-misses:
row|16777216|32|simulation|6989|11691736.346227168:|1756|branch-misses:
row|16777216|32|simulation|6989|11691736.347551469:|142113|cache-misses:
row|16777216|32|simulation|6989|11691736.350225180:|1756|branch-misses:
row|16777216|32|simulation|6989|11691736.351526765:|142555|cache-misses:
row|16777216|32|simulation|6989|11691736.354231725:|1762|branch-misses:
row|16777216|32|simulation|6989|11691736.355538323:|142444|cache-misses:
row|16777216|32|simulation|6989|11691736.358255918:|1762|branch-misses:
row|16777216|32|simulation|6989|11691736.359532710:|142547|cache-misses:
row|16777216|32|simulation|6989|11691736.362302805:|1757|branch-misses:
row|16777216|32|simulation|6989|11691736.363570797:|142062|cache-misses:
row|16777216|32|simulation|6989|11691736.366194658:|1774|branch-misses:
row|16777216|32|simulation|6989|11691736.367542226:|142340|cache-misses:
row|16777216|32|simulation|6989|11691736.370254537:|1763|branch-misses:
row|16777216|32|simulation|6989|11691736.371599813:|141508|cache-misses:
row|16777216|32|simulation|6989|11691736.374305142:|1762|branch-misses:
row|16777216|32|simulation|6989|11691736.375563431:|142024|cache-misses:
row|16777216|32|simulation|6989|11691736.378337151:|1752|branch-misses:
row|16777216|32|simulation|6989|11691736.379541003:|142357|cache-misses:
row|16777216|32|simulation|6989|11691736.382387054:|1754|branch-misses:
row|16777216|32|simulation|6989|11691736.383548692:|142129|cache-misses:
row|16777216|32|simulation|6989|11691736.386422741:|1751|branch-misses:
row|16777216|32|simulation|6989|11691736.387578129:|141710|cache-misses:
row|16777216|32|simulation|6989|11691736.390422666:|1749|branch-misses:
row|16777216|32|simulation|6989|11691736.391548608:|142065|cache-misses:
row|16777216|32|simulation|6989|11691736.394423585:|1749|branch-misses:
row|16777216|32|simulation|6989|11691736.395531728:|142405|cache-misses:
row|16777216|32|simulation|6989|11691736.398423405:|1752|branch-misses:
row|16777216|32|simulation|6989|11691736.399553614:|142107|cache-misses:
row|16777216|32|simulation|6989|11691736.402394955:|1754|branch-misses:
row|16777216|32|simulation|6989|11691736.403548686:|142200|cache-misses:
row|16777216|32|simulation|6989|11691736.406405017:|1760|branch-misses:
row|16777216|32|simulation|6989|11691736.407522344:|142472|cache-misses:
row|16777216|32|simulation|6989|11691736.410400466:|1765|branch-misses:
row|16777216|32|simulation|6989|11691736.411515688:|142663|cache-misses:
row|16777216|32|simulation|6989|11691736.414372772:|1761|branch-misses:
row|16777216|32|simulation|6989|11691736.415511437:|142640|cache-misses:
row|16777216|32|simulation|6989|11691736.418410357:|1770|branch-misses:
row|16777216|32|simulation|6989|11691736.419531328:|142403|cache-misses:
row|16777216|32|simulation|6989|11691736.422426142:|1759|branch-misses:
row|16777216|32|simulation|6989|11691736.423556294:|142168|cache-misses:
row|16777216|32|simulation|6989|11691736.426462204:|1757|branch-misses:
row|16777216|32|simulation|6989|11691736.427594690:|141518|cache-misses:
row|16777216|32|simulation|6989|11691736.430495061:|1748|branch-misses:
row|16777216|32|simulation|6989|11691736.431622508:|141223|cache-misses:
row|16777216|32|simulation|6989|11691736.434445988:|1749|branch-misses:
row|16777216|32|simulation|6989|11691736.435597260:|141629|cache-misses:
row|16777216|32|simulation|6989|11691736.438461896:|1753|branch-misses:
row|16777216|32|simulation|6989|11691736.439617038:|141372|cache-misses:
row|16777216|32|simulation|6989|11691736.442510466:|1749|branch-misses:
row|16777216|32|simulation|6989|11691736.443618210:|141397|cache-misses:
row|16777216|32|simulation|6989|11691736.446468819:|1756|branch-misses:
row|16777216|32|simulation|6989|11691736.447628431:|141260|cache-misses:
row|16777216|32|simulation|6989|11691736.450542788:|1747|branch-misses:
row|16777216|32|simulation|6989|11691736.451665989:|140590|cache-misses:
row|16777216|32|simulation|6989|11691736.454674414:|1728|branch-misses:
row|16777216|32|simulation|6989|11691736.455753372:|139352|cache-misses:
row|16777216|32|simulation|6989|11691736.458680071:|1731|branch-misses:
row|16777216|32|simulation|6989|11691736.459764920:|139218|cache-misses:
row|16777216|32|simulation|6989|11691736.462646812:|1740|branch-misses:
row|16777216|32|simulation|6989|11691736.463732594:|139661|cache-misses:
row|16777216|32|simulation|6989|11691736.466630145:|1739|branch-misses:
row|16777216|32|simulation|6989|11691736.467718077:|139809|cache-misses:
row|16777216|32|simulation|6989|11691736.470703767:|1736|branch-misses:
row|16777216|32|simulation|6989|11691736.471682927:|140290|cache-misses:
row|16777216|32|simulation|6989|11691736.474755167:|1728|branch-misses:
row|16777216|32|simulation|6989|11691736.475744562:|139705|cache-misses:
row|16777216|32|simulation|6989|11691736.478660640:|1730|branch-misses:
row|16777216|32|simulation|6989|11691736.479814730:|138843|cache-misses:
row|16777216|32|simulation|6989|11691736.482763847:|1727|branch-misses:
row|16777216|32|simulation|6989|11691736.483879444:|137923|cache-misses:
row|16777216|32|simulation|6989|11691736.486835903:|1712|branch-misses:
row|16777216|32|simulation|6989|11691736.487806335:|138590|cache-misses:
row|16777216|32|simulation|6989|11691736.490777092:|1727|branch-misses:
row|16777216|32|simulation|6989|11691736.491721884:|139870|cache-misses:
row|16777216|32|simulation|6989|11691736.494753166:|1732|branch-misses:
row|16777216|32|simulation|6989|11691736.495671007:|140602|cache-misses:
row|16777216|32|simulation|6989|11691736.498690603:|1734|branch-misses:
row|16777216|32|simulation|6989|11691736.499668749:|140707|cache-misses:
row|16777216|32|simulation|6989|11691736.502784559:|1730|branch-misses:
row|16777216|32|simulation|6989|11691736.503673186:|140632|cache-misses:
row|16777216|32|simulation|6989|11691736.506754853:|1729|branch-misses:
row|16777216|32|simulation|6989|11691736.507684137:|140496|cache-misses:
row|16777216|32|simulation|6989|11691736.510753569:|1729|branch-misses:
row|16777216|32|simulation|6989|11691736.511658239:|140961|cache-misses:
row|16777216|32|simulation|6989|11691736.514675375:|1739|branch-misses:
row|16777216|32|simulation|6989|11691736.515624001:|141399|cache-misses:
row|16777216|32|simulation|6989|11691736.518745988:|1743|branch-misses:
row|16777216|32|simulation|6989|11691736.519674929:|140628|cache-misses:
row|16777216|32|simulation|6989|11691736.522809217:|1735|branch-misses:
row|16777216|32|simulation|6989|11691736.523655716:|140967|cache-misses:
row|16777216|32|simulation|6989|11691736.526777275:|1735|branch-misses:
row|16777216|32|simulation|6989|11691736.527648574:|141018|cache-misses:
row|16777216|32|simulation|6989|11691736.530783349:|1743|branch-misses:
row|16777216|32|simulation|6989|11691736.531631528:|141291|cache-misses:
row|16777216|32|simulation|6989|11691736.534729552:|1745|branch-misses:
row|16777216|32|simulation|6989|11691736.535645028:|141115|cache-misses:
row|16777216|32|simulation|6989|11691736.538705863:|1756|branch-misses:
row|16777216|32|simulation|6989|11691736.539637155:|141176|cache-misses:
row|16777216|32|simulation|6989|11691736.542836052:|1741|branch-misses:
row|16777216|32|simulation|6989|11691736.543728486:|139806|cache-misses:
row|16777216|32|simulation|6989|11691736.546848517:|1739|branch-misses:
row|16777216|32|simulation|6989|11691736.547665035:|140797|cache-misses:
row|16777216|32|simulation|6989|11691736.550815013:|1744|branch-misses:
row|16777216|32|simulation|6989|11691736.551618277:|141277|cache-misses:
row|16777216|32|simulation|6989|11691736.554800720:|1743|branch-misses:
row|16777216|32|simulation|6989|11691736.555614441:|141347|cache-misses:
row|16777216|32|simulation|6989|11691736.558826026:|1743|branch-misses:
row|16777216|32|simulation|6989|11691736.559611906:|141454|cache-misses:
row|16777216|32|simulation|6989|11691736.562871240:|1734|branch-misses:
row|16777216|32|simulation|6989|11691736.563626247:|141236|cache-misses:
row|16777216|32|simulation|6989|11691736.566881139:|1738|branch-misses:
row|16777216|32|simulation|6989|11691736.567626802:|141277|cache-misses:
row|16777216|32|simulation|6989|11691736.570927470:|1729|branch-misses:
row|16777216|32|simulation|6989|11691736.571648262:|140831|cache-misses:
row|16777216|32|simulation|6989|11691736.574927067:|1731|branch-misses:
row|16777216|32|simulation|6989|11691736.575648012:|140911|cache-misses:
row|16777216|32|simulation|6989|11691736.578949652:|1733|branch-misses:
row|16777216|32|simulation|6989|11691736.579615677:|141432|cache-misses:
row|16777216|32|simulation|6989|11691736.582770372:|1763|branch-misses:
row|16777216|32|simulation|6989|11691736.583628043:|141197|cache-misses:
row|16777216|32|simulation|6989|11691736.586844784:|1748|branch-misses:
row|16777216|32|simulation|6989|11691736.587632449:|141279|cache-misses:
row|16777216|32|simulation|6989|11691736.590909643:|1750|branch-misses:
row|16777216|32|simulation|6989|11691736.591666320:|140739|cache-misses:
row|16777216|32|simulation|6989|11691736.594962117:|1742|branch-misses:
row|16777216|32|simulation|6989|11691736.595673927:|140650|cache-misses:
row|16777216|32|simulation|6989|11691736.599005080:|1735|branch-misses:
row|16777216|32|simulation|6989|11691736.599673726:|140661|cache-misses:
row|16777216|32|simulation|6989|11691736.603045548:|1732|branch-misses:
row|16777216|32|simulation|6989|11691736.603659980:|140793|cache-misses:
row|16777216|32|simulation|6989|11691736.607048419:|1726|branch-misses:
row|16777216|32|simulation|6989|11691736.607681060:|140706|cache-misses:
row|16777216|32|simulation|6989|11691736.611041027:|1726|branch-misses:
row|16777216|32|simulation|6989|11691736.611687539:|140468|cache-misses:
row|16777216|32|simulation|6989|11691736.614978608:|1741|branch-misses:
row|16777216|32|simulation|6989|11691736.615684216:|140587|cache-misses:
row|16777216|32|simulation|6989|11691736.619026641:|1731|branch-misses:
row|16777216|32|simulation|6989|11691736.619689623:|140480|cache-misses:
row|16777216|32|simulation|6989|11691736.623056878:|1737|branch-misses:
row|16777216|32|simulation|6989|11691736.623680061:|140634|cache-misses:
row|16777216|32|simulation|6989|11691736.627071702:|1738|branch-misses:
row|16777216|32|simulation|6989|11691736.627663992:|140775|cache-misses:
row|16777216|32|simulation|6989|11691736.631112966:|1732|branch-misses:
row|16777216|32|simulation|6989|11691736.631689934:|140453|cache-misses:
row|16777216|32|simulation|6989|11691736.635077013:|1734|branch-misses:
row|16777216|32|simulation|6989|11691736.635658657:|140953|cache-misses:
row|16777216|32|simulation|6989|11691736.639103624:|1737|branch-misses:
row|16777216|32|simulation|6989|11691736.639646575:|141061|cache-misses:
row|16777216|32|simulation|6989|11691736.643078287:|1746|branch-misses:
row|16777216|32|simulation|6989|11691736.643703127:|140421|cache-misses:
row|16777216|32|simulation|6989|11691736.647063111:|1744|branch-misses:
row|16777216|32|simulation|6989|11691736.647680586:|140653|cache-misses:
row|16777216|32|simulation|6989|11691736.651103291:|1743|branch-misses:
row|16777216|32|simulation|6989|11691736.651686786:|140717|cache-misses:
row|16777216|32|simulation|6989|11691736.655162112:|1730|branch-misses:
row|16777216|32|simulation|6989|11691736.655656126:|141122|cache-misses:
row|16777216|32|simulation|6989|11691736.659141592:|1734|branch-misses:
row|16777216|32|simulation|6989|11691736.659683287:|140727|cache-misses:
row|16777216|32|simulation|6989|11691736.663173839:|1734|branch-misses:
row|16777216|32|simulation|6989|11691736.663669087:|140898|cache-misses:
row|16777216|32|simulation|6989|11691736.667128070:|1740|branch-misses:
row|16777216|32|simulation|6989|11691736.667627409:|141499|cache-misses:
row|16777216|32|simulation|6989|11691736.671148955:|1744|branch-misses:
row|16777216|32|simulation|6989|11691736.671650290:|141274|cache-misses:
row|16777216|32|simulation|6989|11691736.675234999:|1738|branch-misses:
row|16777216|32|simulation|6989|11691736.675706457:|140460|cache-misses:
row|16777216|32|simulation|6989|11691736.679252170:|1737|branch-misses:
row|16777216|32|simulation|6989|11691736.679684144:|140638|cache-misses:
row|16777216|32|simulation|6989|11691736.683212642:|1738|branch-misses:
row|16777216|32|simulation|6989|11691736.683658154:|141136|cache-misses:
row|16777216|32|simulation|6989|11691736.687227062:|1739|branch-misses:
row|16777216|32|simulation|6989|11691736.687651722:|141232|cache-misses:
row|16777216|32|simulation|6989|11691736.691248062:|1741|branch-misses:
row|16777216|32|simulation|6989|11691736.691652889:|141278|cache-misses:
row|16777216|32|simulation|6989|11691736.695260407:|1742|branch-misses:
row|16777216|32|simulation|6989|11691736.695640244:|141377|cache-misses:
row|16777216|32|simulation|6989|11691736.699284698:|1738|branch-misses:
row|16777216|32|simulation|6989|11691736.699644342:|141351|cache-misses:
row|16777216|32|simulation|6989|11691736.703382101:|1729|branch-misses:
row|16777216|32|simulation|6989|11691736.703719813:|140225|cache-misses:
row|16777216|32|simulation|6989|11691736.707347964:|1723|branch-misses:
row|16777216|32|simulation|6989|11691736.707785280:|139320|cache-misses:
row|16777216|32|simulation|6989|11691736.711233828:|1745|branch-misses:
row|16777216|32|simulation|6989|11691736.711731140:|139867|cache-misses:
row|16777216|32|simulation|6989|11691736.715278765:|1751|branch-misses:
row|16777216|32|simulation|6989|11691736.715666713:|140876|cache-misses:
row|16777216|32|simulation|6989|11691736.719278370:|1748|branch-misses:
row|16777216|32|simulation|6989|11691736.719640387:|141269|cache-misses:
row|16777216|32|simulation|6989|11691736.723280333:|1746|branch-misses:
row|16777216|32|simulation|6989|11691736.723613767:|141658|cache-misses:
row|16777216|32|simulation|6989|11691736.727291329:|1755|branch-misses:
row|16777216|32|simulation|6989|11691736.727616750:|141623|cache-misses:
row|16777216|32|simulation|6989|11691736.731351752:|1741|branch-misses:
row|16777216|32|simulation|6989|11691736.731652631:|141153|cache-misses:
row|16777216|32|simulation|6989|11691736.735396603:|1735|branch-misses:
row|16777216|32|simulation|6989|11691736.735656104:|140987|cache-misses:
row|16777216|32|simulation|6989|11691736.739394752:|1741|branch-misses:
row|16777216|32|simulation|6989|11691736.739617361:|141612|cache-misses:
row|16777216|32|simulation|6989|11691736.743421115:|1729|branch-misses:
row|16777216|32|simulation|6989|11691736.743662332:|141082|cache-misses:
row|16777216|32|simulation|6989|11691736.747422025:|1731|branch-misses:
row|16777216|32|simulation|6989|11691736.747645965:|141246|cache-misses:
row|16777216|32|simulation|6989|11691736.751354370:|1747|branch-misses:
row|16777216|32|simulation|6989|11691736.751653564:|141185|cache-misses:
row|16777216|32|simulation|6989|11691736.755407174:|1741|branch-misses:
row|16777216|32|simulation|6989|11691736.755674401:|140810|cache-misses:
row|16777216|32|simulation|6989|11691736.759422710:|1734|branch-misses:
row|16777216|32|simulation|6989|11691736.759685188:|140663|cache-misses:
row|16777216|32|simulation|6989|11691736.763474093:|1723|branch-misses:
row|16777216|32|simulation|6989|11691736.763703428:|140422|cache-misses:
row|16777216|32|simulation|6989|11691736.767422691:|1735|branch-misses:
row|16777216|32|simulation|6989|11691736.767677164:|140899|cache-misses:
row|16777216|32|simulation|6989|11691736.771421034:|1732|branch-misses:
row|16777216|32|simulation|6989|11691736.771696957:|140617|cache-misses:
row|16777216|32|simulation|6989|11691736.775422900:|1741|branch-misses:
row|16777216|32|simulation|6989|11691736.775682301:|140804|cache-misses:
row|16777216|32|simulation|6989|11691736.779420978:|1739|branch-misses:
row|16777216|32|simulation|6989|11691736.779676933:|140951|cache-misses:
row|16777216|32|simulation|6989|11691736.783496013:|1737|branch-misses:
row|16777216|32|simulation|6989|11691736.783719284:|140574|cache-misses:
row|16777216|32|simulation|6989|11691736.787513944:|1730|branch-misses:
row|16777216|32|simulation|6989|11691736.787728864:|140409|cache-misses:
row|16777216|32|simulation|6989|11691736.791546496:|1726|branch-misses:
row|16777216|32|simulation|6989|11691736.791715916:|140413|cache-misses:
row|16777216|32|simulation|6989|11691736.795538213:|1730|branch-misses:
row|16777216|32|simulation|6989|11691736.795686905:|141060|cache-misses:
row|16777216|32|simulation|6989|11691736.799579651:|1720|branch-misses:
row|16777216|32|simulation|6989|11691736.799718231:|140663|cache-misses:
row|16777216|32|simulation|6989|11691736.803547294:|1729|branch-misses:
row|16777216|32|simulation|6989|11691736.803711450:|140769|cache-misses:
row|16777216|32|simulation|6989|11691736.807539694:|1735|branch-misses:
row|16777216|32|simulation|6989|11691736.807705323:|140940|cache-misses:
row|16777216|32|simulation|6989|11691736.811578359:|1736|branch-misses:
row|16777216|32|simulation|6989|11691736.811713403:|140802|cache-misses:
row|16777216|32|simulation|6989|11691736.815551797:|1732|branch-misses:
row|16777216|32|simulation|6989|11691736.815708267:|140768|cache-misses:
row|16777216|32|simulation|6989|11691736.819552156:|1734|branch-misses:
row|16777216|32|simulation|6989|11691736.819725775:|140511|cache-misses:
row|16777216|32|simulation|6989|11691736.823558170:|1737|branch-misses:
row|16777216|32|simulation|6989|11691736.823696441:|140902|cache-misses:
row|16777216|32|simulation|6989|11691736.827588401:|1733|branch-misses:
row|16777216|32|simulation|6989|11691736.827701354:|140862|cache-misses:
row|16777216|32|simulation|6989|11691736.831569421:|1741|branch-misses:
row|16777216|32|simulation|6989|11691736.831707081:|140825|cache-misses:
row|16777216|32|simulation|6989|11691736.835537198:|1752|branch-misses:
row|16777216|32|simulation|6989|11691736.835743449:|140294|cache-misses:
row|16777216|32|simulation|6989|11691736.839581587:|1742|branch-misses:
row|16777216|32|simulation|6989|11691736.839742357:|140251|cache-misses:
row|16777216|32|simulation|6989|11691736.843586320:|1745|branch-misses:
row|16777216|32|simulation|6989|11691736.843703656:|140783|cache-misses:
row|16777216|32|simulation|6989|11691736.847585718:|1743|branch-misses:
row|16777216|32|simulation|6989|11691736.847707144:|140788|cache-misses:
row|16777216|32|simulation|6989|11691736.851611012:|1745|branch-misses:
row|16777216|32|simulation|6989|11691736.851699111:|140983|cache-misses:
row|16777216|32|simulation|6989|11691736.855592365:|1747|branch-misses:
row|16777216|32|simulation|6989|11691736.855699049:|140988|cache-misses:
row|16777216|32|simulation|6989|11691736.859570982:|1758|branch-misses:
row|16777216|32|simulation|6989|11691736.859692363:|141161|cache-misses:
row|16777216|32|simulation|6989|11691736.863585731:|1748|branch-misses:
row|16777216|32|simulation|6989|11691736.863685927:|140980|cache-misses:
row|16777216|32|simulation|6989|11691736.867636992:|1739|branch-misses:
row|16777216|32|simulation|6989|11691736.867706535:|140822|cache-misses:
row|16777216|32|simulation|6989|11691736.871681331:|1733|branch-misses:
row|16777216|32|simulation|6989|11691736.871726092:|140536|cache-misses:
row|16777216|32|simulation|6989|11691736.875695319:|141096|cache-misses:
row|16777216|32|simulation|6989|11691736.875705594:|1735|branch-misses:
row|16777216|32|simulation|6989|11691736.879688454:|1736|branch-misses:
row|16777216|32|simulation|6989|11691736.879698125:|140998|cache-misses:
row|16777216|32|simulation|6989|11691736.883678087:|1743|branch-misses:
row|16777216|32|simulation|6989|11691736.883683528:|141308|cache-misses:
row|16777216|32|simulation|6989|11691736.887699646:|141036|cache-misses:
row|16777216|32|simulation|6989|11691736.887710376:|1734|branch-misses:
row|16777216|32|simulation|6989|11691736.891674986:|141509|cache-misses:
row|16777216|32|simulation|6989|11691736.891720271:|1736|branch-misses:
row|16777216|32|simulation|6989|11691736.895687796:|141277|cache-misses:
row|16777216|32|simulation|6989|11691736.895758703:|1729|branch-misses:
row|16777216|32|simulation|6989|11691736.899708943:|140958|cache-misses:
row|16777216|32|simulation|6989|11691736.899743689:|1729|branch-misses:
row|16777216|32|simulation|6989|11691736.903711223:|140889|cache-misses:
row|16777216|32|simulation|6989|11691736.903775644:|1737|branch-misses:
row|16777216|32|simulation|6989|11691736.907737910:|140465|cache-misses:
row|16777216|32|simulation|6989|11691736.907833158:|1725|branch-misses:
row|16777216|32|simulation|6989|11691736.911719138:|140671|cache-misses:
row|16777216|32|simulation|6989|11691736.911803198:|1733|branch-misses:
row|16777216|32|simulation|6989|11691736.915695278:|140996|cache-misses:
row|16777216|32|simulation|6989|11691736.915771576:|1740|branch-misses:
row|16777216|32|simulation|6989|11691736.919726708:|140550|cache-misses:
row|16777216|32|simulation|6989|11691736.919821763:|1727|branch-misses:
row|16777216|32|simulation|6989|11691736.923675553:|141352|cache-misses:
row|16777216|32|simulation|6989|11691736.923767777:|1741|branch-misses:
row|16777216|32|simulation|6989|11691736.927693546:|141133|cache-misses:
row|16777216|32|simulation|6989|11691736.927760704:|1743|branch-misses:
row|16777216|32|simulation|6989|11691736.931673585:|141418|cache-misses:
row|16777216|32|simulation|6989|11691736.931779306:|1742|branch-misses:
row|16777216|32|simulation|6989|11691736.935673228:|141503|cache-misses:
row|16777216|32|simulation|6989|11691736.935797012:|1742|branch-misses:
row|16777216|32|simulation|6989|11691736.939688051:|141221|cache-misses:
row|16777216|32|simulation|6989|11691736.939774557:|1742|branch-misses:
row|16777216|32|simulation|6989|11691736.943679138:|141510|cache-misses:
row|16777216|32|simulation|6989|11691736.943793138:|1742|branch-misses:
row|16777216|32|simulation|6989|11691736.947708404:|141048|cache-misses:
row|16777216|32|simulation|6989|11691736.947838062:|1737|branch-misses:
row|16777216|32|simulation|6989|11691736.951720325:|141276|cache-misses:
row|16777216|32|simulation|6989|11691736.951835209:|1740|branch-misses:
row|16777216|32|simulation|6989|11691736.955816145:|139818|cache-misses:
row|16777216|32|simulation|6989|11691736.955941791:|1725|branch-misses:
row|16777216|32|simulation|6989|11691736.959819555:|139679|cache-misses:
row|16777216|32|simulation|6989|11691736.959965034:|1727|branch-misses:
row|16777216|32|simulation|6989|11691736.963814693:|139714|cache-misses:
row|16777216|32|simulation|6989|11691736.963874695:|1738|branch-misses:
row|16777216|32|simulation|6989|11691736.967805527:|139821|cache-misses:
row|16777216|32|simulation|6989|11691736.967835471:|1744|branch-misses:
row|16777216|32|simulation|6989|11691736.971751479:|140446|cache-misses:
row|16777216|32|simulation|6989|11691736.971860913:|1749|branch-misses:
row|16777216|32|simulation|6989|11691736.975753032:|140402|cache-misses:
row|16777216|32|simulation|6989|11691736.975830117:|1745|branch-misses:
row|16777216|32|simulation|6989|11691736.979734665:|140678|cache-misses:
row|16777216|32|simulation|6989|11691736.979872564:|1746|branch-misses:
row|16777216|32|simulation|6989|11691736.983716842:|141020|cache-misses:
row|16777216|32|simulation|6989|11691736.983910476:|1742|branch-misses:
row|16777216|32|simulation|6989|11691736.987701840:|141363|cache-misses:
row|16777216|32|simulation|6989|11691736.987930297:|1746|branch-misses:
row|16777216|32|simulation|6989|11691736.991723738:|140895|cache-misses:
row|16777216|32|simulation|6989|11691736.991973508:|1734|branch-misses:
row|16777216|32|simulation|6989|11691736.995706404:|141165|cache-misses:
row|16777216|32|simulation|6989|11691736.995999969:|1739|branch-misses:
row|16777216|32|simulation|6989|11691736.999705695:|141252|cache-misses:
row|16777216|32|simulation|6989|11691736.999985354:|1729|branch-misses:
row|16777216|32|simulation|6989|11691737.003720050:|141010|cache-misses:
row|16777216|32|simulation|6989|11691737.004033101:|1728|branch-misses:
row|16777216|32|simulation|6989|11691737.007771635:|140192|cache-misses:
row|16777216|32|simulation|6989|11691737.008066382:|1727|branch-misses:
row|16777216|32|simulation|6989|11691737.011773934:|140246|cache-misses:
row|16777216|32|simulation|6989|11691737.012057086:|1731|branch-misses:
row|16777216|32|simulation|6989|11691737.015744064:|140555|cache-misses:
row|16777216|32|simulation|6989|11691737.016076115:|1728|branch-misses:
row|16777216|32|simulation|6989|11691737.019712069:|140966|cache-misses:
row|16777216|32|simulation|6989|11691737.020040565:|1735|branch-misses:
row|16777216|32|simulation|6989|11691737.023742326:|140730|cache-misses:
row|16777216|32|simulation|6989|11691737.024055117:|1736|branch-misses:
row|16777216|32|simulation|6989|11691737.027781240:|140339|cache-misses:
row|16777216|32|simulation|6989|11691737.028111661:|1732|branch-misses:
row|16777216|32|simulation|6989|11691737.031764923:|140413|cache-misses:
row|16777216|32|simulation|6989|11691737.032105236:|1733|branch-misses:
