category|count|columns|cmd|pid|time|counter|event
pdq_static|16777216|3|simulation|6698|11654633.880428:|25408|branch-misses:
pdq_static|16777216|3|simulation|6698|11654633.881095:|3253|cache-misses:
pdq_static|16777216|3|simulation|6698|11654633.884437:|25408|branch-misses:
pdq_static|16777216|3|simulation|6698|11654633.885097:|3254|cache-misses:
pdq_static|16777216|3|simulation|6698|11654633.888563:|25070|branch-misses:
pdq_static|16777216|3|simulation|6698|11654633.889152:|3238|cache-misses:
pdq_static|16777216|3|simulation|6698|11654633.892460:|25313|branch-misses:
pdq_static|16777216|3|simulation|6698|11654633.893115:|3254|cache-misses:
pdq_static|16777216|3|simulation|6698|11654633.896456:|25357|branch-misses:
pdq_static|16777216|3|simulation|6698|11654633.897103:|3250|cache-misses:
pdq_static|16777216|3|simulation|6698|11654633.900497:|25261|branch-misses:
pdq_static|16777216|3|simulation|6698|11654633.901072:|3248|cache-misses:
pdq_static|16777216|3|simulation|6698|11654633.904418:|25465|branch-misses:
pdq_static|16777216|3|simulation|6698|11654633.905048:|3262|cache-misses:
pdq_static|16777216|3|simulation|6698|11654633.908435:|25416|branch-misses:
pdq_static|16777216|3|simulation|6698|11654633.909021:|3252|cache-misses:
pdq_static|16777216|3|simulation|6698|11654633.912491:|25288|branch-misses:
pdq_static|16777216|3|simulation|6698|11654633.912851:|3345|cache-misses:
pdq_static|16777216|3|simulation|6698|11654633.916408:|25494|branch-misses:
pdq_static|16777216|3|simulation|6698|11654633.916967:|3283|cache-misses:
pdq_static|16777216|3|simulation|6698|11654633.920466:|25366|branch-misses:
pdq_static|16777216|3|simulation|6698|11654633.920934:|3301|cache-misses:
pdq_static|16777216|3|simulation|6698|11654633.924551:|25157|branch-misses:
pdq_static|16777216|3|simulation|6698|11654633.924969:|3304|cache-misses:
pdq_static|16777216|3|simulation|6698|11654633.928440:|25425|branch-misses:
pdq_static|16777216|3|simulation|6698|11654633.929044:|3297|cache-misses:
pdq_static|16777216|3|simulation|6698|11654633.932441:|25425|branch-misses:
pdq_static|16777216|3|simulation|6698|11654633.933131:|3287|cache-misses:
pdq_static|16777216|3|simulation|6698|11654633.936505:|25272|branch-misses:
pdq_static|16777216|3|simulation|6698|11654633.937155:|3286|cache-misses:
pdq_static|16777216|3|simulation|6698|11654633.940409:|25503|branch-misses:
pdq_static|16777216|3|simulation|6698|11654633.940795:|3395|cache-misses:
pdq_static|16777216|3|simulation|6698|11654633.944429:|25464|branch-misses:
pdq_static|16777216|3|simulation|6698|11654633.945028:|3319|cache-misses:
pdq_static|16777216|3|simulation|6698|11654633.948488:|25288|branch-misses:
pdq_static|16777216|3|simulation|6698|11654633.949299:|3230|cache-misses:
pdq_static|16777216|3|simulation|6698|11654633.952405:|25516|branch-misses:
pdq_static|16777216|3|simulation|6698|11654633.953418:|3177|cache-misses:
pdq_static|16777216|3|simulation|6698|11654633.956429:|25489|branch-misses:
pdq_static|16777216|3|simulation|6698|11654633.957566:|3139|cache-misses:
pdq_static|16777216|3|simulation|6698|11654633.960439:|25417|branch-misses:
pdq_static|16777216|3|simulation|6698|11654633.961689:|3105|cache-misses:
pdq_static|16777216|3|simulation|6698|11654633.964378:|25599|branch-misses:
pdq_static|16777216|3|simulation|6698|11654633.965665:|3130|cache-misses:
pdq_static|16777216|3|simulation|6698|11654633.968396:|25550|branch-misses:
pdq_static|16777216|3|simulation|6698|11654633.969630:|3136|cache-misses:
pdq_static|16777216|3|simulation|6698|11654633.972453:|25372|branch-misses:
pdq_static|16777216|3|simulation|6698|11654633.973701:|3121|cache-misses:
pdq_static|16777216|3|simulation|6698|11654633.976388:|25555|branch-misses:
pdq_static|16777216|3|simulation|6698|11654633.977644:|3122|cache-misses:
pdq_static|16777216|3|simulation|6698|11654633.980415:|25509|branch-misses:
pdq_static|16777216|3|simulation|6698|11654633.981725:|3120|cache-misses:
pdq_static|16777216|3|simulation|6698|11654633.984457:|25380|branch-misses:
pdq_static|16777216|3|simulation|6698|11654633.985837:|3103|cache-misses:
pdq_static|16777216|3|simulation|6698|11654633.988407:|25529|branch-misses:
pdq_static|16777216|3|simulation|6698|11654633.989808:|3086|cache-misses:
pdq_static|16777216|3|simulation|6698|11654633.992430:|25495|branch-misses:
pdq_static|16777216|3|simulation|6698|11654633.993771:|3092|cache-misses:
pdq_static|16777216|3|simulation|6698|11654633.996461:|25379|branch-misses:
pdq_static|16777216|3|simulation|6698|11654633.997737:|3086|cache-misses:
pdq_static|16777216|3|simulation|6698|11654634.000416:|25521|branch-misses:
pdq_static|16777216|3|simulation|6698|11654634.001719:|3089|cache-misses:
pdq_static|16777216|3|simulation|6698|11654634.004446:|25469|branch-misses:
pdq_static|16777216|3|simulation|6698|11654634.005008:|3123|cache-misses:
pdq_static|16777216|3|simulation|6698|11654634.005075:|3123|cache-misses:
pdq_static|16777216|3|simulation|6698|11654634.005135:|26307|cache-misses:
pdq_static|16777216|3|simulation|6698|11654634.005641:|241414|cache-misses:
pdq_static|16777216|3|simulation|6698|11654634.010294:|331345|cache-misses:
pdq_static|16777216|3|simulation|6698|11654634.016452:|11775|branch-misses:
pdq_static|16777216|3|simulation|6698|11654634.016688:|263030|cache-misses:
pdq_static|16777216|3|simulation|6698|11654634.021758:|235946|cache-misses:
pdq_static|16777216|3|simulation|6698|11654634.022645:|9463|branch-misses:
pdq_static|16777216|3|simulation|6698|11654634.026335:|221674|cache-misses:
pdq_static|16777216|3|simulation|6698|11654634.027620:|8581|branch-misses:
pdq_static|16777216|3|simulation|6698|11654634.030618:|215585|cache-misses:
pdq_static|16777216|3|simulation|6698|11654634.032078:|8143|branch-misses:
pdq_static|16777216|3|simulation|6698|11654634.034804:|211729|cache-misses:
pdq_static|16777216|3|simulation|6698|11654634.036371:|7946|branch-misses:
pdq_static|16777216|3|simulation|6698|11654634.038911:|209479|cache-misses:
pdq_static|16777216|3|simulation|6698|11654634.040597:|7773|branch-misses:
pdq_static|16777216|3|simulation|6698|11654634.042984:|207910|cache-misses:
pdq_static|16777216|3|simulation|6698|11654634.044607:|7725|branch-misses:
pdq_static|16777216|3|simulation|6698|11654634.047008:|207389|cache-misses:
pdq_static|16777216|3|simulation|6698|11654634.048566:|7770|branch-misses:
pdq_static|16777216|3|simulation|6698|11654634.051009:|207501|cache-misses:
pdq_static|16777216|3|simulation|6698|11654634.052645:|7746|branch-misses:
pdq_static|16777216|3|simulation|6698|11654634.055029:|207062|cache-misses:
pdq_static|16777216|3|simulation|6698|11654634.056696:|7676|branch-misses:
pdq_static|16777216|3|simulation|6698|11654634.059041:|206854|cache-misses:
pdq_static|16777216|3|simulation|6698|11654634.060733:|7648|branch-misses:
pdq_static|16777216|3|simulation|6698|11654634.063036:|206975|cache-misses:
pdq_static|16777216|3|simulation|6698|11654634.064734:|7682|branch-misses:
pdq_static|16777216|3|simulation|6698|11654634.067037:|206946|cache-misses:
pdq_static|16777216|3|simulation|6698|11654634.068889:|7609|branch-misses:
pdq_static|16777216|3|simulation|6698|11654634.071069:|206305|cache-misses:
pdq_static|16777216|3|simulation|6698|11654634.072742:|7590|branch-misses:
pdq_static|16777216|3|simulation|6698|11654634.075073:|206362|cache-misses:
pdq_static|16777216|3|simulation|6698|11654634.076790:|7656|branch-misses:
pdq_static|16777216|3|simulation|6698|11654634.079091:|206000|cache-misses:
pdq_static|16777216|3|simulation|6698|11654634.080800:|7628|branch-misses:
pdq_static|16777216|3|simulation|6698|11654634.083078:|206252|cache-misses:
pdq_static|16777216|3|simulation|6698|11654634.084743:|7653|branch-misses:
pdq_static|16777216|3|simulation|6698|11654634.087062:|206725|cache-misses:
pdq_static|16777216|3|simulation|6698|11654634.088777:|7656|branch-misses:
pdq_static|16777216|3|simulation|6698|11654634.091053:|206955|cache-misses:
pdq_static|16777216|3|simulation|6698|11654634.092854:|7618|branch-misses:
pdq_static|16777216|3|simulation|6698|11654634.095066:|206695|cache-misses:
pdq_static|16777216|3|simulation|6698|11654634.096875:|7595|branch-misses:
pdq_static|16777216|3|simulation|6698|11654634.099069:|206802|cache-misses:
pdq_static|16777216|3|simulation|6698|11654634.100911:|7578|branch-misses:
pdq_static|16777216|3|simulation|6698|11654634.103206:|203973|cache-misses:
pdq_static|16777216|3|simulation|6698|11654634.105450:|7131|branch-misses:
pdq_static|16777216|3|simulation|6698|11654634.111308:|6101|branch-misses:
pdq_static|16777216|3|simulation|6698|11654634.111962:|122803|cache-misses:
pdq_static|16777216|3|simulation|6698|11654636.115138:|5956|branch-misses:
pdq_static|16777216|3|simulation|6698|11654636.116293:|117980|cache-misses:
pdq_static|16777216|3|simulation|6698|11654636.116589:|7260|branch-misses:
pdq_static|16777216|3|simulation|6698|11654636.118410:|10549|branch-misses:
pdq_static|16777216|3|simulation|6698|11654636.118917:|132183|cache-misses:
pdq_static|16777216|3|simulation|6698|11654636.121128:|13283|branch-misses:
pdq_static|16777216|3|simulation|6698|11654636.121777:|149413|cache-misses:
pdq_static|16777216|3|simulation|6698|11654636.124496:|14077|branch-misses:
pdq_static|16777216|3|simulation|6698|11654636.125004:|164459|cache-misses:
pdq_static|16777216|3|simulation|6698|11654636.126614:|15740|branch-misses:
pdq_static|16777216|3|simulation|6698|11654636.126821:|181888|cache-misses:
pdq_static|16777216|3|simulation|6698|11654636.128426:|20250|branch-misses:
pdq_static|16777216|3|simulation|6698|11654636.128552:|258527|cache-misses:
pdq_static|16777216|3|simulation|6698|11654636.130707:|26099|branch-misses:
pdq_static|16777216|3|simulation|6698|11654636.131009:|341068|cache-misses:
pdq_static|16777216|3|simulation|6698|11654636.133697:|28986|branch-misses:
pdq_static|16777216|3|simulation|6698|11654636.134247:|367241|cache-misses:
pdq_static|16777216|3|simulation|6698|11654636.136984:|31718|branch-misses:
pdq_static|16777216|3|simulation|6698|11654636.137711:|386431|cache-misses:
pdq_static|16777216|3|simulation|6698|11654636.140540:|32974|branch-misses:
pdq_static|16777216|3|simulation|6698|11654636.141291:|404315|cache-misses:
pdq_static|16777216|3|simulation|6698|11654636.144172:|34411|branch-misses:
pdq_static|16777216|3|simulation|6698|11654636.144991:|418175|cache-misses:
pdq_static|16777216|3|simulation|6698|11654636.147963:|35211|branch-misses:
pdq_static|16777216|3|simulation|6698|11654636.148782:|425386|cache-misses:
pdq_static|16777216|3|simulation|6698|11654636.151761:|35851|branch-misses:
