category,count,columns,distribution,time,event,counter
pdq_static,16777216,3,correlated0.7, 2194.803277,L1-dcache-load-misses,20000
pdq_static,16777216,3,correlated0.7, 2194.803565,L1-dcache-load-misses,20000
pdq_static,16777216,3,correlated0.7, 2194.804430,L1-dcache-load-misses,20000
pdq_static,16777216,3,correlated0.7, 2194.805269,L1-dcache-load-misses,20000
pdq_static,16777216,3,correlated0.7, 2194.806166,L1-dcache-load-misses,20000
pdq_static,16777216,3,correlated0.7, 2194.807057,L1-dcache-load-misses,20000
pdq_static,16777216,3,correlated0.7, 2194.807936,L1-dcache-load-misses,20000
pdq_static,16777216,3,correlated0.7, 2194.808807,L1-dcache-load-misses,20000
pdq_static,16777216,3,correlated0.7, 2194.809674,L1-dcache-load-misses,20000
pdq_static,16777216,3,correlated0.7, 2194.810579,L1-dcache-load-misses,20000
pdq_static,16777216,3,correlated0.7, 2194.811436,L1-dcache-load-misses,20000
pdq_static,16777216,3,correlated0.7, 2194.812313,L1-dcache-load-misses,20000
pdq_static,16777216,3,correlated0.7, 2194.813164,L1-dcache-load-misses,20000
pdq_static,16777216,3,correlated0.7, 2194.813815,L1-dcache-load-misses,20000
pdq_static,16777216,3,correlated0.7, 2194.814466,L1-dcache-load-misses,20000
pdq_static,16777216,3,correlated0.7, 2194.815117,L1-dcache-load-misses,20000
pdq_static,16777216,3,correlated0.7, 2194.815763,L1-dcache-load-misses,20000
pdq_static,16777216,3,correlated0.7, 2194.816414,L1-dcache-load-misses,20000
pdq_static,16777216,3,correlated0.7, 2194.817081,L1-dcache-load-misses,20000
pdq_static,16777216,3,correlated0.7, 2194.817731,L1-dcache-load-misses,20000
pdq_static,16777216,3,correlated0.7, 2194.818378,L1-dcache-load-misses,20000
pdq_static,16777216,3,correlated0.7, 2194.819022,L1-dcache-load-misses,20000
pdq_static,16777216,3,correlated0.7, 2194.819676,L1-dcache-load-misses,20000
pdq_static,16777216,3,correlated0.7, 2194.820327,L1-dcache-load-misses,20000
pdq_static,16777216,3,correlated0.7, 2194.820969,L1-dcache-load-misses,20000
pdq_static,16777216,3,correlated0.7, 2194.820972,branch-misses,20000
pdq_static,16777216,3,correlated0.7, 2194.821613,L1-dcache-load-misses,20000
pdq_static,16777216,3,correlated0.7, 2194.822252,L1-dcache-load-misses,20000
pdq_static,16777216,3,correlated0.7, 2194.822897,L1-dcache-load-misses,20000
pdq_static,16777216,3,correlated0.7, 2194.823469,L1-dcache-load-misses,20000
pdq_static,16777216,3,correlated0.7, 2194.823963,L1-dcache-load-misses,20000
pdq_static,16777216,3,correlated0.7, 2194.824465,L1-dcache-load-misses,20000
pdq_static,16777216,3,correlated0.7, 2194.824962,L1-dcache-load-misses,20000
pdq_static,16777216,3,correlated0.7, 2194.825472,L1-dcache-load-misses,20000
pdq_static,16777216,3,correlated0.7, 2194.825966,L1-dcache-load-misses,20000
