category,count,columns,distribution,time,event,counter
pdq_static,16777216,4,correlated0.9,92121.630348,L1-dcache-load-misses,20000
pdq_static,16777216,4,correlated0.9,92121.632540,L1-dcache-load-misses,20000
pdq_static,16777216,4,correlated0.9,92121.633374,branch-misses,20000
pdq_static,16777216,4,correlated0.9,92121.634698,L1-dcache-load-misses,20000
pdq_static,16777216,4,correlated0.9,92121.636888,L1-dcache-load-misses,20000
pdq_static,16777216,4,correlated0.9,92121.638157,branch-misses,20000
pdq_static,16777216,4,correlated0.9,92121.639020,L1-dcache-load-misses,20000
pdq_static,16777216,4,correlated0.9,92121.641185,L1-dcache-load-misses,20000
pdq_static,16777216,4,correlated0.9,92121.642944,branch-misses,20000
pdq_static,16777216,4,correlated0.9,92121.643358,L1-dcache-load-misses,20000
pdq_static,16777216,4,correlated0.9,92121.645525,L1-dcache-load-misses,20000
pdq_static,16777216,4,correlated0.9,92121.647717,L1-dcache-load-misses,20000
pdq_static,16777216,4,correlated0.9,92121.647756,branch-misses,20000
pdq_static,16777216,4,correlated0.9,92121.649889,L1-dcache-load-misses,20000
pdq_static,16777216,4,correlated0.9,92121.652081,L1-dcache-load-misses,20000
pdq_static,16777216,4,correlated0.9,92121.652570,branch-misses,20000
pdq_static,16777216,4,correlated0.9,92121.654251,L1-dcache-load-misses,20000
pdq_static,16777216,4,correlated0.9,92121.656434,L1-dcache-load-misses,20000
pdq_static,16777216,4,correlated0.9,92121.657344,branch-misses,20000
pdq_static,16777216,4,correlated0.9,92121.658695,L1-dcache-load-misses,20000
pdq_static,16777216,4,correlated0.9,92121.660877,L1-dcache-load-misses,20000
pdq_static,16777216,4,correlated0.9,92121.662178,branch-misses,20000
pdq_static,16777216,4,correlated0.9,92121.663054,L1-dcache-load-misses,20000
pdq_static,16777216,4,correlated0.9,92121.665372,L1-dcache-load-misses,20000
pdq_static,16777216,4,correlated0.9,92121.667226,branch-misses,20000
pdq_static,16777216,4,correlated0.9,92121.667625,L1-dcache-load-misses,20000
pdq_static,16777216,4,correlated0.9,92121.669811,L1-dcache-load-misses,20000
pdq_static,16777216,4,correlated0.9,92121.672007,branch-misses,20000
pdq_static,16777216,4,correlated0.9,92121.672011,L1-dcache-load-misses,20000
pdq_static,16777216,4,correlated0.9,92121.674205,L1-dcache-load-misses,20000
pdq_static,16777216,4,correlated0.9,92121.676433,L1-dcache-load-misses,20000
pdq_static,16777216,4,correlated0.9,92121.676719,branch-misses,20000
pdq_static,16777216,4,correlated0.9,92121.678596,L1-dcache-load-misses,20000
pdq_static,16777216,4,correlated0.9,92121.680796,L1-dcache-load-misses,20000
pdq_static,16777216,4,correlated0.9,92121.681464,branch-misses,20000
pdq_static,16777216,4,correlated0.9,92121.682953,L1-dcache-load-misses,20000
pdq_static,16777216,4,correlated0.9,92121.685149,L1-dcache-load-misses,20000
pdq_static,16777216,4,correlated0.9,92121.686303,branch-misses,20000
pdq_static,16777216,4,correlated0.9,92121.687334,L1-dcache-load-misses,20000
