category,count,columns,distribution,time,event,counter
pdq_static,16777216,3,correlated0.2, 2120.201473,L1-dcache-load-misses,20000
pdq_static,16777216,3,correlated0.2, 2120.201766,L1-dcache-load-misses,20000
pdq_static,16777216,3,correlated0.2, 2120.202647,L1-dcache-load-misses,20000
pdq_static,16777216,3,correlated0.2, 2120.203501,L1-dcache-load-misses,20000
pdq_static,16777216,3,correlated0.2, 2120.204358,L1-dcache-load-misses,20000
pdq_static,16777216,3,correlated0.2, 2120.205218,L1-dcache-load-misses,20000
pdq_static,16777216,3,correlated0.2, 2120.206081,L1-dcache-load-misses,20000
pdq_static,16777216,3,correlated0.2, 2120.206926,L1-dcache-load-misses,20000
pdq_static,16777216,3,correlated0.2, 2120.207767,L1-dcache-load-misses,20000
pdq_static,16777216,3,correlated0.2, 2120.208626,L1-dcache-load-misses,20000
pdq_static,16777216,3,correlated0.2, 2120.209479,L1-dcache-load-misses,20000
pdq_static,16777216,3,correlated0.2, 2120.210337,L1-dcache-load-misses,20000
pdq_static,16777216,3,correlated0.2, 2120.211124,L1-dcache-load-misses,20000
pdq_static,16777216,3,correlated0.2, 2120.211756,L1-dcache-load-misses,20000
pdq_static,16777216,3,correlated0.2, 2120.212394,L1-dcache-load-misses,20000
pdq_static,16777216,3,correlated0.2, 2120.213033,L1-dcache-load-misses,20000
pdq_static,16777216,3,correlated0.2, 2120.213669,L1-dcache-load-misses,20000
pdq_static,16777216,3,correlated0.2, 2120.214303,L1-dcache-load-misses,20000
pdq_static,16777216,3,correlated0.2, 2120.214937,L1-dcache-load-misses,20000
pdq_static,16777216,3,correlated0.2, 2120.215571,L1-dcache-load-misses,20000
pdq_static,16777216,3,correlated0.2, 2120.216208,L1-dcache-load-misses,20000
pdq_static,16777216,3,correlated0.2, 2120.216850,L1-dcache-load-misses,20000
pdq_static,16777216,3,correlated0.2, 2120.217487,L1-dcache-load-misses,20000
pdq_static,16777216,3,correlated0.2, 2120.218121,L1-dcache-load-misses,20000
pdq_static,16777216,3,correlated0.2, 2120.218754,L1-dcache-load-misses,20000
pdq_static,16777216,3,correlated0.2, 2120.218784,branch-misses,20000
pdq_static,16777216,3,correlated0.2, 2120.219387,L1-dcache-load-misses,20000
pdq_static,16777216,3,correlated0.2, 2120.220025,L1-dcache-load-misses,20000
pdq_static,16777216,3,correlated0.2, 2120.220655,L1-dcache-load-misses,20000
pdq_static,16777216,3,correlated0.2, 2120.221157,L1-dcache-load-misses,20000
pdq_static,16777216,3,correlated0.2, 2120.221644,L1-dcache-load-misses,20000
pdq_static,16777216,3,correlated0.2, 2120.222131,L1-dcache-load-misses,20000
pdq_static,16777216,3,correlated0.2, 2120.222615,L1-dcache-load-misses,20000
pdq_static,16777216,3,correlated0.2, 2120.223106,L1-dcache-load-misses,20000
pdq_static,16777216,3,correlated0.2, 2120.223591,L1-dcache-load-misses,20000
pdq_static,16777216,3,correlated0.2, 2120.224078,L1-dcache-load-misses,20000
pdq_static,16777216,3,correlated0.2, 2120.224564,L1-dcache-load-misses,20000
pdq_static,16777216,3,correlated0.2, 2120.225054,L1-dcache-load-misses,20000
pdq_static,16777216,3,correlated0.2, 2120.225536,L1-dcache-load-misses,20000
pdq_static,16777216,3,correlated0.2, 2120.226027,L1-dcache-load-misses,20000
pdq_static,16777216,3,correlated0.2, 2120.226509,L1-dcache-load-misses,20000
pdq_static,16777216,3,correlated0.2, 2120.226996,L1-dcache-load-misses,20000
pdq_static,16777216,3,correlated0.2, 2120.227479,L1-dcache-load-misses,20000
pdq_static,16777216,3,correlated0.2, 2120.227965,L1-dcache-load-misses,20000
pdq_static,16777216,3,correlated0.2, 2120.228449,L1-dcache-load-misses,20000
pdq_static,16777216,3,correlated0.2, 2120.228934,L1-dcache-load-misses,20000
pdq_static,16777216,3,correlated0.2, 2120.229419,L1-dcache-load-misses,20000
pdq_static,16777216,3,correlated0.2, 2120.229906,L1-dcache-load-misses,20000
pdq_static,16777216,3,correlated0.2, 2120.230386,L1-dcache-load-misses,20000
pdq_static,16777216,3,correlated0.2, 2120.230875,L1-dcache-load-misses,20000
pdq_static,16777216,3,correlated0.2, 2120.231357,L1-dcache-load-misses,20000
pdq_static,16777216,3,correlated0.2, 2120.231837,L1-dcache-load-misses,20000
pdq_static,16777216,3,correlated0.2, 2120.232256,L1-dcache-load-misses,20000
pdq_static,16777216,3,correlated0.2, 2120.232675,L1-dcache-load-misses,20000
pdq_static,16777216,3,correlated0.2, 2120.233091,L1-dcache-load-misses,20000
pdq_static,16777216,3,correlated0.2, 2120.233508,L1-dcache-load-misses,20000
pdq_static,16777216,3,correlated0.2, 2120.233925,L1-dcache-load-misses,20000
pdq_static,16777216,3,correlated0.2, 2120.234342,L1-dcache-load-misses,20000
pdq_static,16777216,3,correlated0.2, 2120.234761,L1-dcache-load-misses,20000
pdq_static,16777216,3,correlated0.2, 2120.235179,L1-dcache-load-misses,20000
pdq_static,16777216,3,correlated0.2, 2120.235597,L1-dcache-load-misses,20000
pdq_static,16777216,3,correlated0.2, 2120.236015,L1-dcache-load-misses,20000
pdq_static,16777216,3,correlated0.2, 2120.236432,L1-dcache-load-misses,20000
pdq_static,16777216,3,correlated0.2, 2120.236852,L1-dcache-load-misses,20000
pdq_static,16777216,3,correlated0.2, 2120.237271,L1-dcache-load-misses,20000
pdq_static,16777216,3,correlated0.2, 2120.237691,L1-dcache-load-misses,20000
pdq_static,16777216,3,correlated0.2, 2120.238109,L1-dcache-load-misses,20000
pdq_static,16777216,3,correlated0.2, 2120.238530,L1-dcache-load-misses,20000
pdq_static,16777216,3,correlated0.2, 2120.239833,L1-dcache-load-misses,20000
pdq_static,16777216,3,correlated0.2, 2120.242048,L1-dcache-load-misses,20000
pdq_static,16777216,3,correlated0.2, 2120.242245,branch-misses,20000
pdq_static,16777216,3,correlated0.2, 2120.244198,L1-dcache-load-misses,20000
pdq_static,16777216,3,correlated0.2, 2120.246386,L1-dcache-load-misses,20000
pdq_static,16777216,3,correlated0.2, 2120.247096,branch-misses,20000
pdq_static,16777216,3,correlated0.2, 2120.248561,L1-dcache-load-misses,20000
pdq_static,16777216,3,correlated0.2, 2120.250710,L1-dcache-load-misses,20000
pdq_static,16777216,3,correlated0.2, 2120.252076,branch-misses,20000
pdq_static,16777216,3,correlated0.2, 2120.252900,L1-dcache-load-misses,20000
pdq_static,16777216,3,correlated0.2, 2120.255061,L1-dcache-load-misses,20000
pdq_static,16777216,3,correlated0.2, 2120.257109,branch-misses,20000
pdq_static,16777216,3,correlated0.2, 2120.257252,L1-dcache-load-misses,20000
pdq_static,16777216,3,correlated0.2, 2120.259031,L1-dcache-load-misses,20000
pdq_static,16777216,3,correlated0.2, 2120.260819,L1-dcache-load-misses,20000
pdq_static,16777216,3,correlated0.2, 2120.261962,branch-misses,20000
pdq_static,16777216,3,correlated0.2, 2120.262160,L1-dcache-load-misses,20000
pdq_static,16777216,3,correlated0.2, 2120.264378,L1-dcache-load-misses,20000
pdq_static,16777216,3,correlated0.2, 2120.266551,L1-dcache-load-misses,20000
pdq_static,16777216,3,correlated0.2, 2120.266846,branch-misses,20000
pdq_static,16777216,3,correlated0.2, 2120.268733,L1-dcache-load-misses,20000
pdq_static,16777216,3,correlated0.2, 2120.270988,L1-dcache-load-misses,20000
pdq_static,16777216,3,correlated0.2, 2120.271966,branch-misses,20000
pdq_static,16777216,3,correlated0.2, 2120.273191,L1-dcache-load-misses,20000
pdq_static,16777216,3,correlated0.2, 2120.275362,L1-dcache-load-misses,20000
pdq_static,16777216,3,correlated0.2, 2120.276934,branch-misses,20000
pdq_static,16777216,3,correlated0.2, 2120.277554,L1-dcache-load-misses,20000
pdq_static,16777216,3,correlated0.2, 2120.279738,L1-dcache-load-misses,20000
pdq_static,16777216,3,correlated0.2, 2120.281799,branch-misses,20000
pdq_static,16777216,3,correlated0.2, 2120.281931,L1-dcache-load-misses,20000
pdq_static,16777216,3,correlated0.2, 2120.284123,L1-dcache-load-misses,20000
pdq_static,16777216,3,correlated0.2, 2120.286325,L1-dcache-load-misses,20000
pdq_static,16777216,3,correlated0.2, 2120.286795,branch-misses,20000
pdq_static,16777216,3,correlated0.2, 2120.288547,L1-dcache-load-misses,20000
pdq_static,16777216,3,correlated0.2, 2120.290701,L1-dcache-load-misses,20000
pdq_static,16777216,3,correlated0.2, 2120.291821,branch-misses,20000
pdq_static,16777216,3,correlated0.2, 2120.292893,L1-dcache-load-misses,20000
pdq_static,16777216,3,correlated0.2, 2120.295051,L1-dcache-load-misses,20000
pdq_static,16777216,3,correlated0.2, 2120.296738,branch-misses,20000
