category,count,columns,cmd,pid,time,counter,event,ptr,fun,lib
col,16777216,32,perf,6152,11651609.917597:,105,branch-misses:,ffffffff8d162701,ktime_get_update_offsets_now+0x41,([kernel.kallsyms])
col,16777216,32,perf,6152,11651609.917614:,17350,branch-misses:,ffffffff8d0e2aef,irq_exit+0x4f,([kernel.kallsyms])
col,16777216,32,simulation,6152,11651609.917624:,14723,cache-misses:,ffffffff8d101fca,commit_creds+0x2a,([kernel.kallsyms])
col,16777216,32,simulation,6152,11651609.919255:,614626,cache-misses:,7f122d856129,[unknown],(/usr/lib/x86_64-linux-gnu/ld-2.31.so)
col,16777216,32,simulation,6152,11651609.919709:,1031712,branch-misses:,7f122d3990a8,_IO_file_overflow+0x1a8,(/usr/lib/x86_64-linux-gnu/libc-2.31.so)
col,16777216,32,simulation,6152,11651609.962586:,52774,branch-misses:,4349ca,SimulateColumnPayloadMerge<unsigned,int>+0xda,(/experiments/sorting_simulation/simulation)
col,16777216,32,simulation,6152,11651609.973167:,50614,branch-misses:,4349ca,SimulateColumnPayloadMerge<unsigned,int>+0xda,(/experiments/sorting_simulation/simulation)
col,16777216,32,simulation,6152,11651609.983310:,50100,branch-misses:,4349ca,SimulateColumnPayloadMerge<unsigned,int>+0xda,(/experiments/sorting_simulation/simulation)
col,16777216,32,simulation,6152,11651609.993342:,49990,branch-misses:,4349ca,SimulateColumnPayloadMerge<unsigned,int>+0xda,(/experiments/sorting_simulation/simulation)
col,16777216,32,simulation,6152,11651609.999102:,2003,cache-misses:,ffffffff8d2ce46a,mem_cgroup_try_charge+0xa,([kernel.kallsyms])
col,16777216,32,simulation,6152,11651610.003387:,49796,branch-misses:,4349ca,SimulateColumnPayloadMerge<unsigned,int>+0xda,(/experiments/sorting_simulation/simulation)
col,16777216,32,simulation,6152,11651610.009370:,1877,cache-misses:,ffffffff8d2ce471,mem_cgroup_try_charge+0x11,([kernel.kallsyms])
col,16777216,32,simulation,6152,11651610.013361:,49901,branch-misses:,4349c0,SimulateColumnPayloadMerge<unsigned,int>+0xd0,(/experiments/sorting_simulation/simulation)
col,16777216,32,simulation,6152,11651610.019520:,1919,cache-misses:,ffffffff8d239b61,get_page_from_freelist+0x881,([kernel.kallsyms])
col,16777216,32,simulation,6152,11651610.023347:,49970,branch-misses:,434993,SimulateColumnPayloadMerge<unsigned,int>+0xa3,(/experiments/sorting_simulation/simulation)
col,16777216,32,simulation,6152,11651610.029898:,1855,cache-misses:,ffffffff8d239b00,get_page_from_freelist+0x820,([kernel.kallsyms])
col,16777216,32,simulation,6152,11651610.033368:,49894,branch-misses:,4349ba,SimulateColumnPayloadMerge<unsigned,int>+0xca,(/experiments/sorting_simulation/simulation)
col,16777216,32,simulation,6152,11651610.039254:,1847,cache-misses:,ffffffff8d2ce460,mem_cgroup_try_charge+0x0,([kernel.kallsyms])
col,16777216,32,simulation,6152,11651610.043131:,50588,branch-misses:,4349ca,SimulateColumnPayloadMerge<unsigned,int>+0xda,(/experiments/sorting_simulation/simulation)
col,16777216,32,simulation,6152,11651610.046836:,2278,cache-misses:,ffffffff8d23aa98,get_page_from_freelist+0x17b8,([kernel.kallsyms])
col,16777216,32,simulation,6152,11651610.051479:,57248,branch-misses:,4349ca,SimulateColumnPayloadMerge<unsigned,int>+0xda,(/experiments/sorting_simulation/simulation)
col,16777216,32,simulation,6152,11651610.056682:,2271,cache-misses:,ffffffff8d239b66,get_page_from_freelist+0x886,([kernel.kallsyms])
col,16777216,32,simulation,6152,11651610.060994:,59446,branch-misses:,4349ca,SimulateColumnPayloadMerge<unsigned,int>+0xda,(/experiments/sorting_simulation/simulation)
col,16777216,32,simulation,6152,11651610.066696:,2257,cache-misses:,ffffffff8d239aec,get_page_from_freelist+0x80c,([kernel.kallsyms])
col,16777216,32,simulation,6152,11651610.070817:,60192,branch-misses:,434990,SimulateColumnPayloadMerge<unsigned,int>+0xa0,(/experiments/sorting_simulation/simulation)
col,16777216,32,simulation,6152,11651610.075719:,2437,cache-misses:,ffffffff8d239b06,get_page_from_freelist+0x826,([kernel.kallsyms])
col,16777216,32,simulation,6152,11651610.080762:,60430,branch-misses:,4349ca,SimulateColumnPayloadMerge<unsigned,int>+0xda,(/experiments/sorting_simulation/simulation)
col,16777216,32,simulation,6152,11651610.086130:,2439,cache-misses:,ffffffff8d2ce460,mem_cgroup_try_charge+0x0,([kernel.kallsyms])
col,16777216,32,simulation,6152,11651610.090725:,60607,branch-misses:,434990,SimulateColumnPayloadMerge<unsigned,int>+0xa0,(/experiments/sorting_simulation/simulation)
col,16777216,32,simulation,6152,11651610.096590:,2343,cache-misses:,ffffffff8d239ae3,get_page_from_freelist+0x803,([kernel.kallsyms])
col,16777216,32,simulation,6152,11651610.100710:,60668,branch-misses:,4349ca,SimulateColumnPayloadMerge<unsigned,int>+0xda,(/experiments/sorting_simulation/simulation)
col,16777216,32,simulation,6152,11651610.106475:,2291,cache-misses:,ffffffff8d23bd74,__alloc_pages_nodemask+0x244,([kernel.kallsyms])
col,16777216,32,simulation,6152,11651610.110739:,60516,branch-misses:,4349ba,SimulateColumnPayloadMerge<unsigned,int>+0xca,(/experiments/sorting_simulation/simulation)
col,16777216,32,simulation,6152,11651610.116226:,2262,cache-misses:,ffffffff8d23bd74,__alloc_pages_nodemask+0x244,([kernel.kallsyms])
col,16777216,32,simulation,6152,11651610.120759:,60446,branch-misses:,434990,SimulateColumnPayloadMerge<unsigned,int>+0xa0,(/experiments/sorting_simulation/simulation)
col,16777216,32,simulation,6152,11651610.126001:,2248,cache-misses:,ffffffff8d4bf2ad,__list_del_entry_valid+0x3d,([kernel.kallsyms])
col,16777216,32,simulation,6152,11651610.131224:,58478,branch-misses:,4349ca,SimulateColumnPayloadMerge<unsigned,int>+0xda,(/experiments/sorting_simulation/simulation)
col,16777216,32,simulation,6152,11651610.135052:,2212,cache-misses:,7f122d8557b8,[unknown],(/usr/lib/x86_64-linux-gnu/ld-2.31.so)
col,16777216,32,simulation,6152,11651612.135470:,2212,cache-misses:,4b34f8,MergePayloadColumns<unsigned,int>+0x378,(/experiments/sorting_simulation/simulation)
col,16777216,32,simulation,6152,11651612.135651:,7496,cache-misses:,4b34e5,MergePayloadColumns<unsigned,int>+0x365,(/experiments/sorting_simulation/simulation)
col,16777216,32,simulation,6152,11651612.138444:,52016,cache-misses:,ffffffff8d97bbf7,clear_page_erms+0x7,([kernel.kallsyms])
col,16777216,32,simulation,6152,11651612.153492:,42649,cache-misses:,ffffffff8d4bf2ad,__list_del_entry_valid+0x3d,([kernel.kallsyms])
col,16777216,32,simulation,6152,11651612.161334:,50258,cache-misses:,ffffffff8d2a1e9d,alloc_pages_vma+0x9d,([kernel.kallsyms])
col,16777216,32,simulation,6152,11651612.169685:,13498,branch-misses:,ffffffff8d277ec0,find_vma+0x20,([kernel.kallsyms])
col,16777216,32,simulation,6152,11651612.170112:,55166,cache-misses:,ffffffff8d97bbf9,clear_page_erms+0x9,([kernel.kallsyms])
col,16777216,32,simulation,6152,11651612.179892:,13260,branch-misses:,ffffffff8d266831,vmacache_find+0x61,([kernel.kallsyms])
col,16777216,32,simulation,6152,11651612.179953:,56115,cache-misses:,ffffffff8d97bbf7,clear_page_erms+0x7,([kernel.kallsyms])
col,16777216,32,simulation,6152,11651612.189739:,57020,cache-misses:,ffffffff8d97bbf7,clear_page_erms+0x7,([kernel.kallsyms])
col,16777216,32,simulation,6152,11651612.190381:,12776,branch-misses:,ffffffff8d24317b,__pagevec_lru_add_fn+0x2b,([kernel.kallsyms])
col,16777216,32,simulation,6152,11651612.199836:,56378,cache-misses:,ffffffff8d97bbf9,clear_page_erms+0x9,([kernel.kallsyms])
col,16777216,32,simulation,6152,11651612.200719:,12443,branch-misses:,ffffffff8d24317b,__pagevec_lru_add_fn+0x2b,([kernel.kallsyms])
col,16777216,32,simulation,6152,11651612.209674:,56622,cache-misses:,ffffffff8d97bbf7,clear_page_erms+0x7,([kernel.kallsyms])
col,16777216,32,simulation,6152,11651612.210309:,12825,branch-misses:,ffffffff8d24317b,__pagevec_lru_add_fn+0x2b,([kernel.kallsyms])
col,16777216,32,simulation,6152,11651612.219469:,57540,cache-misses:,ffffffff8d97bbf9,clear_page_erms+0x9,([kernel.kallsyms])
col,16777216,32,simulation,6152,11651612.219782:,13374,branch-misses:,ffffffff8d24317b,__pagevec_lru_add_fn+0x2b,([kernel.kallsyms])
col,16777216,32,simulation,6152,11651612.229408:,57893,cache-misses:,ffffffff8d97bbf7,clear_page_erms+0x7,([kernel.kallsyms])
col,16777216,32,simulation,6152,11651612.229646:,13478,branch-misses:,ffffffff8d24317b,__pagevec_lru_add_fn+0x2b,([kernel.kallsyms])
col,16777216,32,simulation,6152,11651612.239236:,58534,cache-misses:,ffffffff8d239afe,get_page_from_freelist+0x81e,([kernel.kallsyms])
col,16777216,32,simulation,6152,11651612.239528:,13570,branch-misses:,ffffffff8d24317b,__pagevec_lru_add_fn+0x2b,([kernel.kallsyms])
col,16777216,32,simulation,6152,11651612.248327:,14755,branch-misses:,ffffffff8d2712c5,__handle_mm_fault+0x265,([kernel.kallsyms])
col,16777216,32,simulation,6152,11651612.249286:,58440,cache-misses:,ffffffff8d97bbf7,clear_page_erms+0x7,([kernel.kallsyms])
col,16777216,32,simulation,6152,11651612.257425:,15575,branch-misses:,ffffffff8d24317b,__pagevec_lru_add_fn+0x2b,([kernel.kallsyms])
col,16777216,32,simulation,6152,11651612.259066:,59445,cache-misses:,ffffffff8d23bcc9,__alloc_pages_nodemask+0x199,([kernel.kallsyms])
col,16777216,32,simulation,6152,11651612.267670:,15597,branch-misses:,4b34f8,MergePayloadColumns<unsigned,int>+0x378,(/experiments/sorting_simulation/simulation)
col,16777216,32,simulation,6152,11651612.269139:,59158,cache-misses:,ffffffff8d97bbf7,clear_page_erms+0x7,([kernel.kallsyms])
col,16777216,32,simulation,6152,11651612.278334:,14762,branch-misses:,ffffffff8d24317b,__pagevec_lru_add_fn+0x2b,([kernel.kallsyms])
col,16777216,32,simulation,6152,11651612.279142:,59145,cache-misses:,ffffffff8d97bbf7,clear_page_erms+0x7,([kernel.kallsyms])
col,16777216,32,simulation,6152,11651612.287759:,15547,branch-misses:,ffffffff8d277ec0,find_vma+0x20,([kernel.kallsyms])
col,16777216,32,simulation,6152,11651612.289169:,59189,cache-misses:,ffffffff8d97bbf7,clear_page_erms+0x7,([kernel.kallsyms])
col,16777216,32,simulation,6152,11651612.298601:,14603,branch-misses:,ffffffff8d24317b,__pagevec_lru_add_fn+0x2b,([kernel.kallsyms])
col,16777216,32,simulation,6152,11651612.299135:,59009,cache-misses:,ffffffff8d97bbf7,clear_page_erms+0x7,([kernel.kallsyms])
col,16777216,32,simulation,6152,11651612.308877:,14236,branch-misses:,ffffffff8d26681f,vmacache_find+0x4f,([kernel.kallsyms])
col,16777216,32,simulation,6152,11651612.308996:,59653,cache-misses:,ffffffff8d97bbf7,clear_page_erms+0x7,([kernel.kallsyms])
col,16777216,32,simulation,6152,11651612.318973:,59592,cache-misses:,ffffffff8d97bbf7,clear_page_erms+0x7,([kernel.kallsyms])
col,16777216,32,simulation,6152,11651612.319279:,13842,branch-misses:,ffffffff8d26681f,vmacache_find+0x4f,([kernel.kallsyms])
col,16777216,32,simulation,6152,11651612.329140:,59301,cache-misses:,ffffffff8d4bf2ad,__list_del_entry_valid+0x3d,([kernel.kallsyms])
col,16777216,32,simulation,6152,11651612.329326:,13795,branch-misses:,ffffffff8d24317b,__pagevec_lru_add_fn+0x2b,([kernel.kallsyms])
col,16777216,32,simulation,6152,11651612.339176:,59070,cache-misses:,ffffffff8d97bbf7,clear_page_erms+0x7,([kernel.kallsyms])
col,16777216,32,simulation,6152,11651612.339331:,13800,branch-misses:,ffffffff8d98f191,_raw_spin_lock_irqsave+0x11,([kernel.kallsyms])
col,16777216,32,simulation,6152,11651612.349171:,59011,cache-misses:,ffffffff8d97bbf7,clear_page_erms+0x7,([kernel.kallsyms])
col,16777216,32,simulation,6152,11651612.349172:,13883,branch-misses:,ffffffff8d97bbf7,clear_page_erms+0x7,([kernel.kallsyms])
col,16777216,32,simulation,6152,11651612.359279:,58716,cache-misses:,ffffffff8d97bbf7,clear_page_erms+0x7,([kernel.kallsyms])
col,16777216,32,simulation,6152,11651612.359517:,13568,branch-misses:,ffffffff8d26681f,vmacache_find+0x4f,([kernel.kallsyms])
col,16777216,32,simulation,6152,11651612.368593:,62569,cache-misses:,4b34e9,MergePayloadColumns<unsigned,int>+0x369,(/experiments/sorting_simulation/simulation)
col,16777216,32,simulation,6152,11651612.369354:,13735,branch-misses:,ffffffff8d266837,vmacache_find+0x67,([kernel.kallsyms])
col,16777216,32,simulation,6152,11651612.378096:,64745,cache-misses:,ffffffff8d97bbf7,clear_page_erms+0x7,([kernel.kallsyms])
col,16777216,32,simulation,6152,11651612.378985:,14291,branch-misses:,ffffffff8d2c6385,mem_cgroup_from_task+0x15,([kernel.kallsyms])
col,16777216,32,simulation,6152,11651612.387889:,66190,cache-misses:,ffffffff8d97bbf9,clear_page_erms+0x9,([kernel.kallsyms])
col,16777216,32,simulation,6152,11651612.387913:,15388,branch-misses:,ffffffff8d2724ab,handle_mm_fault+0xfb,([kernel.kallsyms])
col,16777216,32,simulation,6152,11651612.397570:,15776,branch-misses:,ffffffff8d030605,read_tsc+0x5,([kernel.kallsyms])
col,16777216,32,simulation,6152,11651612.397777:,66690,cache-misses:,ffffffff8d97bbf7,clear_page_erms+0x7,([kernel.kallsyms])
col,16777216,32,simulation,6152,11651612.407626:,15789,branch-misses:,ffffffff8d26683a,vmacache_find+0x6a,([kernel.kallsyms])
col,16777216,32,simulation,6152,11651612.407690:,66875,cache-misses:,ffffffff8d97bbf7,clear_page_erms+0x7,([kernel.kallsyms])
col,16777216,32,simulation,6152,11651612.417697:,67009,cache-misses:,ffffffff8d239bc2,get_page_from_freelist+0x8e2,([kernel.kallsyms])
col,16777216,32,simulation,6152,11651612.419391:,13716,branch-misses:,ffffffff8d98f191,_raw_spin_lock_irqsave+0x11,([kernel.kallsyms])
col,16777216,32,simulation,6152,11651612.427696:,66944,cache-misses:,ffffffff8d97bbf7,clear_page_erms+0x7,([kernel.kallsyms])
col,16777216,32,simulation,6152,11651612.430182:,12936,branch-misses:,ffffffff8d2723d4,handle_mm_fault+0x24,([kernel.kallsyms])
col,16777216,32,simulation,6152,11651612.437695:,66995,cache-misses:,ffffffff8d97bbf7,clear_page_erms+0x7,([kernel.kallsyms])
col,16777216,32,simulation,6152,11651612.440246:,12846,branch-misses:,ffffffff8d98f110,_raw_spin_lock+0x10,([kernel.kallsyms])
col,16777216,32,simulation,6152,11651612.447610:,67439,cache-misses:,ffffffff8d98f110,_raw_spin_lock+0x10,([kernel.kallsyms])
col,16777216,32,simulation,6152,11651612.449583:,13467,branch-misses:,ffffffff8d98f191,_raw_spin_lock_irqsave+0x11,([kernel.kallsyms])
col,16777216,32,simulation,6152,11651612.457666:,66907,cache-misses:,ffffffff8d97bbf7,clear_page_erms+0x7,([kernel.kallsyms])
col,16777216,32,simulation,6152,11651612.459875:,13209,branch-misses:,ffffffff8d277ec0,find_vma+0x20,([kernel.kallsyms])
col,16777216,32,simulation,6152,11651612.467790:,66670,cache-misses:,ffffffff8d23bc90,__alloc_pages_nodemask+0x160,([kernel.kallsyms])
col,16777216,32,simulation,6152,11651612.470080:,13031,branch-misses:,ffffffff8d24317b,__pagevec_lru_add_fn+0x2b,([kernel.kallsyms])
col,16777216,32,simulation,6152,11651612.477681:,67187,cache-misses:,ffffffff8d4bf2ad,__list_del_entry_valid+0x3d,([kernel.kallsyms])
col,16777216,32,simulation,6152,11651612.479758:,13384,branch-misses:,ffffffff8d239ba1,get_page_from_freelist+0x8c1,([kernel.kallsyms])
col,16777216,32,simulation,6152,11651612.487868:,66304,cache-misses:,ffffffff8d27253f,handle_mm_fault+0x18f,([kernel.kallsyms])
col,16777216,32,simulation,6152,11651612.489608:,13532,branch-misses:,ffffffff8d266837,vmacache_find+0x67,([kernel.kallsyms])
col,16777216,32,simulation,6152,11651612.497817:,66422,cache-misses:,ffffffff8d23bcc7,__alloc_pages_nodemask+0x197,([kernel.kallsyms])
col,16777216,32,simulation,6152,11651612.499552:,13608,branch-misses:,ffffffff8d266837,vmacache_find+0x67,([kernel.kallsyms])
col,16777216,32,simulation,6152,11651612.507721:,66842,cache-misses:,4b34e9,MergePayloadColumns<unsigned,int>+0x369,(/experiments/sorting_simulation/simulation)
col,16777216,32,simulation,6152,11651612.509526:,13634,branch-misses:,ffffffff8d2cbdcd,try_charge+0xad,([kernel.kallsyms])
col,16777216,32,simulation,6152,11651612.517716:,66721,cache-misses:,ffffffff8d97bbf7,clear_page_erms+0x7,([kernel.kallsyms])
col,16777216,32,simulation,6152,11651612.518113:,15261,branch-misses:,ffffffff8d24317b,__pagevec_lru_add_fn+0x2b,([kernel.kallsyms])
col,16777216,32,simulation,6152,11651612.527347:,16106,branch-misses:,ffffffff8d24317b,__pagevec_lru_add_fn+0x2b,([kernel.kallsyms])
col,16777216,32,simulation,6152,11651612.527688:,66575,cache-misses:,ffffffff8d4bf2ad,__list_del_entry_valid+0x3d,([kernel.kallsyms])
col,16777216,32,simulation,6152,11651612.536875:,16874,branch-misses:,ffffffff8d24317b,__pagevec_lru_add_fn+0x2b,([kernel.kallsyms])
col,16777216,32,simulation,6152,11651612.537558:,67139,cache-misses:,ffffffff8d4bf2ad,__list_del_entry_valid+0x3d,([kernel.kallsyms])
col,16777216,32,simulation,6152,11651612.547599:,67132,cache-misses:,ffffffff8d239afe,get_page_from_freelist+0x81e,([kernel.kallsyms])
col,16777216,32,simulation,6152,11651612.548673:,14538,branch-misses:,ffffffff8d27257d,handle_mm_fault+0x1cd,([kernel.kallsyms])
col,16777216,32,simulation,6152,11651612.557671:,66879,cache-misses:,ffffffff8d239b06,get_page_from_freelist+0x826,([kernel.kallsyms])
col,16777216,32,simulation,6152,11651612.559151:,13965,branch-misses:,ffffffff8d24317b,__pagevec_lru_add_fn+0x2b,([kernel.kallsyms])
col,16777216,32,simulation,6152,11651612.567702:,66710,cache-misses:,ffffffff8d97bbf7,clear_page_erms+0x7,([kernel.kallsyms])
col,16777216,32,simulation,6152,11651612.569254:,13883,branch-misses:,ffffffff8d26681f,vmacache_find+0x4f,([kernel.kallsyms])
col,16777216,32,simulation,6152,11651612.577625:,67475,cache-misses:,ffffffff8d4bf2ad,__list_del_entry_valid+0x3d,([kernel.kallsyms])
col,16777216,32,simulation,6152,11651612.579233:,13907,branch-misses:,ffffffff8d266837,vmacache_find+0x67,([kernel.kallsyms])
col,16777216,32,simulation,6152,11651612.587726:,66887,cache-misses:,ffffffff8d97bbf7,clear_page_erms+0x7,([kernel.kallsyms])
col,16777216,32,simulation,6152,11651612.589015:,14146,branch-misses:,ffffffff8d2c89dd,mem_cgroup_charge_statistics+0x5d,([kernel.kallsyms])
col,16777216,32,simulation,6152,11651612.597711:,66975,cache-misses:,ffffffff8d97bbf7,clear_page_erms+0x7,([kernel.kallsyms])
col,16777216,32,simulation,6152,11651612.599041:,14100,branch-misses:,ffffffff8d27257d,handle_mm_fault+0x1cd,([kernel.kallsyms])
col,16777216,32,simulation,6152,11651612.607806:,66622,cache-misses:,ffffffff8d97bbf7,clear_page_erms+0x7,([kernel.kallsyms])
col,16777216,32,simulation,6152,11651612.609066:,14109,branch-misses:,ffffffff8d266837,vmacache_find+0x67,([kernel.kallsyms])
col,16777216,32,simulation,6152,11651612.617755:,66351,cache-misses:,ffffffff8d97bbf9,clear_page_erms+0x9,([kernel.kallsyms])
col,16777216,32,simulation,6152,11651612.618857:,14250,branch-misses:,ffffffff8d26683a,vmacache_find+0x6a,([kernel.kallsyms])
col,16777216,32,simulation,6152,11651612.627921:,65406,cache-misses:,ffffffff8d97bbf7,clear_page_erms+0x7,([kernel.kallsyms])
col,16777216,32,simulation,6152,11651612.628746:,14521,branch-misses:,ffffffff8d24317b,__pagevec_lru_add_fn+0x2b,([kernel.kallsyms])
col,16777216,32,simulation,6152,11651612.638132:,64370,cache-misses:,ffffffff8d97bbf7,clear_page_erms+0x7,([kernel.kallsyms])
col,16777216,32,simulation,6152,11651612.638295:,15052,branch-misses:,ffffffff8d266837,vmacache_find+0x67,([kernel.kallsyms])
col,16777216,32,simulation,6152,11651612.647793:,66656,cache-misses:,ffffffff8d97bbf7,clear_page_erms+0x7,([kernel.kallsyms])
col,16777216,32,simulation,6152,11651612.648266:,15112,branch-misses:,ffffffff8d24317b,__pagevec_lru_add_fn+0x2b,([kernel.kallsyms])
col,16777216,32,simulation,6152,11651612.657800:,66608,cache-misses:,ffffffff8d4bf2ad,__list_del_entry_valid+0x3d,([kernel.kallsyms])
col,16777216,32,simulation,6152,11651612.658527:,15086,branch-misses:,ffffffff8d277ec0,find_vma+0x20,([kernel.kallsyms])
col,16777216,32,simulation,6152,11651612.667817:,66518,cache-misses:,ffffffff8d97bbf7,clear_page_erms+0x7,([kernel.kallsyms])
col,16777216,32,simulation,6152,11651612.668552:,15071,branch-misses:,ffffffff8d24317b,__pagevec_lru_add_fn+0x2b,([kernel.kallsyms])
col,16777216,32,simulation,6152,11651612.677749:,66863,cache-misses:,ffffffff8d97bbf7,clear_page_erms+0x7,([kernel.kallsyms])
col,16777216,32,simulation,6152,11651612.678372:,15222,branch-misses:,ffffffff8d2724ab,handle_mm_fault+0xfb,([kernel.kallsyms])
col,16777216,32,simulation,6152,11651612.687546:,67819,cache-misses:,4b34da,MergePayloadColumns<unsigned,int>+0x35a,(/experiments/sorting_simulation/simulation)
col,16777216,32,simulation,6152,11651612.689697:,13653,branch-misses:,ffffffff8d2723c2,handle_mm_fault+0x12,([kernel.kallsyms])
col,16777216,32,simulation,6152,11651612.697655:,67082,cache-misses:,ffffffff8d97bbf7,clear_page_erms+0x7,([kernel.kallsyms])
col,16777216,32,simulation,6152,11651612.700352:,12936,branch-misses:,ffffffff8d2723dc,handle_mm_fault+0x2c,([kernel.kallsyms])
col,16777216,32,simulation,6152,11651612.707687:,67051,cache-misses:,ffffffff8d97bbf9,clear_page_erms+0x9,([kernel.kallsyms])
col,16777216,32,simulation,6152,11651612.710270:,13031,branch-misses:,ffffffff8d24317b,__pagevec_lru_add_fn+0x2b,([kernel.kallsyms])
col,16777216,32,simulation,6152,11651612.717552:,67458,cache-misses:,ffffffff8d97bbf7,clear_page_erms+0x7,([kernel.kallsyms])
col,16777216,32,simulation,6152,11651612.719955:,13284,branch-misses:,ffffffff8d24317b,__pagevec_lru_add_fn+0x2b,([kernel.kallsyms])
col,16777216,32,simulation,6152,11651612.727655:,67101,cache-misses:,ffffffff8d258130,__mod_node_page_state+0x0,([kernel.kallsyms])
col,16777216,32,simulation,6152,11651612.730112:,13131,branch-misses:,4b3392,MergePayloadColumns<unsigned,int>+0x212,(/experiments/sorting_simulation/simulation)
col,16777216,32,simulation,6152,11651612.737727:,66838,cache-misses:,ffffffff8d97bbf7,clear_page_erms+0x7,([kernel.kallsyms])
col,16777216,32,simulation,6152,11651612.740205:,12978,branch-misses:,ffffffff8d24317b,__pagevec_lru_add_fn+0x2b,([kernel.kallsyms])
col,16777216,32,simulation,6152,11651612.747867:,66017,cache-misses:,ffffffff8d2a1e8f,alloc_pages_vma+0x8f,([kernel.kallsyms])
col,16777216,32,simulation,6152,11651612.749877:,13444,branch-misses:,ffffffff8d27257d,handle_mm_fault+0x1cd,([kernel.kallsyms])
col,16777216,32,simulation,6152,11651612.757783:,66301,cache-misses:,ffffffff8d239aaa,get_page_from_freelist+0x7ca,([kernel.kallsyms])
col,16777216,32,simulation,6152,11651612.759605:,13748,branch-misses:,ffffffff8d26681f,vmacache_find+0x4f,([kernel.kallsyms])
col,16777216,32,simulation,6152,11651612.767729:,66478,cache-misses:,ffffffff8d97bbf7,clear_page_erms+0x7,([kernel.kallsyms])
col,16777216,32,simulation,6152,11651612.769777:,13587,branch-misses:,ffffffff8d266837,vmacache_find+0x67,([kernel.kallsyms])
col,16777216,32,simulation,6152,11651612.777555:,67694,cache-misses:,ffffffff8da010d0,page_fault+0x0,([kernel.kallsyms])
col,16777216,32,simulation,6152,11651612.779809:,13544,branch-misses:,ffffffff8d2723c2,handle_mm_fault+0x12,([kernel.kallsyms])
col,16777216,32,simulation,6152,11651612.787701:,66681,cache-misses:,ffffffff8d97bbf9,clear_page_erms+0x9,([kernel.kallsyms])
col,16777216,32,simulation,6152,11651612.788313:,15145,branch-misses:,ffffffff8d24317b,__pagevec_lru_add_fn+0x2b,([kernel.kallsyms])
col,16777216,32,simulation,6152,11651612.797492:,16200,branch-misses:,ffffffff8d266816,vmacache_find+0x46,([kernel.kallsyms])
col,16777216,32,simulation,6152,11651612.797622:,66917,cache-misses:,ffffffff8d2a1e95,alloc_pages_vma+0x95,([kernel.kallsyms])
col,16777216,32,simulation,6152,11651612.807600:,67064,cache-misses:,ffffffff8d97bbf9,clear_page_erms+0x9,([kernel.kallsyms])
col,16777216,32,simulation,6152,11651612.807738:,15870,branch-misses:,4b3392,MergePayloadColumns<unsigned,int>+0x212,(/experiments/sorting_simulation/simulation)
col,16777216,32,simulation,6152,11651612.817502:,67680,cache-misses:,ffffffff8d97bbf9,clear_page_erms+0x9,([kernel.kallsyms])
col,16777216,32,simulation,6152,11651612.817709:,15724,branch-misses:,ffffffff8d277ec0,find_vma+0x20,([kernel.kallsyms])
col,16777216,32,simulation,6152,11651612.827674:,66908,cache-misses:,ffffffff8d97bbf7,clear_page_erms+0x7,([kernel.kallsyms])
col,16777216,32,simulation,6152,11651612.828850:,14266,branch-misses:,ffffffff8d24317b,__pagevec_lru_add_fn+0x2b,([kernel.kallsyms])
col,16777216,32,simulation,6152,11651612.837655:,67239,cache-misses:,ffffffff8d97bbf9,clear_page_erms+0x9,([kernel.kallsyms])
col,16777216,32,simulation,6152,11651612.839189:,13950,branch-misses:,ffffffff8d24317b,__pagevec_lru_add_fn+0x2b,([kernel.kallsyms])
col,16777216,32,simulation,6152,11651612.847636:,67218,cache-misses:,ffffffff8d97bbf7,clear_page_erms+0x7,([kernel.kallsyms])
col,16777216,32,simulation,6152,11651612.849010:,14175,branch-misses:,ffffffff8d24317b,__pagevec_lru_add_fn+0x2b,([kernel.kallsyms])
col,16777216,32,simulation,6152,11651612.857642:,67126,cache-misses:,ffffffff8d4bf2ad,__list_del_entry_valid+0x3d,([kernel.kallsyms])
col,16777216,32,simulation,6152,11651612.859095:,14075,branch-misses:,ffffffff8d98f191,_raw_spin_lock_irqsave+0x11,([kernel.kallsyms])
col,16777216,32,simulation,6152,11651612.867601:,67243,cache-misses:,ffffffff8d271a07,__handle_mm_fault+0x9a7,([kernel.kallsyms])
col,16777216,32,simulation,6152,11651612.869067:,14080,branch-misses:,ffffffff8d98f191,_raw_spin_lock_irqsave+0x11,([kernel.kallsyms])
col,16777216,32,simulation,6152,11651612.877782:,66045,cache-misses:,ffffffff8d97bbf7,clear_page_erms+0x7,([kernel.kallsyms])
col,16777216,32,simulation,6152,11651612.879103:,14010,branch-misses:,ffffffff8d26681f,vmacache_find+0x4f,([kernel.kallsyms])
col,16777216,32,simulation,6152,11651612.887774:,66071,cache-misses:,ffffffff8d97bbf7,clear_page_erms+0x7,([kernel.kallsyms])
col,16777216,32,simulation,6152,11651612.888989:,14082,branch-misses:,ffffffff8d26681f,vmacache_find+0x4f,([kernel.kallsyms])
col,16777216,32,simulation,6152,11651612.897667:,66460,cache-misses:,ffffffff8d4bf2ad,__list_del_entry_valid+0x3d,([kernel.kallsyms])
col,16777216,32,simulation,6152,11651612.899143:,13909,branch-misses:,ffffffff8d24317b,__pagevec_lru_add_fn+0x2b,([kernel.kallsyms])
