category,count,columns,distribution,time,event,counter
pdq_static,16777216,3,correlated0.3, 2135.121306,L1-dcache-load-misses,20000
pdq_static,16777216,3,correlated0.3, 2135.121616,L1-dcache-load-misses,20000
pdq_static,16777216,3,correlated0.3, 2135.122480,L1-dcache-load-misses,20000
pdq_static,16777216,3,correlated0.3, 2135.123316,L1-dcache-load-misses,20000
pdq_static,16777216,3,correlated0.3, 2135.124154,L1-dcache-load-misses,20000
pdq_static,16777216,3,correlated0.3, 2135.124989,L1-dcache-load-misses,20000
pdq_static,16777216,3,correlated0.3, 2135.125827,L1-dcache-load-misses,20000
pdq_static,16777216,3,correlated0.3, 2135.126660,L1-dcache-load-misses,20000
pdq_static,16777216,3,correlated0.3, 2135.127484,L1-dcache-load-misses,20000
pdq_static,16777216,3,correlated0.3, 2135.128304,L1-dcache-load-misses,20000
pdq_static,16777216,3,correlated0.3, 2135.129126,L1-dcache-load-misses,20000
pdq_static,16777216,3,correlated0.3, 2135.129956,L1-dcache-load-misses,20000
pdq_static,16777216,3,correlated0.3, 2135.130772,L1-dcache-load-misses,20000
pdq_static,16777216,3,correlated0.3, 2135.131580,L1-dcache-load-misses,20000
pdq_static,16777216,3,correlated0.3, 2135.132345,L1-dcache-load-misses,20000
pdq_static,16777216,3,correlated0.3, 2135.132937,L1-dcache-load-misses,20000
pdq_static,16777216,3,correlated0.3, 2135.133531,L1-dcache-load-misses,20000
pdq_static,16777216,3,correlated0.3, 2135.134128,L1-dcache-load-misses,20000
pdq_static,16777216,3,correlated0.3, 2135.134716,L1-dcache-load-misses,20000
pdq_static,16777216,3,correlated0.3, 2135.135308,L1-dcache-load-misses,20000
pdq_static,16777216,3,correlated0.3, 2135.135922,L1-dcache-load-misses,20000
pdq_static,16777216,3,correlated0.3, 2135.136526,L1-dcache-load-misses,20000
pdq_static,16777216,3,correlated0.3, 2135.137119,L1-dcache-load-misses,20000
pdq_static,16777216,3,correlated0.3, 2135.137717,L1-dcache-load-misses,20000
pdq_static,16777216,3,correlated0.3, 2135.137903,branch-misses,20000
pdq_static,16777216,3,correlated0.3, 2135.138310,L1-dcache-load-misses,20000
pdq_static,16777216,3,correlated0.3, 2135.138907,L1-dcache-load-misses,20000
pdq_static,16777216,3,correlated0.3, 2135.139507,L1-dcache-load-misses,20000
pdq_static,16777216,3,correlated0.3, 2135.140105,L1-dcache-load-misses,20000
pdq_static,16777216,3,correlated0.3, 2135.140703,L1-dcache-load-misses,20000
pdq_static,16777216,3,correlated0.3, 2135.141307,L1-dcache-load-misses,20000
pdq_static,16777216,3,correlated0.3, 2135.141901,L1-dcache-load-misses,20000
pdq_static,16777216,3,correlated0.3, 2135.142435,L1-dcache-load-misses,20000
pdq_static,16777216,3,correlated0.3, 2135.142887,L1-dcache-load-misses,20000
pdq_static,16777216,3,correlated0.3, 2135.143334,L1-dcache-load-misses,20000
pdq_static,16777216,3,correlated0.3, 2135.143782,L1-dcache-load-misses,20000
pdq_static,16777216,3,correlated0.3, 2135.144241,L1-dcache-load-misses,20000
pdq_static,16777216,3,correlated0.3, 2135.144694,L1-dcache-load-misses,20000
pdq_static,16777216,3,correlated0.3, 2135.145153,L1-dcache-load-misses,20000
